seed,Test,True,ARMA,Informer,Informer_para,Informer_lr
64,"[0.23852963012555473, -0.6688249263640104, -1.0927167707160792, 0.07694186236625611, 0.9028233188183508, 0.8403579258344346, 0.3291329648542219, 0.6839714346741905, -0.10916170940259728, -0.36405424235644585]","[0.17516356987934845, 0.1509478451858805, -0.7442988489569506, -0.7205673462376039, 0.43722553548505805, 0.6842105510758217, 0.4982526502965237, 0.08000663970596003, 0.6439681148212105, -0.43114576681320255]","[0.17793817708781043, 0.1470878246820425, -0.7383408981334798, -0.7121727520901573, 0.4369285158773398, 0.675080781071101, 0.4925044119941541, 0.07710530081483698, 0.6405319373652775, -0.43228584773209]","[1.1554779, 1.1581894, 1.2546283, 0.9840509, -0.6359286, -0.34314722, -0.70729774, -0.9434199, -0.93777245, 0.6014381]","(10, 5)",1e-06
74,"[-0.2080154370523759, 0.3240087946226874, 0.027330453640296903, -0.556590845023878, -0.9979922323030095, -0.15365661263831965, 1.1602266237061287, 1.5451893745146046, 1.8652690599464647, 1.478337072429936]","[0.6646332709888394, -0.5403320725467956, 0.5941748308960852, -0.26975696180774567, -0.4217123641200052, -0.7871360502430069, 0.23991141248318382, 1.0402709174645368, 1.0250539157823362, 1.3527421020552968]","[0.7124005349867447, -0.5460943844795876, 0.7970524611779612, -0.41593760803370133, -0.18346849072207222, -0.9479772574150388, 0.259330043688307, 0.7908858385463235, 1.1250663129706888, 1.52602876417636]","[-1.1138182, -0.44364053, -0.3696673, 0.849344, 1.2137189, -0.31544662, -0.59233034, 0.7782495, -0.10151815, -0.13136688]","(10, 5)",1e-06
75,"[-1.3082483367598985, -0.4126170132094682, 0.4024540984496342, 1.0164133685964796, 0.8318673149626878, 0.8285374739095881, 0.8139221795242224, 1.370061553210951, 0.32954309265826653, -0.00567307499851466]","[-0.9860339790492562, -0.8152313472352704, -0.005001339591833021, 0.4049547682455507, 0.8139359844737042, 0.42489932272583575, 0.6160878125466702, 0.5058782732508873, 1.1171224165855074, -0.22901811563448715]","[-0.9699696134669488, -0.7469954686395205, 0.09410761856156846, 0.4106558219210805, 0.8280090704840317, 0.40047132841423294, 0.6504549765328448, 0.526137320884012, 1.169904391152055, -0.2837496607365051]","[0.11757842, 0.16819224, 0.53830016, 0.60478663, 0.4971674, 0.8088557, 0.52510357, 0.16095959, -0.7717567, 0.2303747]","(10, 5)",1e-06
79,"[-0.6303287116750474, -0.4172462558880245, -0.7572533394594584, -0.019003206271569206, 0.4268367240084925, -0.4111084786236091, 0.2619592123410066, -0.4100592315646806, -1.152792322082976, 0.0648824619404823]","[0.2835713083607613, -0.7721143658554281, -0.031189072960310454, -0.7416588029793032, 0.35182619521808234, 0.2509236263994513, -0.5365702918233348, 0.530244358252674, -0.6751814106910177, -0.8152016167374673]","[0.2839500419781652, -0.7427018637800198, -0.05990422510042795, -0.7043431093494681, 0.3050396579723307, 0.2718914160174034, -0.522544859938391, 0.49372223902071766, -0.6204894291808621, -0.8251758830984535]","[-0.3619797, -0.5515617, -0.83516216, 0.16346978, -0.28771463, 0.25399023, 0.9137287, 1.0149285, 0.70908177, 1.0719465]","(10, 5)",1e-06
80,"[0.9636377985163948, 0.39882579524252343, -0.21844154512904299, -0.9147408817499261, -1.010092074545899, -1.2257992419273558, -1.080561231886611, -0.7668514536382576, -0.2311160523526119, -0.2887952520021184]","[0.8155109290355714, 0.555882333998609, 0.12088462824321891, -0.27888385925065245, -0.7752989521245999, -0.6224425984835991, -0.9145779426855563, -0.6232722605438328, -0.4552153233663412, -0.003508390669441308]","[0.8162415627494122, 0.5570350195816732, 0.11661555657578924, -0.28308737161259157, -0.7846455974610496, -0.6209833351497381, -0.926901851414885, -0.6204519067611531, -0.45995729825942444, 0.00309550428916254]","[0.9728382, 0.7557258, -0.45008427, -0.6432249, -0.39283305, -0.011661962, -0.6134196, -1.0028182, -0.12502766, 0.67383564]","(10, 5)",1e-06
69,"[-1.3572221770065578, -1.689371623382879, -2.218453378526922, -2.4307958881708336, -1.608259844621509, -1.6702634237071332, -1.6587362341714638, -1.4930287109740452, -0.2854297640817306, 0.8723836238072996]","[-0.9063654868615589, -0.9040394335757783, -1.23735190659499, -1.599777425229427, -1.63090717555612, -0.7928062568434491, -1.2738602952854086, -1.0218060865287595, -0.9821256677096656, 0.2056330697731022]","[-0.8859812147076305, -0.8817022313475354, -1.2072084425177874, -1.5672341467307633, -1.6061852498563314, -0.7906774900894683, -1.2449114528897725, -1.0190943458301578, -0.9677277560724076, 0.18337461862507515]","[-0.51878625, -0.36280736, -0.8293239, -0.9965701, -0.89729077, -0.59132713, 0.05031985, -0.63725895, -1.0338753, -0.77622867]","(10, 5)",1e-06
73,"[1.5981682754602797, 0.47613100745064985, 0.2460839045818798, -0.4131581420894077, -0.9561774860620392, -1.6382663600870793, -1.60388481734283, -1.8562502351959105, -1.7275972666232273, -1.8483471817968984]","[0.8859232350970252, 1.155206657911767, -0.10147232150523372, 0.2968200653344966, -0.561568174756656, -0.6753933986837113, -1.3005696607452237, -0.9535999869702182, -1.3794502417108014, -1.0378721457678266]","[0.8647769927276909, 1.1100639858808958, -0.10941013591808077, 0.29562714133254353, -0.5531975510334685, -0.6438475887356068, -1.2624867462328213, -0.9129245960781524, -1.3416860914265383, -1.000432909247799]","[0.34263113, -0.2986672, -0.5491379, 0.7117911, 0.4417807, 0.6582743, 0.3523473, 0.6879988, 0.61211413, 0.784527]","(10, 5)",1e-06
67,"[0.729710885124822, 0.3580871125226279, 0.3820539067858688, 0.5636147765141644, 1.1955202759757722, 1.1388831600958804, 1.5734531705372468, 0.708418386939582, 0.6764489948362266, -0.1955689737740191]","[-0.06776950810963145, 0.7635956391796377, -0.023710707067190917, 0.39390926031946427, 0.3666601463544322, 1.012190202798556, 0.6327880586966025, 1.2570591411889454, 0.0798888163451093, 0.6365045866636718]","[-0.071068508176997, 0.7552481169697711, -0.01901429746122399, 0.3858315949609097, 0.3658477652859007, 0.9995290344431345, 0.6326806265742554, 1.2430601372777683, 0.09215106114164084, 0.6201477488434994]","[1.2321758, 0.9435878, 0.7701838, 0.13201241, -0.2536375, 0.045929313, 0.22051205, -0.7081403, -0.72171414, -0.32275003]","(10, 5)",1e-06
85,"[-1.3312969593621875, -0.4819894714107096, 0.7434917037912979, 1.3435029603963398, 0.5023171287675088, 0.1822480400419817, 0.4313604082137851, 0.7866010130572215, -0.16108620425007575, -1.0858749210216962]","[-0.7413632764748638, -0.9606153211247557, -0.001681810848331744, 0.7443326092154638, 0.9713366557886078, 0.01664880087320486, 0.17392363960537927, 0.34439858841109544, 0.6144017188516737, -0.46828706367591266]","[-0.7031187442275172, -0.9485037058152015, -0.02697485571399058, 0.7205891021803092, 0.9514163130478235, 0.042680841841588324, 0.1540965610210322, 0.3406206890079829, 0.5941158277222991, -0.4257864093432461]","[0.888192, 0.27943072, -0.085512504, -0.13828716, 0.079937324, 0.14505392, -0.45718753, -0.46684152, -0.89579433, -0.09325863]","(10, 5)",1e-06
81,"[-0.11825032407236824, 0.5133704831195337, -0.12972211393461386, -0.4753794384972261, -0.9712735767247948, -1.0070699126716907, -1.206213243148309, -1.5575639861401895, -1.9123992920490966, -1.7841343264400584]","[0.7205027123815342, -0.47850168026313533, 0.7526213232511014, -0.5060327755601646, -0.2223630507171438, -0.8600920513662229, -0.5770238869885792, -0.9177012996540194, -1.0987133363131798, -1.3630426238925066]","[0.7196561155232322, -0.4644811082554436, 0.7381902301670946, -0.47770534890747246, -0.254247221057408, -0.8591798491219114, -0.6118194051528644, -0.9300345151296698, -1.1372452602793328, -1.4018557513093257]","[0.73100185, 1.3196865, 0.36532843, -0.2652205, 0.723592, 0.17375825, -1.1682504, -0.48841205, -0.9858383, -1.0097154]","(10, 5)",1e-06
78,"[0.6755184010827213, 1.1439816782952925, 1.1528557572551912, 0.7089011188918671, 0.6603542970946401, 1.455951427027909, 0.7632413159410387, 0.06502358227825644, -0.02083398634245487, -0.42931481195208465]","[-0.07286427676973314, 0.7119505394675879, 0.7880064085614985, 0.758852552974442, 0.32947484240464614, 0.49561687589231707, 1.2081429890817506, 0.15916982140016345, -0.014561328421825281, -0.013553322131542228]","[-0.027662038807113792, 0.6691269282562199, 0.817059388725234, 0.7610607336920383, 0.3532319360429514, 0.48713059768925304, 1.205119728235885, 0.20992129483793784, -0.029688152213008072, -0.007127245459857542]","[-0.5093087, -0.81612253, -1.0347939, -0.9171421, -0.6948239, -0.25197077, -0.47041816, -0.9193713, -1.0415102, -0.4258755]","(10, 5)",1e-06
83,"[-1.4898022222680432, -0.3109631005748127, -0.5951744279989193, -0.5246923011041309, -1.087759376814463, -0.4217591500611426, 0.7426609102994897, 0.7528060875519031, 0.7440215146198741, 1.45521694174279]","[-0.8928126776604424, -1.0433958834378219, 0.2107348411440983, -0.7005418485709685, -0.17442137681864667, -1.0005486884051398, 0.07851519414142727, 0.703403313228776, 0.40110443093751513, 0.5434692991511165]","[-0.8956973417111748, -1.049088311815451, 0.21375079089410945, -0.7034046615464701, -0.17505761880288997, -1.002060091697953, 0.07343551454885916, 0.7060323275026622, 0.4025332431739905, 0.545026443035904]","[-0.88560015, 0.16889933, 0.7948823, 0.4096545, -0.26241946, -0.7284928, 0.5947262, 0.28078982, -1.1139435, 0.3547931]","(10, 5)",1e-06
95,"[-1.251953775866529, -1.3727370399751577, -1.10733230794949, -0.1600413611097481, -0.035180079313670676, -0.6129131056313042, 0.011044381299815775, -0.0844093501524874, 0.6939304783580773, 0.6270762385219777]","[-0.7061472957282471, -0.8988801280024054, -0.923296975973955, -0.6456838199625125, 0.16280054887150813, -0.11658035374942474, -0.5546229287565918, 0.2883558456781117, -0.22858727299154324, 0.8082241148538489]","[-0.723389952249877, -0.8747395764452298, -0.9172600185197366, -0.6278679162150718, 0.17336179004179292, -0.12793780176948638, -0.5497447876443655, 0.3045408495165133, -0.24737141230729112, 0.8293212433576054]","[0.9400608, -0.48281932, -0.9918096, -1.2497822, -0.7565947, -0.57503057, -0.3574393, -0.3264733, -0.61643255, 0.27186668]","(10, 5)",1e-06
82,"[0.5965816182483674, 1.2990713543801533, 1.9234065624372736, 1.406278453618136, 0.7102716267622579, 0.4623261112951719, 0.3983423829156504, 0.739548226017041, -0.1040164850777916, 0.4512726259317906]","[0.09717399050939596, 0.5479946229936694, 1.0250740428833187, 1.4108695409956142, 0.700843683120329, 0.3598497852020934, 0.28240121869412527, 0.25714177356858775, 0.6109773392327471, -0.40950515469416515]","[0.060204100826482254, 0.5724693407256758, 1.0458596056783747, 1.460566670962175, 0.74882037862441, 0.3730025824762331, 0.29531765091704143, 0.2664321381538081, 0.6243684138750497, -0.39125704735497313]","[0.088720344, -0.1134459, 0.6021355, 0.6815195, 0.8255616, 0.00073633343, 0.0030128043, 0.5208259, -0.006220365, -1.0103253]","(10, 5)",1e-06
93,"[0.30153223106988497, -0.10321544872931196, -0.2748992041791227, 0.29015353002316857, 0.35914253840275745, 0.9712980800074007, 1.1340918819236876, 0.33791150229537725, 0.40404228402007347, 0.5769322414121981]","[0.45274007283906675, 0.0751621946503516, -0.14079654605448777, -0.20450093115187884, 0.392403995599108, 0.16294054060320345, 0.889827809705799, 0.6891779770707881, -0.0066774862400167945, 0.40738102714008184]","[0.4159710493168258, 0.11607313740752687, -0.15377831265123745, -0.20526902249111714, 0.3789514103876732, 0.18944023928782358, 0.8812239889535931, 0.7383682718220431, 0.009943463355560067, 0.39699296414918933]","[-0.4345054, -0.54126424, -1.1497165, 0.10790086, 1.0951806, 0.33364758, -0.6592106, -0.8490191, -0.98546904, -1.0667669]","(10, 5)",1e-06
94,"[0.9920904917775231, 1.404787258984352, 0.8012487493676103, 0.7159173176371231, 0.5870722326524214, -0.22594986489279378, -0.8937359625112508, -0.35962977264115575, 0.5938938908482846, -0.18655597877024993]","[0.884112738136156, 0.5500341227094451, 1.1297701976296293, 0.23636365055279557, 0.5977354923607252, 0.28820448647205876, -0.37005210812882317, -0.7087099084468391, -0.005274818417736166, 0.5965313000571526]","[0.864191154585052, 0.5832599609777724, 1.1156898981783392, 0.2848767086107768, 0.5735834394414603, 0.3185538730183211, -0.364196612674177, -0.7129018854525111, -0.03254873291346, 0.596805014279178]","[0.6168561, -0.38671985, -0.7961337, -0.62116987, -0.65151846, 0.07326203, 0.76068974, 0.6306075, 0.2577684, -0.7816563]","(10, 5)",1e-06
90,"[1.4245022281618231, 1.799329875111626, 2.206378161820413, 1.767049604338895, 1.9183454248212044, 1.0744307019004289, 0.16026964917266995, 0.12059175201549427, -0.2668079118155402, 0.2526246011402322]","[0.48790248543746223, 1.1805509854430922, 1.2090543823900801, 1.6018509706253732, 0.9661241190262085, 1.4352833653081, 0.35678901924637885, -0.018124860450519475, 0.129654182240754, -0.3316350029359172]","[0.4898520788360653, 1.2029808424936828, 1.2254643743509586, 1.6349238701399391, 0.9809874464182149, 1.4690607799782522, 0.36155333892687286, -0.0175826513955174, 0.13219471368772007, -0.3395256294599779]","[-0.1796893, -0.1478053, -0.077322945, -0.60750663, 0.40101367, -0.41737887, -1.3278141, -0.92451394, -0.7878575, -0.1573486]","(10, 5)",1e-06
72,"[0.3400362027505685, 0.5494297971996708, -0.18855905206840756, -0.17295932256218585, 0.2865234062973911, 1.093810300008649, 0.2181147109918452, -0.7681901979743875, -0.8638393452899186, -1.4775207517018147]","[0.5890670145315953, 0.0455026954847709, 0.5266784494572854, -0.4518982767970502, 0.05298981583633926, 0.2600284983792215, 0.9637960508190383, -0.26378331441767394, -0.6362985407655505, -0.5456900749071434]","[0.6002361153500445, 0.06116142217634468, 0.5319050464124072, -0.44486219130084276, 0.03450494829975716, 0.27574795037290245, 0.9849771622228785, -0.2435967348879497, -0.6664742946389264, -0.56391073933904]","[0.33054537, 0.08955068, 0.14795522, 0.2519558, 0.48138934, 0.5684298, 0.27624294, 0.6424422, 0.5006121, -0.21936646]","(10, 5)",1e-06
87,"[0.37304200380651775, 0.5762159787098875, -0.19769908031622863, -0.3203639541219173, -0.8153877939653668, -0.3420536830765592, -0.41000703934783667, -1.321035881999118, -0.1696072908106876, 0.6487607692576584]","[0.0668150779555817, 0.3396344648287269, 0.4063987462955241, -0.40089845346399067, -0.11991472738992198, -0.7554304302704058, 0.03566153205864367, -0.4278378053771585, -1.1071169793105387, 0.38395119884458173]","[-0.025585832778686174, 0.41648261548000454, 0.37773828826381595, -0.43433943214092025, -0.09095397744433274, -0.8262476279393944, 0.11438587899415459, -0.5075768015764652, -1.1264997111287496, 0.4768390536160567]","[0.17356771, 0.39702746, -0.79411197, -1.2289072, -0.030883169, 0.9898608, 0.84318525, 0.7007256, -0.6914869, -0.9736925]","(10, 5)",1e-06
89,"[-0.49526888152609727, -0.7460328929309152, -0.9918597789897783, -1.304960027194354, -1.6368133427777063, -0.4304367241010688, 0.9542770910203493, 0.8867173276198901, 0.2483301378449666, 0.8005497665221791]","[-0.6227272176590564, -0.1839052726965691, -0.6540802565826307, -0.6648196506984629, -0.9725502018451225, -1.1505382418551449, 0.14483239682650367, 0.8818608926070974, 0.44578688131634137, 0.02543669718679592]","[-0.5679200477097259, -0.1770149900195309, -0.6414255822160315, -0.6287636659404774, -0.9473950038654403, -1.1029931956644459, 0.1810885890672583, 0.8466862161822191, 0.4114592435589162, 0.018609341323412118]","[0.8615497, 0.08513033, -0.7755125, -0.5941962, 1.0328499, -0.36035848, -0.73169434, -0.71745694, -0.4518949, -0.5857366]","(10, 5)",1e-06
88,"[-0.12535351901394975, 0.08603058028843796, -0.5926475112831628, -0.7978512218358794, 0.03577122429240581, 0.44487145056039135, 0.7412664821382897, 0.07631729439473611, -0.9968099512419335, -1.4889540761275784]","[-0.777693907859682, 0.2634934349158912, -0.04571613716950765, -0.569789442698409, -0.512956500486675, 0.29224947453574324, 0.2987467132925197, 0.5918931254920299, -0.21962926835127883, -0.8869953170662941]","[-0.7822098284549532, 0.2664656475781251, -0.04722571808931861, -0.5726636155924045, -0.5150973560591356, 0.2953796774654555, 0.29896112042086453, 0.5957428089433012, -0.22279956498864922, -0.8907911784505502]","[0.84479105, -0.522225, -0.69564515, -0.87297404, -0.8375544, 0.5704594, 0.86674595, 0.7920794, 1.1581494, -0.1815719]","(10, 5)",1e-06
92,"[0.8596404822819658, 0.4374904133750261, 0.7191868944438928, 0.3651578480343064, 0.08424335058355342, 0.9652470838024234, -0.03361744545792311, -0.7012014607522381, 0.3366434321231948, 0.7734045106531834]","[-0.124765866916691, 0.9220234157403113, -0.023521294495129547, 0.7309475416914576, -0.00031592281142239775, 0.08440131198926462, 0.9230464278077911, -0.49514065936181867, -0.4536311310713288, 0.5634589976588592]","[-0.12610733445280922, 0.9201480725218514, -0.019637014276755488, 0.7243986106551457, 0.0072796961998548015, 0.08004192508524205, 0.9205511742602771, -0.48649249192131366, -0.4559935305740737, 0.5597041931490896]","[-0.9737631, -0.8241043, 0.30674312, 0.023452058, -0.13973185, 0.62376446, 1.0274022, 0.8210202, 0.01880094, -0.61925745]","(10, 5)",1e-06
84,"[-1.0773882682801095, 0.09131150572273972, 1.4135278971612522, 1.2096555701259912, 0.8029150850723583, -0.31707212454065514, -0.10828527337610316, 0.10507598256799106, 0.7912046177200425, 0.930934130756752]","[-0.5941391785567693, -0.7803186790017248, 0.4814708452236021, 1.1727924745494511, 0.6232593328512657, 0.4912854186467255, -0.5627148338640179, 0.17307214355590578, 0.018539910790038167, 0.7819346623250234]","[-0.5990059768147293, -0.7860631344987885, 0.4811888797408444, 1.180998726134258, 0.6279609488162418, 0.4948012169596309, -0.5654668769521961, 0.1722056788232055, 0.019938702745748528, 0.7840651767987579]","[0.07280136, 0.17152913, 0.07185584, -0.0926823, -0.57656187, -0.7500633, -0.87305135, -0.9242071, -0.83605593, -0.40112042]","(10, 5)",1e-06
97,"[1.4183671678152758, 0.4139600652939346, 0.48535394723718606, -0.04410255415612191, 0.4525782606865739, 0.09852123979295663, 0.0581639591738482, -0.5169310831622613, -0.35451166912538934, 0.8486503987237831]","[0.7543061489748016, 1.041214093327875, -0.10664698137000295, 0.5386774379221875, -0.3134412731172157, 0.6092988972451818, -0.20612820882963426, 0.16122806358866532, -0.597545114956594, -0.05573911164709233]","[0.7418294414436435, 1.068763180759538, -0.1888205668248514, 0.6237982007048479, -0.4104733518667852, 0.7142470422490095, -0.3081868717356205, 0.23823873347692437, -0.6793009470616633, 0.01710611169340967]","[0.29136616, 0.5909182, 0.52969027, -0.21859679, 0.4492461, 0.91348296, 0.53754306, 0.40515813, 0.17445491, -0.3570592]","(10, 5)",1e-06
98,"[-0.024751709486492857, -0.5971460663241378, 0.2728564640434047, 1.1688558513803806, 0.18526211348455457, 0.6983190008011432, 1.230512166014851, 1.0703487013429358, 1.414747368266163, 1.289010327184216]","[-0.14517548450490225, 0.04783603276595827, -0.621064082707117, 0.5833885053969632, 0.8771615986818991, -0.253318685856395, 0.8249783437293408, 0.8180229941501806, 0.6613372042678455, 1.0840787661322402]","[-0.09809520805636007, 0.019812270736244468, -0.587929141017022, 0.5251399554779015, 0.8980666263756845, -0.2222885058444227, 0.7743907965425265, 0.8452937374234906, 0.6593490971297685, 1.0778899780848565]","[-0.071738265, 0.15323114, 0.4279758, 0.9822958, 0.56852627, -0.9876066, -0.9516329, -0.33746374, -0.30306, 0.42110923]","(10, 5)",1e-06
86,"[-1.053605686133575, -0.8829235935390368, -0.621673625728832, -0.8505325239963792, -0.86748778064892, 0.2395305728917369, 0.8466424303377501, 0.4149480654767686, -0.6857906490263341, -1.063394691695795]","[-0.7888615642590333, -0.6591749040040583, -0.5533361415370077, -0.34500555496032814, -0.6780297465162152, -0.5284729073908123, 0.5037670265871431, 0.5947589170441785, 0.11756860695467933, -0.7445749525036738]","[-0.7981091518834231, -0.6152543101877149, -0.5449577455920285, -0.3236747125645038, -0.6703236613080102, -0.5009887115387217, 0.5076629828870131, 0.5671659134300613, 0.10613807172333142, -0.738741118363319]","[0.116154924, 0.8127699, 0.92529005, -0.44513395, -1.1480409, -0.27331084, -0.35363182, -0.82152086, -0.15466544, -0.3934265]","(10, 5)",1e-06
91,"[0.3545847810736995, -0.38975637253466244, -1.529425353097951, -0.8268873015709277, 0.6365461092780518, -0.15301607298961528, -0.4043066933888111, -1.0811037141111999, -1.848357109134251, -2.2259245068820883]","[-0.18622597904702598, 0.4476977705972125, -0.6136052578332687, -1.2226227241813166, -0.21557593948026943, 0.7443340790181865, -0.5251831124987085, -0.14171513713945683, -1.0102461455414715, -1.3432340363635151]","[-0.191189455825744, 0.4533746800611861, -0.6194981671437274, -1.2259402740059087, -0.211733668782904, 0.7483688514552453, -0.5339038439726255, -0.13531246124028973, -1.0166009156824565, -1.3444998986293026]","[-0.53070664, -0.74866295, -0.8789325, -0.8204998, -0.8239255, -0.31225887, 0.2966907, -0.11225986, -0.5937432, 0.16287956]","(10, 5)",1e-06
99,"[-0.6498029850777745, 0.3893539140723592, -0.008361240862607366, -0.7097390734515481, -1.0072067818740826, -0.6339129644263006, 0.7135116813054091, 1.396591786710745, 1.0031708116774778, -0.4296508252965735]","[-0.11705891312578315, -0.5912735285148829, 0.6849906783298007, -0.3508565800275077, -0.5343107834377943, -0.7400513901551855, -0.2638872693487079, 0.8454553159797631, 0.9738641287208634, 0.5162387473170461]","[-0.11657656586727239, -0.5887036245870255, 0.6800190163016739, -0.34449937165077993, -0.5322249554388756, -0.7351870370047631, -0.2642710419717361, 0.8396037627414628, 0.9687199482188107, 0.5136602326572076]","[-0.45735443, 0.45024246, 0.4836402, 0.39439204, 1.0250701, -0.032423936, -0.54846305, 0.5557604, 0.1655099, 0.7601179]","(10, 5)",1e-06
