seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
48,"[1.1399513399307817, 2.430756152965367, 1.934636891961126, -0.8375189558567607, -3.010068500613653, -1.667091680285292, -0.0882044017550313, 1.0351423008721765, -0.28129497585500673, 0.049888017237669335]","[0.2527927973202937, 1.2551266872505247, 1.4636846946913256, 0.611399185458826, -1.4947160329301368, -1.9827292066001256, -0.0026393510813587095, 0.3314610514560925, 0.8491999905242291, -0.8595332151744739]","[-0.14427224, 1.3621942, 2.0267832, 0.38761464, -1.6476343, -3.2118516, -0.4251667, 0.28524005, 0.5332075, -0.24537642]","(100, 50)",0.0001,"[0.15346527099609375, 1.2477452754974365, 2.1378445625305176, 0.7699156999588013, -1.7801728248596191, -2.419703960418701, -0.014774531126022339, 0.7548723816871643, 0.6359254717826843, -0.27843359112739563]"
66,"[-0.8265169580268706, -1.396541205475884, -0.9167166386413339, -1.5898361819775375, -1.0119721880242576, 0.02266458331775667, -1.046561352298553, -1.9815628641834506, -0.8337163979212412, 0.7585149439450467]","[0.05720858463476161, -0.8765536989084113, -0.7143457387701293, -0.19403583118479645, -1.152910978028756, -0.05343773886079706, 0.2991108041423098, -1.0943189718632684, -1.1086778366038765, 0.19069191502484023]","[0.0743806, -0.45464072, -0.0017200895, -0.05449252, -1.2218847, -0.55325913, 0.49716896, -0.41761157, -1.4633819, 0.12633048]","(100, 50)",0.0001,"[0.014511972665786743, -0.8465563058853149, -0.5186015367507935, 0.010569095611572266, -0.8733342885971069, 0.1498984843492508, 0.3464393615722656, -1.020744800567627, -1.0233848094940186, 0.29741954803466797]"
39,"[-0.12378478423108075, 0.9491369505089282, 0.6007481699702958, -0.820814645641097, -1.45030813379365, -1.3368299005403044, -0.17220820268879794, 0.5880687080090562, -0.20713407563941955, -1.009909872293798]","[-0.832666583476078, 0.42770203432716575, 0.6580917841876694, 0.031719628191549665, -0.824801739006804, -0.6957426515276418, -0.488116887008025, 0.3578405252384085, 0.4027835460810094, -0.4476025217243036]","[-0.48850214, 0.11236587, 0.5514537, 0.566171, -0.24265818, 0.2490931, 0.45017487, 1.0380156, 0.67939365, 0.2966596]","(100, 50)",0.0001,"[-1.0580024719238281, 0.38610783219337463, 0.5927542448043823, 0.14618027210235596, -0.9437931776046753, -0.7003910541534424, -0.45264917612075806, 0.23134315013885498, 0.4329921305179596, -0.4064907729625702]"
62,"[-0.38103550211399373, 2.3179132758350227, 1.9676456316651094, -0.6949430781875117, -0.015844449814724992, 0.7120288144408287, 1.6757146923382078, 0.37580041088353155, -1.5290659513724867, -2.3072879293107276]","[-1.744688659351071, 1.2471535252972688, 1.8626008171748005, 0.353764503248308, -1.469307034392041, 0.659530625591304, 0.45429834614353576, 1.0936652551552133, -0.6062988906752995, -1.3353803563069988]","[-2.4510207, 0.6941742, 1.4532759, 0.68295133, -0.72342044, -0.523535, 0.37464523, 1.1442833, -0.15566824, -2.0335455]","(100, 50)",0.0001,"[-1.7704687118530273, 0.3371879458427429, 2.203733444213867, 0.12058886885643005, -1.4392752647399902, 0.3386901617050171, 0.6252855062484741, 1.035516381263733, -0.4860634505748749, -1.3338203430175781]"
74,"[-0.5623526981463747, 0.37797869313613547, 0.4125857230772335, -0.8539702986625579, 0.6425177323652328, 1.4567042111346191, 1.2699117989303987, -0.32059603873438003, -0.461653773125066, -0.21328967629013376]","[-1.2582413578482918, 0.1224011293247797, 0.41680326594617195, 0.11208656175378301, -0.8937070488638184, 1.1141285326329493, 0.6956856716248452, 0.5043533337631896, -0.7777646173862667, -0.02969801603906072]","[-0.28709093, -0.52955884, 0.66738856, 0.5919257, 0.03451724, 0.68644446, 1.1992666, 0.93410033, 0.050249837, 0.06176099]","(100, 50)",0.0001,"[-1.0877184867858887, -0.047345466911792755, 0.7705289125442505, 0.1434861719608307, -0.8931925296783447, 1.1025060415267944, 0.8016952276229858, 0.6631206274032593, -0.5668262243270874, -0.17768746614456177]"
42,"[-0.06858052528652114, -1.9751580636656185, -2.034305230401492, -1.3042183002903787, -1.4179465516388512, -1.0646669975907521, 1.5073995488094774, 2.3797839958092455, 0.4982002654262605, -0.0017346807961412525]","[-0.2685296916570912, 0.06565911700708743, -1.7805182446042767, -0.620154080523933, -0.430433475726515, -0.7865157529926733, -0.29746694733672163, 1.726179760459198, 1.0658877579052197, -0.5575728371188139]","[-0.44150132, -1.4854918, 0.60239923, 0.7226394, -0.039735187, 1.1031971, 0.1907679, -1.3738242, -1.0243907, 0.32253855]","(50, 20)",0.0001,"[-0.3866146504878998, 0.15198352932929993, -1.6856904029846191, -0.7634114027023315, -0.23720988631248474, -0.7214152812957764, -0.2987947165966034, 1.3061919212341309, 1.2289133071899414, -0.4630946218967438]"
64,"[0.960188229976986, 1.9874423379743371, 1.0987946114776337, 2.0902947357532593, 2.476175664241769, 0.8121078065848485, 0.3355804188099139, 0.0889636597566559, 0.9725893746154093, 1.7738191075207315]","[0.765242268711644, 0.3161222113477181, 1.602256671026764, -0.026237707576997782, 1.8247733014742569, 1.1583311351694596, -0.14879648986071953, 0.3576464174492705, -0.12216291058349105, 0.9427720595279844]","[1.0154133, 0.14817461, 1.1665123, 0.49897176, 0.82388914, 1.1549293, -0.42979097, -0.33940762, -0.42782336, 0.08878969]","(100, 50)",0.0001,"[0.45151853561401367, 0.33124852180480957, 1.4146429300308228, 0.21990971267223358, 1.5368967056274414, 0.7962502837181091, -0.4536197781562805, 0.35368072986602783, 0.2254754602909088, 1.1479182243347168]"
95,"[-1.8408205377327054, -0.03628414253457146, 0.47017977591069965, -2.5357434101446676, -2.625633797650085, -2.178204033737437, -0.8323780526776967, 1.887831065411457, 0.7018165890233634, -1.0450361336430805]","[-0.4618821121901112, -1.0395328573791636, 0.8195158570944779, 0.10628075772980713, -2.414362865290848, -0.7737494337793162, -1.0161757374005664, 0.1748565831494701, 1.8147812270343127, -0.545007247874711]","[-0.36445162, -0.7663231, 0.013912047, 0.67068475, -0.87614185, -1.1197547, -0.45949736, 0.086533144, 1.6244154, 0.35559747]","(100, 50)",0.0001,"[-0.32162803411483765, -0.9623825550079346, 0.8955613970756531, 0.31848907470703125, -2.5865087509155273, -0.8448885679244995, -0.8842254877090454, 0.40537989139556885, 1.877894401550293, -0.8067836165428162]"
96,"[-1.2741581362232641, -0.735933208541081, 0.27360876414691276, 0.4293168106664177, 1.612928681231648, 2.462793050964408, 1.3723185701398026, 2.5126341570302753, 3.22601166774103, 1.4886932623391762]","[0.11799775594943539, -1.2075134725782466, 0.21385354773059628, 0.341746202979504, 0.17023055633874418, 1.3331805680571835, 1.2734274174631564, 0.05595113927482165, 2.009168069022067, 1.4511184734249842]","[-0.5648584, -1.7443161, -0.26344836, 0.2778726, 0.04423125, 0.7502273, 0.27199933, -0.09851651, 1.2455746, 0.63266057]","(100, 50)",0.0001,"[0.17059007287025452, -1.052440881729126, 0.12106278538703918, 0.4844147861003876, 0.27776452898979187, 1.4476875066757202, 1.1578400135040283, 0.2023334801197052, 1.6456005573272705, 1.081160068511963]"
40,"[-0.36836396144562705, 0.06519317265661737, 1.635751843033155, 2.449605719636047, 1.5483543694146185, -0.8292807918568593, -0.32969365633440273, 1.8825053392083313, 2.7088104746043307, 1.0906967238931284]","[-0.5812837481657427, 0.22622470869326852, 0.04428450723364387, 1.476297710315528, 1.1850672466890688, 0.2890987898963857, -1.2818477360149774, 0.48834838423199606, 1.5959226711074035, 1.3083240769033426]","[-0.39196885, -0.07015571, 0.3380337, 1.4243419, 1.0503786, 0.18300045, -0.90946335, -0.07885844, 1.43633, 1.2250274]","(100, 50)",0.0001,"[-0.6255922913551331, 0.1573067307472229, 0.008055388927459717, 1.4947402477264404, 1.200934648513794, 0.2954292893409729, -1.1757681369781494, 0.384532630443573, 1.6499450206756592, 1.332082986831665]"
86,"[-0.6597796119947241, -1.3459889959585982, -0.7114255402078072, -1.0230528737738915, -1.4463509436814377, 0.37292661399897864, 1.444459644565084, 1.1575064800879824, 0.9256016173664637, -0.39227314322700135]","[1.0035803761625421, -1.4325782777843754, -0.19725085345957308, -0.1869063914824572, -0.7320855077700861, -0.5730856428727958, 0.8436166750558439, 0.6563974100455443, 0.3218549328666628, 0.44789541566981195]","[-0.23398224, -0.9564275, 0.15527014, 0.8919174, 0.3799638, -0.19824964, 1.5077755, 1.7069435, 0.8581901, 0.9748166]","(100, 50)",0.0001,"[0.9116698503494263, -1.1764779090881348, -0.5610376596450806, -0.02566417306661606, -0.27562108635902405, -0.5296197533607483, 0.5600267648696899, 0.8630787134170532, 0.23455747961997986, 0.5252684354782104]"
29,"[-0.3838494298390033, -0.8209339735103687, -0.29288624789992923, -0.0011933479864128516, -0.21558756453364483, -0.17361018908784606, 1.3877131053933396, 2.1533300994088713, 0.6818409273858781, 0.9164525058305746]","[-0.6444171644610273, 0.13447758068931143, -0.7806610982419293, 0.28706017607370293, -0.09075704283374032, -0.1596847561180243, -0.040781529788172274, 1.3872118209596178, 1.0713009098534554, -0.3327560731435372]","[-0.6690078, -0.25082028, -0.39869663, 0.0016407981, 0.23086776, 0.07814076, -0.0069600656, 1.0056432, 1.1188037, 0.32800737]","(100, 50)",0.0001,"[-0.6990597248077393, 0.22241508960723877, -0.7018580436706543, 0.38121679425239563, 0.05525669455528259, 0.009981654584407806, 0.04787522554397583, 1.2909753322601318, 1.2222888469696045, -0.5089902877807617]"
35,"[-2.223263267222157, -1.989672094441333, -1.4150748145182186, -0.8212655795011936, -2.2398976210908645, -1.2718568869535694, -1.2471422397079532, -1.0991395277809057, 0.5467537183927864, 3.2757550208821042]","[-1.9144632940380246, -0.7639407053218537, -1.238570229864068, -0.529077880442324, -0.32577066316975745, -1.8783025112917457, -0.000433897763948754, -0.9843454054413512, -0.4741984905064158, 0.9173528528918783]","[-0.43209288, -0.85325223, 1.2963407, 1.5813339, 1.108395, -0.659111, 0.3326261, 0.5174829, -1.2694594, -1.5992479]","(50, 20)",1e-05,"[-1.8858051300048828, -0.6761841773986816, -1.0955798625946045, -0.4509260654449463, -0.4421338438987732, -1.8432140350341797, -0.0281551331281662, -1.0713343620300293, -0.5051144361495972, 0.7666682600975037]"
90,"[1.7130880261288133, 1.5009803564878188, 2.081887324413866, -0.419534550644592, -0.9755141657726423, 1.0185698970243244, 1.645341301515098, 1.0585931284142258, 0.9759343192926778, 0.08256095322825291]","[0.528086915753646, 1.153239235122166, 0.5605761650499067, 1.4208439452932076, -1.2969912016585519, -0.11195524362085257, 1.0628744722003372, 0.7542254860651231, 0.3934725587352254, 0.5804240976711197]","[-0.9224953, -1.0656397, -1.0102154, -0.74581873, -0.92112535, 1.3120146, 0.5369335, -1.210617, -0.91561, 0.58634484]","(50, 20)",1e-05,"[0.4461425542831421, 1.3587627410888672, 0.5513696670532227, 1.3157825469970703, -1.3929846286773682, 0.037058234214782715, 1.1199461221694946, 1.011098027229309, 0.23562300205230713, 0.5096895694732666]"
52,"[0.4185223717210336, -0.7013853601343594, -0.06192313177101827, 0.011469453908906357, -0.4105014783487351, -0.28678503085709656, 1.0889963254811568, 0.9104242384465742, 0.40873433318946123, -2.1422188209835333]","[0.8040691481457317, -0.6414447251990103, -0.9512161279638374, 0.07843333430660326, -0.15522369059884505, -0.526892884985894, -0.2334979479877402, 0.8195753541725483, 0.05298585972257919, -0.25878414682054185]","[0.58261555, -0.14977893, -0.7718107, -0.36126226, -0.06811409, -0.25461775, -0.26225415, 0.25076616, 0.12669076, -0.1659492]","(100, 50)",1e-05,"[1.1115963459014893, -0.6125407218933105, -0.6379246711730957, 0.3154070973396301, -0.18045353889465332, -0.3170015215873718, 0.022337742149829865, 1.1751606464385986, 0.18804818391799927, 0.19483327865600586]"
36,"[-0.6109003502778931, -1.1962871269208912, -1.9284712114416345, -0.8369365861790452, 0.6752890852409565, 0.3457813541320848, -0.32961489457060145, -1.457281927215059, -2.0157293730145973, 0.548955056985752]","[0.9683359675440837, -1.2523806508717925, -0.46222267078553825, -1.1407892844643492, 0.20684378218145572, 0.7695112757989007, -0.13569491261770178, -0.34594422406940983, -1.0383340400186083, -0.9692546161280777]","[0.303499, -0.9401315, -0.8011712, -0.87387973, -0.41666973, 0.28555658, -0.20855528, -0.5731207, -0.81176114, -0.9509456]","(100, 50)",0.0001,"[1.5411533117294312, -1.0686088800430298, -0.7462078332901001, -1.03253173828125, 0.28736793994903564, 0.565889835357666, 0.011159628629684448, -0.8537701368331909, -0.9621032476425171, -0.9684407711029053]"
49,"[2.14139299167754, 0.737526324612608, -2.695596445213911, -2.1341644105411124, 0.6657921220924975, 1.325673640268029, 0.9371901206099983, 1.7274604421408803, 1.7147301263003336, 0.6381771095028151]","[0.8043065297415501, 1.339578816588556, -0.27351603354553244, -2.4876942727937057, -0.16550447102988075, 1.365076830518114, 0.37386154485964773, 0.18461263564298191, 1.2797484316356507, 0.7093535349504643]","[1.0810125, 0.6815242, 0.37000152, -1.7204754, -0.87015563, 1.409525, 1.6059334, 0.46357998, 1.1034902, 1.404318]","(100, 50)",0.0001,"[0.6925135850906372, 1.135087490081787, -0.6025615930557251, -2.671121120452881, -0.2832237482070923, 1.3837138414382935, 0.7290265560150146, 0.3664657771587372, 1.1274224519729614, 0.6390600204467773]"
69,"[-0.16234568459449816, -0.2936882445415183, -2.30238624114441, -1.693834438789145, 0.2620232653263378, 2.012165567982864, -0.002596373005707031, -0.5044192760117522, 0.890082937014962, 1.8203041144753023]","[0.5385776662108148, -0.46650508119117584, -0.07899953776277174, -1.9313838199637776, -0.2643454384148036, 0.8215413260874809, 1.4770759721704934, -1.0280614726260329, -0.16448201764334838, 0.985673251451728]","[-1.4642237, 0.3901141, 1.7242596, -0.67566407, -1.6731795, 0.5296304, 0.38936725, 0.35102457, -0.36306205, -1.3178948]","(50, 20)",0.0001,"[0.3549066185951233, -0.7660003304481506, -0.26655322313308716, -1.7933604717254639, -0.4262538552284241, 0.8463643193244934, 1.4830446243286133, -1.01170015335083, -0.2914065718650818, 1.1185500621795654]"
50,"[-1.1074164950471894, -1.667247989755705, 0.19933135239435407, 2.6694384717533595, 0.5175092354803723, -3.05929763846666, -2.1261798332655144, -1.5593888249869532, -0.17739849212898062, -0.0876300162353374]","[-1.294546947388063, -0.2366074011232765, -1.0893862651554058, 1.1065212951102417, 2.1352692745849344, -1.098365869404041, -2.7679909538095013, -0.07843375261235108, -0.6458314688944395, 0.5954661030718742]","[-0.46142235, -0.4879368, -0.94120896, 0.952407, 2.238943, -0.57720053, -2.5496182, 0.24510583, -0.39495715, 0.025374033]","(100, 50)",0.0001,"[-1.5230698585510254, -0.15617847442626953, -1.185187816619873, 1.0260071754455566, 2.364690065383911, -0.8720996379852295, -2.548820734024048, -0.008015602827072144, -0.7044187784194946, 0.6064801812171936]"
46,"[2.8137127642240065, -0.047749592330057045, -1.0955737735196776, -1.5325422459220963, -1.482447853598284, 1.7497486260458175, 3.2227051311515513, 2.045243991798609, -0.2059593156666384, -0.19616392221062062]","[1.8063910322005396, 1.2675300095921107, -0.8734477870623591, -0.5143099795303956, -0.9233883551294418, -0.7295207187488943, 1.9743232848418615, 1.6748745802955267, 0.6237602432474267, -0.6188095755384327]","[1.6765814, 0.8033484, -0.9536783, -1.2099787, -1.3905911, -0.44202498, 0.96352875, 1.1314112, 0.6652875, -0.9001207]","(100, 50)",0.0001,"[1.7390729188919067, 1.335349678993225, -0.6069042086601257, -0.4842345118522644, -0.9168753623962402, -0.6006597280502319, 2.2534685134887695, 1.6232837438583374, 0.7820029258728027, -0.4622347354888916]"
58,"[-1.1360804360825063, -2.3528033865031404, -1.9444738901971435, -0.3170785714627838, 0.2701104409570658, 0.5509030547183833, -0.37519938614217074, -0.22247583389512038, 0.902296877008832, 1.680020654510379]","[-0.6361283294126752, -0.625676667944752, -1.73625832465699, -0.6454829527459034, 0.2508216102358795, 0.10380203200990953, 0.42100217670091283, -0.6234307543027503, 0.16459994030907102, 0.790045942156635]","[-0.76132125, -0.41373655, -2.2330573, -1.2480555, 0.7048284, 0.8315778, 0.7834122, 0.050946448, 0.3285795, 1.2307144]","(100, 50)",0.0001,"[-0.732150673866272, -0.7171521186828613, -1.7343754768371582, -0.5381930470466614, -0.0067961812019348145, 0.10773637890815735, 0.500166654586792, -0.8933131694793701, 0.10795891284942627, 0.7712058424949646]"
55,"[0.9385057848644893, 0.4611060020433973, -0.7800011553020153, -1.16336574100135, 0.24006685469578415, 0.9343065873976425, 1.7347838283635246, 1.392368765525556, 0.9443571039674578, 1.4741979605798183]","[0.019199771295260376, 0.9445939944001398, -0.1916040302699541, -0.7725985027913772, -0.5591570285318274, 0.7551200250584911, 0.5078446919620754, 1.1364952604544252, 0.3652250065262217, 0.33691492541855234]","[-0.24465278, -0.41625896, 1.6725188, 0.08815921, -1.4077882, -1.006521, -0.9785764, 0.47228605, 1.720226, 0.8378118]","(50, 20)",1e-05,"[0.1676512509584427, 0.9288562536239624, 0.10506030917167664, -1.018679141998291, -0.7820203304290771, 0.5045815706253052, 0.6417316198348999, 1.0234745740890503, 0.44559356570243835, 0.41511639952659607]"
45,"[0.5610074140434663, 0.07980465943690218, 0.08375326997131953, -0.1536627707201625, 0.3873411031695232, -0.20519217119133598, -1.9417602214778804, -1.8477082741216246, -1.4307904140148686, -1.9630829509448933]","[1.0861440913332656, -0.31647042640092227, -0.004349801620014679, 0.054657302485993035, -0.1873097324360513, 0.4693622841719014, -0.45946978178284836, -1.6122679932926256, -0.6190646262716197, -0.5685556187308674]","[1.7043328, -0.55613935, -0.43433273, -0.089031965, -0.23611064, 0.24840555, -0.3433463, -1.6022015, -1.2895498, -0.43682128]","(100, 50)",0.0001,"[1.010414958000183, -0.3298681974411011, -0.004878968000411987, 0.13797727227210999, 0.13310745358467102, 0.5861318111419678, -0.12504464387893677, -1.5210932493209839, -0.588678777217865, -0.493045449256897]"
41,"[2.018166804797763, 0.26567622443363115, -0.9204996471380374, -1.0915786321448933, 0.09451775061611134, 0.31135675102023463, 0.4124258015615632, 0.7819182881710262, -0.06601750429049408, -1.0093415460830055]","[1.3271865845436988, 1.2637801358482263, -0.7674561660939057, -0.6235334352226714, -0.488289478427516, 0.5594706422834119, 0.056972220227878165, 0.2554370233052855, 0.48493978378309466, -0.4451383881420275]","[1.6659238, 1.887863, -0.24091652, -0.42254728, -0.70273703, 0.6311228, 0.3434559, 0.25128484, 0.45847526, -0.3029748]","(100, 50)",0.0001,"[1.0940062999725342, 1.2213952541351318, -0.7144289016723633, -0.6856497526168823, -0.5242578983306885, 0.5604714155197144, 0.09817004948854446, 0.3152740001678467, 0.5646752119064331, -0.4240458011627197]"
72,"[0.33601750436686517, 0.44696086144959624, 1.5477168592623303, 0.9089844435908385, 0.08969874285455368, 1.1288989688706905, 1.1573235341285844, 0.644995806543942, 0.8025087475155676, 0.618384834647737]","[-0.49659825420663256, 0.7360499889559019, -0.06723705801801716, 1.3298585655862745, -0.253494433175674, -0.0009779418175047683, 0.9988469539813782, 0.24665470781129728, 0.17872211714835293, 0.478783520263252]","[-1.5548512, -0.2259536, -0.022269055, -0.8350559, -0.37212956, -1.3178477, -0.49593735, 0.3554963, 0.835726, 1.0323935]","(50, 20)",1e-05,"[-0.9569346904754639, 1.0773662328720093, -0.1439121961593628, 1.205473780632019, -0.21937870979309082, 0.008237123489379883, 1.1227905750274658, 0.18693292140960693, 0.19081032276153564, 0.5427672266960144]"
87,"[-3.453753699772272, -0.6902689726117852, -1.0857188978948584, -0.3239988130660879, 0.5905938518679926, 2.061073845904555, 0.8168329171895543, 0.22593668313470427, 0.21798706491249104, 1.2783242143974283]","[-1.8022103491570092, -1.6097914364143477, 1.0149319977792417, -1.2856660102395105, 0.5795685454379274, 0.34585818559036463, 1.5551414207643361, -0.5044691646472182, 0.22517395321554473, 0.035896662600314065]","[-0.5385418, 0.25810766, -0.053600296, 0.105456814, 0.90353936, 0.9267072, -0.11633752, -0.041067116, 1.1102312, 1.2541554]","(50, 20)",1e-05,"[-1.3630361557006836, -1.0643558502197266, 0.7169957160949707, -1.1107497215270996, 0.7776559591293335, 0.3141525983810425, 1.6129274368286133, -0.553777813911438, 0.29243868589401245, 0.011820435523986816]"
94,"[-0.3082293840259648, -0.2968024086668181, 1.6957894015159427, 1.9099167868751448, 0.6237615270226489, 0.2904857733246174, 0.9414048756159239, 0.8087004644333763, -0.9667144195959287, -2.3180183124851075]","[-1.1856597651855432, 0.4431099026417323, -0.44420511639329785, 1.7620976786453346, 0.7106051197068982, -0.03993464776523912, 0.2794855432926554, 0.6966531719406536, 0.2813387064673429, -1.1166450382357296]","[-2.4518795, 0.36292905, 0.3422705, 1.7107539, 0.6658712, 0.002592016, 0.37264752, 0.9006009, 0.8040648, -0.735084]","(100, 50)",0.0001,"[-1.2718851566314697, 0.515008270740509, -0.3192206025123596, 1.6898703575134277, 0.48379963636398315, -0.15877753496170044, 0.2956973910331726, 0.7317081093788147, 0.1629045009613037, -1.2052006721496582]"
91,"[-1.1289669884288405, -0.3500837920234936, 0.3588623852690576, 0.6709128788251884, -0.7690741376259973, -0.999432036295885, -1.3230171276914775, 1.9302983069410935, 2.4770209522318285, -1.8142838600653524]","[-0.775770751971134, -0.6065385172397775, 0.13701538166390853, 0.2903648290306509, 0.4316252102192558, -1.0308934678187849, -0.3367104231584969, -0.9317240756548857, 2.4234286094631643, 0.9257261525761055]","[0.52440506, 0.055088386, 0.9789493, 0.7806854, 0.65196514, -0.6447161, -0.4538152, -0.7278298, 1.3011128, 0.66002357]","(100, 50)",0.0001,"[-0.8023155331611633, -0.5741439461708069, 0.16531500220298767, 0.3395951986312866, 0.332866907119751, -1.012253761291504, -0.3497316837310791, -0.8459740281105042, 2.332787275314331, 0.9554343819618225]"
93,"[0.20159081728108763, -0.832456530206572, -2.34844928464669, -2.406744084546449, -0.626592421845463, -0.004427805454655487, -0.28116451627828387, -0.6482656161166611, -1.5171044233122044, -3.143487794109255]","[0.5954249532237216, -0.21354165076582518, -0.6627042493876932, -1.685362054882427, -1.1050245878980953, 0.23664105145732423, -0.08846207415968618, -0.23876621574969573, -0.42130628729381814, -1.0991910913735237]","[0.28475928, -0.23253489, -0.7338069, -1.596604, -1.1731607, -0.16199978, 0.18655767, -0.034490265, -0.13239467, -0.6498575]","(100, 50)",0.0001,"[0.5235424637794495, -0.3799808621406555, -0.8877983093261719, -1.6560455560684204, -0.790557861328125, 0.2552569508552551, -0.013835504651069641, -0.37784433364868164, -0.282226026058197, -0.9654219746589661]"
83,"[-0.6545817741299405, 1.434024738276674, 0.34749362506855164, 0.5199948567396283, 0.721188136451574, 0.43640808211075144, 1.45987711423287, 1.1287010228834997, 1.2488000179907937, 2.319392260813648]","[-0.5221744572880407, 0.2762225748259858, 1.3427768277193306, -0.6297091235969534, 0.5615262354960142, 0.25777126133788264, 0.05826696042957505, 1.0999153472471983, 0.12378776932281355, 0.6801486777008658]","[-1.8610088, 1.3894082, -0.002816761, 0.45608398, -0.49926817, -0.92425686, 0.36772096, 1.2014751, -0.016434118, -1.2706226]","(50, 20)",0.0001,"[-0.6474350094795227, 0.3305702805519104, 1.408756136894226, -0.8666036128997803, 0.5078669190406799, 0.4954315721988678, 0.14878518879413605, 1.2798306941986084, 0.18562139570713043, 0.6657509803771973]"
61,"[-3.057948799466865, -3.963349443448349, -2.2110460710511606, -1.0383298758388935, 0.3293943821787133, -1.067748810281296, -2.149024809062282, -2.0398062169834312, -0.14888278236076757, -0.21845981564460837]","[-0.8349129540259195, -2.4017177896044553, -1.7660645317129833, -0.512245952598252, -0.44357341720456733, 0.663312315217872, -1.4304668953649007, -1.0591108021499285, -0.9059390981470894, 0.5836529066990241]","[-0.58555466, -1.7888054, -1.0152186, 1.3552344, 1.7739084, -0.9672712, 1.3909367, -1.1973547, -1.1991135, -0.9430645]","(50, 20)",0.0001,"[-0.8034294843673706, -2.3382065296173096, -1.7144408226013184, -0.614039421081543, -0.2700766921043396, 0.6861382722854614, -1.6411391496658325, -1.0781164169311523, -0.9391690492630005, 0.7872316837310791]"
85,"[0.783565604740575, -0.23128560047596272, 1.245591134008775, 0.5255730375733589, 0.13670485802958854, 1.2243003148685252, 0.5537325694994476, 0.5876690299764378, -0.9171186822264674, -0.23122972465852398]","[1.0985822030911276, -0.5842846584485951, -0.4573238499806719, 1.027557065453414, -0.41843868959040853, 0.03851074924451521, 0.8576307313823676, -0.24453221281735993, 0.38278879153859535, -1.2341201754144588]","[-0.6568397, -1.1518856, -0.37338886, 0.013934867, 0.26396742, -0.29377332, -0.21523347, -0.65682805, -0.4297448, 0.3031257]","(50, 20)",0.0001,"[1.042576551437378, -0.5652358531951904, -0.3352874219417572, 1.018958568572998, -0.4476083219051361, -0.0027386844158172607, 0.8438454866409302, -0.32600948214530945, 0.35498395562171936, -1.0392345190048218]"
88,"[0.22461653339957438, 1.318030320057857, -0.08611223501594023, -0.8058442094657586, -0.7336720484304529, 0.6393652633056603, 0.027561054269627294, -0.4087066917385706, 0.8341597633245745, -0.9843083475757248]","[0.059508107983914926, 0.44608082237362123, 0.9203936706406568, -0.7494356389401792, -0.6735762468474761, -0.27730938406646954, 0.81701791440226, -0.3374823881910079, -0.4044963071451972, 0.8262553595289646]","[0.45823008, 0.8056393, 1.3685819, 0.33267406, 0.5599719, 0.21605852, 1.3431749, 0.55742675, 0.66086996, 0.76951146]","(100, 50)",0.0001,"[0.13250145316123962, 0.6142683625221252, 0.9417657256126404, -1.149226427078247, -0.26728421449661255, 0.1541498303413391, 0.9544528126716614, -0.5144809484481812, -0.01875113695859909, 1.1372143030166626]"
43,"[0.2356787515456633, -1.4567976706763466, -0.6717081563961931, 0.7491927737602012, 1.8401161990665307, 1.2543654619093307, 0.4236550841755755, -0.2638848934160358, -1.8015295186173412, -1.6143054619232844]","[0.8936651462706593, -0.35428310521891593, -1.2792447708010775, 0.2924188003402609, 0.7753355251372487, 1.1856339835696068, 0.16920222594357437, -0.03971924540200142, -0.35274677496824924, -1.4550040843801564]","[1.3528523, 1.0238779, -0.5035052, 0.62177163, -1.3323956, -0.17005406, 1.5598665, 1.248453, -0.4585431, -0.64767694]","(50, 20)",0.0001,"[1.094533920288086, -0.5537160634994507, -1.0068583488464355, 0.08733130991458893, 0.7938476204872131, 1.0634936094284058, 0.2462409883737564, 0.03688229247927666, -0.36297208070755005, -1.1170735359191895]"
56,"[1.1277697917032894, -0.6167016375988958, -2.2454707975740966, -1.7216037819454042, -0.2057979258287624, -0.6431066014382045, -0.994871653897775, 0.13107371707070214, 0.08136512881196556, -0.40860584270981265]","[1.4932332608778274, -0.150463460764925, -0.7908307717024965, -1.5521188273399953, -0.3400935963009949, 0.4056070116704839, -0.6943650738109282, -0.45114814296391403, 0.5635647929141253, -0.19104600176558528]","[0.9380985, -0.442353, -1.0062314, -1.8347074, -0.5492817, 0.24463575, -0.98372287, -1.2237993, -0.29407436, -0.13540055]","(100, 50)",0.0001,"[1.4091856479644775, -0.10589000582695007, -0.942656397819519, -1.450031042098999, -0.7381923794746399, 0.3022215664386749, -0.624549925327301, -0.44882455468177795, 0.7423630952835083, -0.11694785952568054]"
