seed,Test,True,ARMA,Informer,Informer_para,Informer_lr
65,"[-0.42039777932292344, 0.42722690301195787, -0.5352817346039381, 0.1859956830270023, 1.091069816807214, 0.7775177400114549, 0.4600446314126952, 0.3717937853021772, -0.23669389191899443, -1.3437604318320369]","[-0.9918975082850874, 0.07555097481962025, 0.38945141560214774, -0.730007442405012, 0.5509994042295083, 0.8155701146924598, 0.369732682665225, 0.27517829008008265, 0.2342046402621359, -0.3537962120500624]","[-0.9563492762224629, 0.002811050556219774, 0.4036522840593203, -0.6780155042202127, 0.46045172875204693, 0.8382366531347484, 0.38228364623253147, 0.27429647166764537, 0.23634419765620726, -0.324330721868493]","[-0.11316955, -0.49161714, -0.6236895, 0.020514887, -0.40652916, -0.13024577, -0.39894885, 0.14543307, 0.6721575, 0.8851167]","(10, 5)",1e-08
83,"[-1.4898022222680432, -0.3109631005748127, -0.5951744279989193, -0.5246923011041309, -1.087759376814463, -0.4217591500611426, 0.7426609102994897, 0.7528060875519031, 0.7440215146198741, 1.45521694174279]","[-0.8928126776604424, -1.0433958834378219, 0.2107348411440983, -0.7005418485709685, -0.17442137681864667, -1.0005486884051398, 0.07851519414142727, 0.703403313228776, 0.40110443093751513, 0.5434692991511165]","[-0.8956973417111748, -1.049088311815451, 0.21375079089410945, -0.7034046615464701, -0.1750576188133572, -1.0020600916830804, 0.07343551450312025, 0.7060323275802605, 0.40253324319890826, 0.545026443076412]","[-0.81540066, -0.38618058, 0.6242884, 0.7240393, 0.21262579, -0.4486361, 0.29250678, 0.20154549, -0.70403445, 0.060808185]","(10, 5)",1e-07
82,"[0.5965816182483674, 1.2990713543801533, 1.9234065624372736, 1.406278453618136, 0.7102716267622579, 0.4623261112951719, 0.3983423829156504, 0.739548226017041, -0.1040164850777916, 0.4512726259317906]","[0.09717399050939596, 0.5479946229936694, 1.0250740428833187, 1.4108695409956142, 0.700843683120329, 0.3598497852020934, 0.28240121869412527, 0.25714177356858775, 0.6109773392327471, -0.40950515469416515]","[0.060204100826482254, 0.5724693407256758, 1.0458596056783747, 1.460566670962175, 0.74882037862441, 0.3730025824762331, 0.29531765091704143, 0.2664321381538081, 0.6243684138750497, -0.39125704735497313]","[-0.14621174, -0.15151165, 0.7623748, 0.85076284, 1.0533783, 0.74617034, 0.37499502, 0.7164212, 0.1019049, -0.82021403]","(10, 5)",1e-07
58,"[1.510355179741854, 2.0301940980054147, 1.602444767843888, 0.48715777178627817, 0.5733721127916374, 0.3788016595510697, 0.12708588853599878, 0.2878831986044595, -0.5186035928698992, 0.01585601199575798]","[0.6038429570714859, 1.2084337012061108, 1.4259772474023593, 0.8894561441427083, 0.042429699714923996, 0.5521572629341753, 0.10272302808398204, 0.07572437449400776, 0.2500210113574556, -0.643614098548627]","[0.5767133015191583, 1.2471654704173005, 1.41677963703005, 0.878763312037487, 0.017203235435398312, 0.5871878393532572, 0.0671529435700861, 0.09483222202374456, 0.24676992078001847, -0.6771981879434894]","[-0.24154124, -0.26089308, -0.45837602, -0.051001646, 0.8450086, -0.17037827, -0.7126659, -0.8394275, -0.054959014, -0.17787102]","(10, 5)",1e-07
94,"[0.9920904917775231, 1.404787258984352, 0.8012487493676103, 0.7159173176371231, 0.5870722326524214, -0.22594986489279378, -0.8937359625112508, -0.35962977264115575, 0.5938938908482846, -0.18655597877024993]","[0.884112738136156, 0.5500341227094451, 1.1297701976296293, 0.23636365055279557, 0.5977354923607252, 0.28820448647205876, -0.37005210812882317, -0.7087099084468391, -0.005274818417736166, 0.5965313000571526]","[0.864191154585052, 0.5832599609727378, 1.1156898981775412, 0.28487670862427883, 0.5735834397977283, 0.3185538731860268, -0.3641966126673475, -0.7129018854619751, -0.032548732914170986, 0.5968050142831702]","[0.8058076, -0.10019921, -0.7775371, -0.8359782, -0.6346013, -0.18793434, 0.70306176, 0.85191834, 0.4938836, -0.7420769]","(10, 5)",1e-07
86,"[-1.053605686133575, -0.8829235935390368, -0.621673625728832, -0.8505325239963792, -0.86748778064892, 0.2395305728917369, 0.8466424303377501, 0.4149480654767686, -0.6857906490263341, -1.063394691695795]","[-0.7888615642590333, -0.6591749040040583, -0.5533361415370077, -0.34500555496032814, -0.6780297465162152, -0.5284729073908123, 0.5037670265871431, 0.5947589170441785, 0.11756860695467933, -0.7445749525036738]","[-0.7981091518834231, -0.6152543101877149, -0.5449577455920285, -0.3236747125645038, -0.6703236613553983, -0.5009887115754406, 0.5076629829039863, 0.5671659134314867, 0.10613807171852321, -0.7387411183599949]","[0.4189746, 0.79408246, 1.235506, 0.026043246, -1.526156, -0.8302201, -0.1679738, -0.6772165, -0.09039135, -0.20258881]","(10, 5)",1e-07
97,"[1.4183671678152758, 0.4139600652939346, 0.48535394723718606, -0.04410255415612191, 0.4525782606865739, 0.09852123979295663, 0.0581639591738482, -0.5169310831622613, -0.35451166912538934, 0.8486503987237831]","[0.7543061489748016, 1.041214093327875, -0.10664698137000295, 0.5386774379221875, -0.3134412731172157, 0.6092988972451818, -0.20612820882963426, 0.16122806358866532, -0.597545114956594, -0.05573911164709233]","[0.7418294414305162, 1.0687631808256433, -0.1888205667717913, 0.6237982010314471, -0.41047335175362376, 0.7142470421111039, -0.30818687182661814, 0.23823873334238888, -0.6793009471336425, 0.01710609149481357]","[0.6269684, 0.5756476, 0.56097597, 0.11149876, 0.4653095, 0.78973776, 0.8389119, 0.8080074, 0.1414789, -0.30495507]","(10, 5)",1e-07
80,"[0.9636377985163948, 0.39882579524252343, -0.21844154512904299, -0.9147408817499261, -1.010092074545899, -1.2257992419273558, -1.080561231886611, -0.7668514536382576, -0.2311160523526119, -0.2887952520021184]","[0.8155109290355714, 0.555882333998609, 0.12088462824321891, -0.27888385925065245, -0.7752989521245999, -0.6224425984835991, -0.9145779426855563, -0.6232722605438328, -0.4552153233663412, -0.003508390669441308]","[0.8162415627494122, 0.5570350195816732, 0.11661555657578924, -0.28308737161259157, -0.7846455974610496, -0.6209833351470466, -0.926901851813159, -0.6204519068255646, -0.45995729825403353, 0.003095504362320367]","[0.894131, 0.8601007, 0.1822325, -0.5513742, -0.49110427, -0.077516235, -0.537464, -0.8756443, -0.24465886, 0.5931839]","(10, 5)",1e-08
100,"[0.6222004416663334, -0.14643987609322695, -0.589992441037281, 0.5659891711853549, 1.149165459575575, 0.4060878722864004, -0.529152482535381, -0.016476438998050513, 0.34979229227538555, 0.2217781204849847]","[0.10549828280820003, 0.5694513002622333, -0.4311655262243436, -0.37440967792510915, 0.7531940101479094, 0.7725684545016201, 0.019803645035590345, -0.5390543050531762, 0.2530507135285376, 0.22326693551111676]","[0.11484686543695682, 0.5427439848182674, -0.3997275080726167, -0.3750466872658365, 0.7230797421032791, 0.7561766233003604, 0.0262114897297418, -0.5209722162876732, 0.23540701252168286, 0.2222731877337973]","[-0.6270228, -0.5137543, -0.44942552, 0.16830601, -0.16509773, 0.08704153, -0.20701234, -0.7247438, -0.8334668, -0.857452]","(10, 5)",1e-07
93,"[0.30153223106988497, -0.10321544872931196, -0.2748992041791227, 0.29015353002316857, 0.35914253840275745, 0.9712980800074007, 1.1340918819236876, 0.33791150229537725, 0.40404228402007347, 0.5769322414121981]","[0.45274007283906675, 0.0751621946503516, -0.14079654605448777, -0.20450093115187884, 0.392403995599108, 0.16294054060320345, 0.889827809705799, 0.6891779770707881, -0.0066774862400167945, 0.40738102714008184]","[0.4159710493168258, 0.11607313740752687, -0.15377831265123745, -0.20526902249111714, 0.3789514103876732, 0.18944023928723383, 0.8812239889688582, 0.7383682718438801, 0.009943463183864298, 0.39699296411333396]","[0.072849385, -0.34517983, -0.9878953, 0.10263398, 0.9804678, 0.82093877, -0.14616491, -0.8137681, -1.2074397, -1.3626541]","(10, 5)",1e-07
90,"[1.4245022281618231, 1.799329875111626, 2.206378161820413, 1.767049604338895, 1.9183454248212044, 1.0744307019004289, 0.16026964917266995, 0.12059175201549427, -0.2668079118155402, 0.2526246011402322]","[0.48790248543746223, 1.1805509854430922, 1.2090543823900801, 1.6018509706253732, 0.9661241190262085, 1.4352833653081, 0.35678901924637885, -0.018124860450519475, 0.129654182240754, -0.3316350029359172]","[0.48985207888010746, 1.2029808425029813, 1.2254643743473537, 1.6349238701933997, 0.9809874464658854, 1.4690607799906636, 0.36155333912973175, -0.017582651381327433, 0.1321947136832039, -0.3395256294492225]","[-0.1860727, -0.03352499, -0.0081183035, -0.5408078, 0.38885084, -0.38449472, -1.1106527, -0.86968696, -0.78460777, 0.011297489]","(10, 5)",1e-07
81,"[-0.11825032407236824, 0.5133704831195337, -0.12972211393461386, -0.4753794384972261, -0.9712735767247948, -1.0070699126716907, -1.206213243148309, -1.5575639861401895, -1.9123992920490966, -1.7841343264400584]","[0.7205027123815342, -0.47850168026313533, 0.7526213232511014, -0.5060327755601646, -0.2223630507171438, -0.8600920513662229, -0.5770238869885792, -0.9177012996540194, -1.0987133363131798, -1.3630426238925066]","[0.7196561155232322, -0.4644811082554436, 0.7381902301670946, -0.47770534890747246, -0.254247221057408, -0.8591798491219114, -0.6118194051528644, -0.9300345151296698, -1.1372452602793328, -1.4018557513093257]","[0.66241187, 0.8953617, 0.9734681, -0.013024276, 0.62040913, 0.3859462, -0.6779576, -0.8377059, -1.1056699, -1.0993854]","(10, 5)",1e-07
85,"[-1.3312969593621875, -0.4819894714107096, 0.7434917037912979, 1.3435029603963398, 0.5023171287675088, 0.1822480400419817, 0.4313604082137851, 0.7866010130572215, -0.16108620425007575, -1.0858749210216962]","[-0.7413632764748638, -0.9606153211247557, -0.001681810848331744, 0.7443326092154638, 0.9713366557886078, 0.01664880087320486, 0.17392363960537927, 0.34439858841109544, 0.6144017188516737, -0.46828706367591266]","[-0.7031187442275172, -0.9485037058152015, -0.02697485571399058, 0.7205891021803092, 0.9514163130478235, 0.042680841841588324, 0.1540965610210322, 0.3406206890079829, 0.5941158277222991, -0.4257864093432461]","[1.2792125, 0.62097514, 0.074808024, 0.11529362, 0.41840038, 0.5620812, -0.03772716, -0.39577994, -0.8262572, -0.058924966]","(10, 5)",1e-07
51,"[1.1027938592817046, 0.34045469877338874, 0.5465650431561858, -0.012748478862714074, -0.031411042081015306, 0.18515080084438512, 1.031587476771617, 1.025435166503927, 0.8898924504433815, 1.490158626581319]","[0.41068459361253906, 0.8974515624754351, -0.10827108246432882, 0.6007005843883502, -0.3130987710568892, 0.1251383434474293, 0.12258162912067047, 0.9702966622112819, 0.540286835398286, 0.6197490327442385]","[0.41123843917212366, 0.9268472094125115, -0.10305370425599422, 0.6073487968404194, -0.3064958882462022, 0.11562360943354927, 0.13265817937988286, 0.9862707297789572, 0.5687600202140286, 0.6321585181319553]","[0.9797326, 0.04319379, -0.15419695, -0.4377357, -0.6969815, -0.8591516, -0.7521768, -0.5197559, 0.14670573, 0.7690431]","(10, 5)",1e-08
99,"[-0.6498029850777745, 0.3893539140723592, -0.008361240862607366, -0.7097390734515481, -1.0072067818740826, -0.6339129644263006, 0.7135116813054091, 1.396591786710745, 1.0031708116774778, -0.4296508252965735]","[-0.11705891312578315, -0.5912735285148829, 0.6849906783298007, -0.3508565800275077, -0.5343107834377943, -0.7400513901551855, -0.2638872693487079, 0.8454553159797631, 0.9738641287208634, 0.5162387473170461]","[-0.11657656586727239, -0.5887036245870255, 0.6800190164936859, -0.34449937176694423, -0.5322249553348859, -0.7351870370120097, -0.26427104195761697, 0.8396037627222557, 0.9687199482090588, 0.5136602326910336]","[-0.05863438, 0.50001293, 0.5928558, 0.46991685, 0.58916086, 0.27642697, -0.383852, 0.12602773, 0.044674892, 0.5175461]","(10, 5)",1e-07
89,"[-0.49526888152609727, -0.7460328929309152, -0.9918597789897783, -1.304960027194354, -1.6368133427777063, -0.4304367241010688, 0.9542770910203493, 0.8867173276198901, 0.2483301378449666, 0.8005497665221791]","[-0.6227272176590564, -0.1839052726965691, -0.6540802565826307, -0.6648196506984629, -0.9725502018451225, -1.1505382418551449, 0.14483239682650367, 0.8818608926070974, 0.44578688131634137, 0.02543669718679592]","[-0.5679200477097259, -0.1770149900195309, -0.6414255822160315, -0.6287636659404774, -0.9473950038654403, -1.1029931956644459, 0.1810885890672583, 0.8466862161952404, 0.4114592435560155, 0.018609341321834894]","[0.46517712, 0.19245456, -0.6408206, -0.63704383, 0.28535345, -0.32828647, -0.5617131, -0.67961854, -0.6567622, -0.59430593]","(10, 5)",1e-07
71,"[-0.3554152505113094, -0.02975410376236226, -0.25959945907995363, -0.9358414537869765, -0.12890522663637843, -0.5793798935908536, -0.41284641392986976, -0.17134171205282966, 0.7643885659247678, 1.6737191415560615]","[-0.043121824067123976, -0.3338543384777474, 0.13717306547651145, -0.32818599181820934, -0.7717484578778717, 0.2569690023025575, -0.7078643947421324, -0.05891421655880358, -0.14188460377342788, 0.8353308678114817]","[-0.02069560884565036, -0.35352404671971027, 0.13380902746947856, -0.3273670112378957, -0.8043941855702572, 0.24219884875351985, -0.7027652431033802, -0.09612686194701431, -0.13018365111267619, 0.8385152945368667]","[-1.1870737, -0.5487813, -0.27791768, -0.6484006, -0.60754144, -0.526834, -0.6047318, -0.05438096, 0.59311366, 0.8595936]","(10, 5)",1e-07
92,"[0.8596404822819658, 0.4374904133750261, 0.7191868944438928, 0.3651578480343064, 0.08424335058355342, 0.9652470838024234, -0.03361744545792311, -0.7012014607522381, 0.3366434321231948, 0.7734045106531834]","[-0.124765866916691, 0.9220234157403113, -0.023521294495129547, 0.7309475416914576, -0.00031592281142239775, 0.08440131198926462, 0.9230464278077911, -0.49514065936181867, -0.4536311310713288, 0.5634589976588592]","[-0.12610733445280922, 0.9201480725218514, -0.019637014276755488, 0.7243986106551457, 0.0072796961998548015, 0.08004192508524205, 0.9205511742602771, -0.48649249192131366, -0.4559935305740737, 0.5597041931490896]","[-0.9390019, -1.1013978, -0.5725389, -0.4748723, -0.48062435, 0.25345358, 0.8209383, 0.77317286, 0.28989676, -0.34442064]","(10, 5)",1e-08
87,"[0.37304200380651775, 0.5762159787098875, -0.19769908031622863, -0.3203639541219173, -0.8153877939653668, -0.3420536830765592, -0.41000703934783667, -1.321035881999118, -0.1696072908106876, 0.6487607692576584]","[0.0668150779555817, 0.3396344648287269, 0.4063987462955241, -0.40089845346399067, -0.11991472738992198, -0.7554304302704058, 0.03566153205864367, -0.4278378053771585, -1.1071169793105387, 0.38395119884458173]","[-0.025585832778686174, 0.41648261548000454, 0.37773828826381595, -0.43433943214092025, -0.09095397744433274, -0.8262476279393944, 0.11438587901893241, -0.5075768015806376, -1.126499711045831, 0.476839053495098]","[0.29860115, 0.49375924, -0.5106935, -0.8772264, -0.833111, 0.30749655, 0.9569732, 1.044592, 0.16695823, -1.1074975]","(10, 5)",1e-08
91,"[0.3545847810736995, -0.38975637253466244, -1.529425353097951, -0.8268873015709277, 0.6365461092780518, -0.15301607298961528, -0.4043066933888111, -1.0811037141111999, -1.848357109134251, -2.2259245068820883]","[-0.18622597904702598, 0.4476977705972125, -0.6136052578332687, -1.2226227241813166, -0.21557593948026943, 0.7443340790181865, -0.5251831124987085, -0.14171513713945683, -1.0102461455414715, -1.3432340363635151]","[-0.191189455825744, 0.4533746800611861, -0.6194981671437274, -1.2259402741427587, -0.21173366865768056, 0.7483688514516368, -0.5339038439653739, -0.13531246125308172, -1.0166009156996738, -1.344499898603611]","[-0.56258136, -0.7972822, -0.8631451, -0.8530603, -0.75554985, -0.34073526, 0.11997274, -0.02962754, -0.38415644, 0.14008066]","(10, 5)",1e-07
98,"[-0.024751709486492857, -0.5971460663241378, 0.2728564640434047, 1.1688558513803806, 0.18526211348455457, 0.6983190008011432, 1.230512166014851, 1.0703487013429358, 1.414747368266163, 1.289010327184216]","[-0.14517548450490225, 0.04783603276595827, -0.621064082707117, 0.5833885053969632, 0.8771615986818991, -0.253318685856395, 0.8249783437293408, 0.8180229941501806, 0.6613372042678455, 1.0840787661322402]","[-0.09809520805636007, 0.019812270736244468, -0.587929141017022, 0.5251399554779015, 0.8980666263756845, -0.2222885058444227, 0.7743907965425265, 0.8452937374234906, 0.6593490971297685, 1.0778899780848565]","[0.11126604, 0.050272167, 0.29038227, 0.76243955, 0.85267335, -0.30131805, -0.8957552, -0.69606847, -0.6443824, 0.64738274]","(10, 5)",1e-08
67,"[0.729710885124822, 0.3580871125226279, 0.3820539067858688, 0.5636147765141644, 1.1955202759757722, 1.1388831600958804, 1.5734531705372468, 0.708418386939582, 0.6764489948362266, -0.1955689737740191]","[-0.06776950810963145, 0.7635956391796377, -0.023710707067190917, 0.39390926031946427, 0.3666601463544322, 1.012190202798556, 0.6327880586966025, 1.2570591411889454, 0.0798888163451093, 0.6365045866636718]","[-0.071068508176997, 0.7552481169697711, -0.01901429746122399, 0.3858315949609097, 0.3658477652859007, 0.9995290344431345, 0.6326806265742554, 1.2430601372777683, 0.09215106114164084, 0.6201477488434994]","[1.6973004, 1.5079213, 1.0009285, 0.22623737, -0.28257158, -0.12006411, 0.056182813, -0.77375, -0.7925242, -0.7758398]","(10, 5)",1e-07
95,"[-1.251953775866529, -1.3727370399751577, -1.10733230794949, -0.1600413611097481, -0.035180079313670676, -0.6129131056313042, 0.011044381299815775, -0.0844093501524874, 0.6939304783580773, 0.6270762385219777]","[-0.7061472957282471, -0.8988801280024054, -0.923296975973955, -0.6456838199625125, 0.16280054887150813, -0.11658035374942474, -0.5546229287565918, 0.2883558456781117, -0.22858727299154324, 0.8082241148538489]","[-0.723389952249877, -0.8747395764452298, -0.9172600185197366, -0.6278679162574295, 0.17336179005616204, -0.1279378017591826, -0.549744787664656, 0.30454084953769184, -0.247371412302084, 0.8293212432940671]","[0.46290293, -0.050172348, -0.6186388, -0.9064944, -0.9835132, -0.58374095, -0.28291553, -0.9909895, -0.6992297, 0.5667556]","(20, 10)",1e-07
96,"[-1.7501678292007754, -0.7971942000059093, 0.3938658922474092, -0.45714863756277946, -1.052168722196051, -1.0664714795621473, -0.7293493968282486, -0.5032054302575537, -0.23205691191626843, 0.4997808401105744]","[-0.9695056609500554, -1.2654149987257477, -0.1644867006430355, 0.47610924256892695, -0.695203258847243, -0.7045670927724295, -0.7141879331759325, -0.37225543024028235, -0.31707771513741256, -0.07351805434756215]","[-0.9949654395936294, -1.3108669407520321, -0.16338736752894006, 0.49042269526891946, -0.7232951083035173, -0.7222887720289142, -0.7383497672164157, -0.380636073235826, -0.32823964707739556, -0.0736763309543976]","[0.6450622, 0.21520337, -0.32172737, -0.9227863, -1.0796624, -0.93437284, 0.191585, 0.6306311, 0.35974634, -0.35568845]","(10, 5)",1e-08
72,"[0.3400362027505685, 0.5494297971996708, -0.18855905206840756, -0.17295932256218585, 0.2865234062973911, 1.093810300008649, 0.2181147109918452, -0.7681901979743875, -0.8638393452899186, -1.4775207517018147]","[0.5890670145315953, 0.0455026954847709, 0.5266784494572854, -0.4518982767970502, 0.05298981583633926, 0.2600284983792215, 0.9637960508190383, -0.26378331441767394, -0.6362985407655505, -0.5456900749071434]","[0.6002361153500445, 0.06116142217634468, 0.5319050464124072, -0.44486219130084276, 0.03450494829975716, 0.27574795037290245, 0.9849771622228785, -0.2435967348879497, -0.6664742946389264, -0.56391073933904]","[0.7261553, 0.4718195, 0.19631614, 0.20703362, 0.49851233, 0.73315567, 0.6880567, 0.7807694, 0.670881, 0.21209605]","(10, 5)",1e-07
64,"[0.23852963012555473, -0.6688249263640104, -1.0927167707160792, 0.07694186236625611, 0.9028233188183508, 0.8403579258344346, 0.3291329648542219, 0.6839714346741905, -0.10916170940259728, -0.36405424235644585]","[0.17516356987934845, 0.1509478451858805, -0.7442988489569506, -0.7205673462376039, 0.43722553548505805, 0.6842105510758217, 0.4982526502965237, 0.08000663970596003, 0.6439681148212105, -0.43114576681320255]","[0.17793817708781043, 0.1470878246820425, -0.7383408981334798, -0.7121727520901573, 0.4369285158773398, 0.675080781071101, 0.4925044119941541, 0.07710530081483698, 0.6405319373652775, -0.43228584773209]","[1.1597011, 1.4060453, 1.5110891, 1.5696856, -0.04299036, -0.20455986, -0.63532066, -1.0761758, -1.275528, -0.14321314]","(10, 5)",1e-07
74,"[-0.2080154370523759, 0.3240087946226874, 0.027330453640296903, -0.556590845023878, -0.9979922323030095, -0.15365661263831965, 1.1602266237061287, 1.5451893745146046, 1.8652690599464647, 1.478337072429936]","[0.6646332709888394, -0.5403320725467956, 0.5941748308960852, -0.26975696180774567, -0.4217123641200052, -0.7871360502430069, 0.23991141248318382, 1.0402709174645368, 1.0250539157823362, 1.3527421020552968]","[0.7124005349867447, -0.5460943844795876, 0.7970524611779612, -0.41593760803370133, -0.18346849072207222, -0.9479772574150388, 0.259330043688307, 0.7908858385463235, 1.1250663129706888, 1.52602876417636]","[-0.71695095, -0.64225745, -0.4815735, 0.18758638, 0.5380995, -0.121346325, -0.66684586, 0.25787467, -0.17394954, -0.34680665]","(10, 5)",1e-07
