seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
40,"[-0.36836396144562705, 0.06519317265661737, 1.635751843033155, 2.449605719636047, 1.5483543694146185, -0.8292807918568593, -0.32969365633440273, 1.8825053392083313, 2.7088104746043307, 1.0906967238931284]","[-0.5812837482297675, 0.226224708679752, 0.0442845071764584, 1.4762977079687007, 1.1850672469092574, 0.28909878946252787, -1.2818477371684764, 0.4883483842176247, 1.5959226716040207, 1.308324075565386]","[1.1807511, -0.63294256, -0.5224013, -0.17558084, 1.1992195, 0.95127636, 1.2425927, 1.2783643, 0.12666817, -0.5479143]","(50, 10)",1e-05,"[-0.6550887823104858, 0.26608914136886597, -0.0968247652053833, 1.6166050434112549, 1.0619218349456787, 0.45549753308296204, -1.3771109580993652, 0.4807451069355011, 1.4703421592712402, 1.307982087135315]"
8,"[-0.1459271072689517, -0.39088531478562016, -0.38063486707447913, 0.08866428006592048, -1.0456591362723784, -1.7036151373825725, -2.0873723395931476, -0.6757411489484053, 0.29169593142698025, 0.310696188212238]","[-0.015614548841277082, -0.17930241731321095, -0.22761894312515607, -0.14237562011668342, 0.22756952080995563, -1.0422649249197877, -0.780998356589522, -1.0972750190895795, 0.37338283437187825, 0.23196248186598198]","[0.5674987, 0.4521578, -0.5762023, -0.41579485, 0.04415855, -0.9166354, -0.07843657, -0.4921619, -0.058013655, 0.25462273]","(100, 20)",0.0001,"[-0.126970112323761, -0.13943646848201752, -0.2494971752166748, -0.07240970432758331, 0.1541980654001236, -1.0392690896987915, -0.6430845856666565, -1.0851500034332275, 0.6488738059997559, 0.044208869338035583]"
42,"[-0.06858052528652114, -1.9751580636656185, -2.034305230401492, -1.3042183002903787, -1.4179465516388512, -1.0646669975907521, 1.5073995488094774, 2.3797839958092455, 0.4982002654262605, -0.0017346807961412525]","[-0.2685296915967154, 0.06565910261822842, -1.7805181278289597, -0.620154301716403, -0.43043333500711806, -0.7865157732484593, -0.2974669693579119, 1.726179748188485, 1.0658881156080082, -0.5575718719782329]","[-0.44671014, 0.12023224, -1.6771314, -0.958543, -0.3818584, -0.58834934, -0.25402477, 0.7327872, 1.1219107, -0.24252625]","(100, 20)",0.0001,"[-0.25914818048477173, 0.19467288255691528, -1.9650776386260986, -0.5258851647377014, -0.39878416061401367, -0.5072618126869202, -0.24079644680023193, 1.0567402839660645, 1.0558598041534424, -0.48190784454345703]"
35,"[-2.223263267222157, -1.989672094441333, -1.4150748145182186, -0.8212655795011936, -2.2398976210908645, -1.2718568869535694, -1.2471422397079532, -1.0991395277809057, 0.5467537183927864, 3.2757550208821042]","[-1.9144632941528266, -0.7639407053194665, -1.2385702298982444, -0.5290778804603011, -0.3257706631586668, -1.878302511343735, -0.00043389802398674515, -0.9843454054857377, -0.47419849038116746, 0.9173528529143877]","[-1.6968471, -1.0913569, -1.1403471, -0.6392394, -0.43011364, -1.149995, -0.48764408, -0.8966038, -0.38596016, 0.8047219]","(100, 20)",1e-05,"[-1.859553337097168, -0.8439503312110901, -1.198699712753296, -0.5538186430931091, -0.44875043630599976, -1.7642242908477783, -0.035561442375183105, -1.0818719863891602, -0.4625469148159027, 0.8567731976509094]"
1,"[-0.44777366358533155, -0.10574035166322028, 0.3966155421575484, 1.0972745116866522, 2.027988567456552, 1.1397070686752993, -2.2610192634955197, -2.39598013703586, -0.3067146415432615, 0.40023086770772087]","[-0.6517749350971669, 0.05570744061967592, 0.04692113136899287, 0.3338012596633283, 0.7193609829901707, 1.22202587012121, 0.04261022548454341, -2.2872743038603605, -0.654427655105257, 0.7127537782298696]","[0.02930395, 0.10931954, 0.32440805, 0.6965901, 1.1047392, 1.3038543, 0.5273284, -0.967376, -1.230255, 0.742242]","(100, 20)",1e-05,"[-0.5412707924842834, 0.005470067262649536, 0.04683062434196472, 0.3409736156463623, 1.084716558456421, 1.2614717483520508, 0.25011295080184937, -2.1595091819763184, -0.3927351236343384, 0.6524899005889893]"
95,"[-1.8408205377327054, -0.03628414253457146, 0.47017977591069965, -2.5357434101446676, -2.625633797650085, -2.178204033737437, -0.8323780526776967, 1.887831065411457, 0.7018165890233634, -1.0450361336430805]","[-0.4618821122228167, -1.0395328575333243, 0.8195158568388687, 0.10628075812606153, -2.414362866492451, -0.7737494317514252, -1.0161757398574354, 0.17485658361555428, 1.814781226655481, -0.5450072462707811]","[0.044042777, 0.2786748, 1.4616926, -0.36459273, -0.5240664, 0.99003464, -0.42775697, -0.9934594, -1.1408775, -0.008832041]","(50, 10)",1e-05,"[-0.2917627692222595, -0.9086261987686157, 0.9079766273498535, 0.19120869040489197, -2.5265016555786133, -0.8521193265914917, -0.6916738748550415, 0.12501254677772522, 1.6630589962005615, -0.4438328146934509]"
38,"[-1.5664670941876349, 0.15243834229327857, 0.983753246404777, -0.5436373409011893, 0.8970963991631993, -0.0952211032098027, 0.27406666345592756, 0.8660951032587624, -0.13081336499192697, 0.48545526971877406]","[-0.6373852795941993, -0.9784189595590161, 0.8215565121874283, 0.43617073690507185, -0.8732063213861858, 1.4038207891099832, -0.9518759748078693, 0.7639177765445756, 0.39430071579467296, -0.4594376747348362]","[-0.4875945, -0.8017443, 1.1167914, 1.1013027, -0.74101937, 1.721622, -1.4881049, 1.000726, 0.8466659, -0.91031426]","(100, 20)",0.0001,"[-0.5699175000190735, -0.8475021123886108, 0.6494545936584473, 0.8474754095077515, -0.8404043316841125, 1.0399237871170044, -0.7096068859100342, 0.5318452715873718, 0.7134170532226562, -0.5486977696418762]"
37,"[-0.7320107824784348, -1.334873221862436, -2.830270727999395, -2.171825700352501, -1.1699072417331753, -0.9083298934746911, -0.6531089742269618, 0.1716358428829503, 1.420182219659508, 1.505674042252934]","[-0.2849852189977527, -0.3586198509100228, -0.8806465713955552, -1.8900262181605831, -0.4361124281334561, -0.27270423012927714, -0.39270457700217143, -0.1858217861455479, 0.4259991456128711, 1.1052115674301346]","[-1.1069745, -0.74263215, 0.029352278, -0.18887833, -0.27625304, -1.0498722, -0.037847333, 0.90328723, 1.1056161, 1.1342149]","(50, 10)",0.0001,"[-0.38593122363090515, -0.4731414020061493, -0.9670332670211792, -1.8831552267074585, -0.35517534613609314, -0.1302381455898285, -0.3595040738582611, -0.25442513823509216, 0.3219265043735504, 1.0785661935806274]"
13,"[1.4793128611023205, 0.591042788834431, 0.3477782217475577, -0.806349611187325, -0.9062769035464382, 0.05592871077716732, 0.20916445777627946, -1.3139142763056653, -2.753412723668258, -2.3515827973302845]","[1.3635882169555849, 0.39423311404448613, 0.20574807604961282, 0.17493091898737567, -0.8586789620260133, -0.2716499920349156, 0.2865482657520384, 0.00586822524030034, -1.217918064509364, -1.7062703605949012]","[-1.0515344, -0.36418548, -0.17365646, 0.7140831, 0.12810045, 0.21603988, -0.4285049, -0.73553866, -0.5847907, 0.4639805]","(50, 10)",1e-05,"[1.4233307838439941, 0.10617946088314056, 0.08781097829341888, 0.1394047886133194, -0.8505765795707703, -0.16997790336608887, 0.23244057595729828, -0.13451290130615234, -1.1976079940795898, -1.5479767322540283]"
39,"[-0.12378478423108075, 0.9491369505089282, 0.6007481699702958, -0.820814645641097, -1.45030813379365, -1.3368299005403044, -0.17220820268879794, 0.5880687080090562, -0.20713407563941955, -1.009909872293798]","[-0.8326665834789205, 0.42770203431381704, 0.6580917841987213, 0.03171962886869523, -0.8248017396106548, -0.6957426568620172, -0.48811688754975413, 0.3578405254477042, 0.40278354600850125, -0.4476025218927207]","[-1.0270299, 0.044288255, 0.45863068, 0.55901134, 0.5875428, 1.0994064, 0.055021234, -0.63788044, -0.51164603, -1.3212639]","(50, 10)",0.0001,"[-0.9812600016593933, 0.47881728410720825, 0.5311287045478821, 0.16658230125904083, -0.8770392537117004, -0.5913613438606262, -0.676514744758606, 0.28762155771255493, 0.3173447847366333, -0.28085190057754517]"
78,"[-1.786411214463587, -1.8354435815308485, -1.2823137440676615, -0.3262719890789862, -0.9540302994008945, 0.005323301806313019, 1.7321971066872592, 1.8547066062348914, 0.4942234998395071, -1.5670137052905864]","[-0.674789029189929, -1.1568657175248143, -0.9246396675123958, -0.5123314281704237, 0.0765796076367032, -0.9040122022991512, 0.5647762120183046, 1.3221754808728161, 0.804453646652284, -0.14498520812009277]","[-0.24380074, -0.25111878, -0.4312303, -1.2294996, -0.6253563, 0.09011568, -0.37333632, 1.3380082, 1.5014143, 1.3248601]","(50, 10)",0.0001,"[-0.8863834142684937, -1.2144056558609009, -0.991276741027832, -0.5193673968315125, 0.13532662391662598, -0.8731235265731812, 0.4930214583873749, 1.52200448513031, 0.754507303237915, -0.5111815333366394]"
80,"[-0.5613858153862623, -0.790461367838833, -1.0409663342353854, -0.5568659070484537, -0.5045889880848211, -2.70230625342549, -1.7096012135254275, 0.5860291433465896, 0.6817901070537535, 0.15430797407978392]","[0.6363220475105552, -0.8645520132644269, -0.30950265344731037, -0.6585186266447235, -0.13649868971573442, -0.3112248078802307, -2.3493995155345595, -0.1597158148071387, 0.894719307759013, 0.03574995230204431]","[0.85583997, 0.52146816, 0.5886799, -0.84405863, -1.0002698, 0.9730575, 0.5206914, -0.56753695, -1.269512, -0.47333643]","(50, 10)",1e-05,"[0.7586222887039185, -0.7911380529403687, -0.1384737491607666, -0.7093097567558289, 0.030479758977890015, -0.2528603672981262, -1.6734927892684937, 0.05224490165710449, 0.7120232582092285, 0.18753740191459656]"
25,"[1.080499510070525, 2.050462369521346, 1.1660135123636166, -0.11025214627619051, -0.8275167082373214, 0.29475418043174917, 0.8726591148291903, 1.0289695655039972, 1.7528068465108266, 2.38007842498586]","[1.3557094127976588, -0.029052082451668126, 1.4487197991807568, -0.11672111117880979, -0.5354971588010836, -0.5782910618128979, 0.4994290488421691, 0.36414371129540474, 0.4366384865607027, 1.0805702505069752]","[1.0235666, 0.33856493, 0.857159, 0.73068786, -0.9913675, -0.8640547, 0.9147169, 0.9835098, 0.7570382, 1.375753]","(100, 20)",0.0001,"[1.7882933616638184, -0.022593319416046143, 1.6704609394073486, 0.04762712121009827, -0.5319749116897583, -0.5973186492919922, 0.8535652160644531, 0.3276725113391876, 0.6959493160247803, 1.0228675603866577]"
100,"[2.1864307920249866, 2.0639327647448313, 0.10103989620108295, -0.32115888400398673, 0.6268021476008949, -0.07151195867502458, 0.8386928412588855, 1.8947658704269013, 1.32160338274791, 1.6006802152055026]","[0.40413855311960933, 1.9534454876409275, 0.7179691398652029, -0.6667820171072979, -0.1333805752632981, 0.6821206985057431, -0.41946660150930654, 0.8798187854001369, 1.221053604743374, 0.3325845397625711]","[-0.31108707, -0.32586163, 0.19978379, -0.63122106, -0.88678867, 1.1387582, -1.0792449, -1.3069739, -0.48608375, -0.78351253]","(20, 4)",1e-05,"[0.47245100140571594, 2.095945119857788, 0.4463624656200409, -0.7104523181915283, -0.03415831923484802, 0.6168793439865112, -0.4360945522785187, 0.9157096147537231, 1.0235129594802856, 0.12304851412773132]"
27,"[0.5433834014821325, -0.2813752169572461, -1.6507690638399892, -0.5392228109744919, 0.0358458019989249, -1.3523093968168916, -0.28370180807418044, 0.4866379650562555, -0.9807717619087977, -0.8254637564587508]","[0.5743737551420518, 0.14440912969146297, -0.4286094610866067, -1.33224326962273, 0.4118313956896023, -0.13123660571344994, -1.3135848059827064, 0.6455335423134319, 0.1503724050584376, -1.1587534149996344]","[0.4016365, 0.15617178, 1.4026194, 0.53968257, -0.6941558, -1.3120172, -0.25105813, 0.022182629, 1.0693945, 0.62883127]","(50, 10)",0.0001,"[0.417433500289917, 0.17119954526424408, -0.38763535022735596, -1.3798891305923462, 0.2436686009168625, 0.03628672659397125, -1.3878926038742065, 0.5386262536048889, 0.21787811815738678, -1.1508700847625732]"
67,"[-0.10932086797793605, -2.3759584597037526, -0.27903187809677243, 0.9552127848679067, 0.16574953757049932, -0.9983664309168176, -0.9120398214521346, -0.9474899843698715, -1.1983056533258027, -0.31428371150315515]","[1.677251500460844, -1.3381555354713945, -1.6499418965888388, 0.9848224469504184, 0.574648424143449, -0.31396009010545733, -0.8387154765409149, -0.2575028753972636, -0.5336929427077995, -0.650181409163805]","[1.431211, -0.47556716, -1.935014, 0.1269396, 0.8636896, -0.23380058, -0.6701528, -0.31771603, -0.6120075, -0.74305916]","(100, 20)",0.0001,"[1.7421085834503174, -1.1452174186706543, -1.5946481227874756, 0.6144648790359497, 0.6604645252227783, -0.2560538947582245, -0.9367292523384094, -0.41082680225372314, -0.6672854423522949, -0.7859076857566833]"
72,"[0.33601750436686517, 0.44696086144959624, 1.5477168592623303, 0.9089844435908385, 0.08969874285455368, 1.1288989688706905, 1.1573235341285844, 0.644995806543942, 0.8025087475155676, 0.618384834647737]","[-0.49659825434637983, 0.7360499890535325, -0.06723705786356618, 1.329858565555967, -0.2534944331774924, -0.0009779421810754696, 0.998846954159118, 0.24665470792049013, 0.17872211707993674, 0.47878352028263726]","[-1.4881939, -1.14238, -0.10242773, -0.8568448, -1.0696056, -1.3387246, -0.9651021, 0.30573517, 0.87788105, 0.58457184]","(50, 10)",0.0001,"[-0.8900386691093445, 0.968608021736145, -0.14538854360580444, 1.3232444524765015, -0.3623819947242737, 0.023744799196720123, 0.9396709203720093, 0.23720505833625793, 0.19361943006515503, 0.48894402384757996]"
49,"[2.14139299167754, 0.737526324612608, -2.695596445213911, -2.1341644105411124, 0.6657921220924975, 1.325673640268029, 0.9371901206099983, 1.7274604421408803, 1.7147301263003336, 0.6381771095028151]","[0.8043065297502421, 1.3395788166162892, -0.27351603363580324, -2.487694272643738, -0.16550447105785415, 1.3650768305006822, 0.37386154486518586, 0.18461263562942287, 1.279748431601233, 0.7093535348876685]","[-0.61510307, 2.3523247, 1.1544495, 0.7236729, -0.8316467, -0.46093783, 1.5359815, 1.548377, 1.4173324, -2.0603268]","(20, 4)",1e-05,"[0.5975666046142578, 1.3947287797927856, -0.2119794487953186, -2.524016857147217, -0.06498837471008301, 1.2195935249328613, 0.5514518618583679, 0.17149874567985535, 1.4028524160385132, 0.4458297789096832]"
34,"[1.5659960799344281, -0.4803619457547359, -1.0839423596483155, 0.1675213475082694, 0.9709578066105129, 0.1238356957633096, -0.6905410299778845, -1.3810468241012401, -1.5426304109503217, -0.14750334587360048]","[0.5728656478990121, 0.8722564668815384, -1.145947754823562, -0.40001281504466274, 0.5735033513829847, 0.5927367322663304, -0.36220643366573324, -0.5013023029332221, -0.8427655663325201, -0.6800261813035627]","[0.6724708, 0.8165066, -0.6121234, -0.89163506, 0.53027725, 0.8822429, -0.92930007, -0.94746214, -1.1488519, -0.9455566]","(100, 20)",0.0001,"[0.40768036246299744, 0.639899730682373, -1.1762408018112183, -0.5270897150039673, 0.5270975828170776, 0.5802690982818604, -0.388592392206192, -0.6653743982315063, -0.8940204381942749, -0.8116651773452759]"
79,"[0.3212783034069509, 0.925336215464605, 1.413339881835395, 0.8285967290848415, -0.5435592959054865, -0.056201819171468714, 1.8646355226437261, 1.9385548012576812, 0.9224280275059789, -0.15752934733504564]","[-0.020878058660068977, 0.1995012737120827, 0.6804373652498913, 0.8080295946710735, 0.09369686379923348, -0.7785961949221885, 0.3154936541067953, 1.618595078210279, 0.7463944748024586, 0.024758454252039375]","[0.7240564, 0.6343891, -0.044177447, -1.3496765, -1.4085609, 1.2296386, 1.3085543, 0.8854713, -1.4433906, -0.83856153]","(20, 4)",0.0001,"[-0.08083024621009827, 0.19839701056480408, 0.7573047876358032, 0.8733408451080322, 0.09038904309272766, -0.8343179225921631, 0.364877313375473, 1.7860853672027588, 0.7956178188323975, 0.021921604871749878]"
74,"[-0.5623526981463747, 0.37797869313613547, 0.4125857230772335, -0.8539702986625579, 0.6425177323652328, 1.4567042111346191, 1.2699117989303987, -0.32059603873438003, -0.461653773125066, -0.21328967629013376]","[-1.2582413580074092, 0.12240112919997226, 0.41680326545425717, 0.11208656180232766, -0.8937070487489676, 1.1141285327451378, 0.6956856715903534, 0.5043533329580804, -0.77776461699481, -0.029698015836541164]","[1.1491153, -1.2957337, -1.2823008, -0.23353466, 0.9823766, 0.9279597, 0.9749163, -1.2674212, -0.08539039, -0.17105663]","(50, 10)",0.0001,"[-1.1836915016174316, 0.3545450270175934, 0.30033984780311584, 0.3925410807132721, -0.8442618250846863, 1.3133306503295898, 0.6494646668434143, 0.640415370464325, -0.7269081473350525, -0.30728280544281006]"
83,"[-0.6545817741299405, 1.434024738276674, 0.34749362506855164, 0.5199948567396283, 0.721188136451574, 0.43640808211075144, 1.45987711423287, 1.1287010228834997, 1.2488000179907937, 2.319392260813648]","[-0.522174457218974, 0.27622257475845047, 1.342776828463979, -0.6297091169640003, 0.5615262322906871, 0.25777126146290946, 0.05826696061532441, 1.0999153474479924, 0.12378776999016444, 0.6801486780069295]","[1.2285947, 0.7926005, 0.048501227, 0.4412218, 0.7115153, -1.9343219, -0.3746551, 0.57884747, -1.1086218, -0.60624146]","(20, 4)",0.0001,"[-0.5761638879776001, 0.46606606245040894, 1.4491729736328125, -0.49144676327705383, 0.5919083952903748, 0.4167671799659729, -0.10896317660808563, 1.2604408264160156, -0.14139330387115479, 0.8152176737785339]"
45,"[0.5610074140434663, 0.07980465943690218, 0.08375326997131953, -0.1536627707201625, 0.3873411031695232, -0.20519217119133598, -1.9417602214778804, -1.8477082741216246, -1.4307904140148686, -1.9630829509448933]","[1.0861440915963883, -0.31647042631874056, -0.004349802429782362, 0.05465730201248273, -0.1873094876110566, 0.46936310169694173, -0.4594701157523096, -1.612268316640753, -0.6190646384716202, -0.5685555117890843]","[0.35793483, 1.4207886, 1.2964689, 1.262622, 0.28693822, -0.7989135, -0.73041487, 0.9593802, -0.71154356, 1.0305066]","(50, 10)",0.0001,"[0.8647649884223938, -0.2422107458114624, 0.06519478559494019, 0.014292418956756592, -0.09165242314338684, 0.2260957956314087, -0.3044612407684326, -1.6926699876785278, -0.6508523225784302, -0.6079213619232178]"
22,"[0.9349710626244665, -1.0079803653464618, -2.2617010906704964, -2.5296775664849687, -2.1989700420724487, 1.0566217251543857, 2.9441932554597017, 1.7987345947809725, 0.7229064106424254, -0.22990473319400817]","[1.2545323584479693, 0.014749312019428584, -1.1410156448155417, -1.2848419367211983, -1.116619712721161, -0.8159186639846063, 1.820548948682597, 1.639719028598619, 0.16227139220006104, 0.0571184187179008]","[0.33003274, -0.17942321, -1.2037346, -1.3698667, -1.0025048, -0.83595705, 0.6984767, 1.7648188, 0.28749394, -0.45964018]","(100, 20)",0.0001,"[1.3081902265548706, -0.015694335103034973, -1.1431739330291748, -1.0127475261688232, -0.972059965133667, -0.9727944135665894, 1.6357229948043823, 1.6725374460220337, -0.0896662250161171, 0.07935021072626114]"
76,"[0.6284462840705773, 2.832357135252855, 0.7838583994273636, -2.4008159710761228, -1.276424057037398, 0.9441756474293519, 0.29418363882198173, 1.4631129432888905, -0.06437190747572186, -3.4901185360827855]","[-0.43410549494865536, 1.0343134684345907, 1.8900248873363792, -0.7766820192063408, -1.942701428483001, 0.2798901000575116, 0.9958580867254501, -0.39571301078534116, 1.3888995388129208, -0.9937534763617181]","[0.9275918, -0.41245654, 0.12588541, 0.58497626, -0.25479218, -1.7176778, -0.11973979, -1.0578958, -0.7759015, -0.916119]","(20, 4)",0.0001,"[-0.7542892694473267, 1.3146730661392212, 1.7199705839157104, -0.4264403283596039, -2.150191307067871, 0.3360300362110138, 1.0651692152023315, -0.4674871265888214, 1.276005506515503, -0.8297195434570312]"
82,"[1.1636955896271974, 0.551543475212207, -1.597994601477104, -1.644474056900559, -0.35267418935987405, 1.2896146463399254, 0.921871432679185, 1.7473868639972983, 1.0418311651243877, 1.0962248815547175]","[0.12830905270612536, 0.8050191121429633, -0.06662866342206791, -1.5761020232464564, -0.5675162319840195, 0.3132955230805002, 1.1706706789352408, 0.1217490423724133, 1.2774046365626845, 0.07149047596407254]","[0.09213198, 0.55227023, 0.19610219, -1.0071121, -0.7991934, -0.16535282, 1.0379882, 0.21644111, 1.2110043, 0.32709855]","(100, 20)",0.0001,"[0.3070874810218811, 0.8768271803855896, 0.0328497439622879, -1.652809977531433, -0.8321750164031982, 0.2812875509262085, 1.0719842910766602, 0.3150927424430847, 1.1793057918548584, 0.18817038834095]"
6,"[0.8053994409555097, 0.8856414169249209, 0.4943224239362206, 1.7995936753740582, 1.7673214780165216, 0.6334584440749447, 1.8001778240967057, 0.22129878296870098, -1.9224282693789516, -2.283598234786646]","[1.1541817622107653, 0.28073871009764134, 0.46523209629729423, 0.00660115850473994, 1.5086673621888056, 0.4808786174208332, -0.1226396265682021, 1.5264069482365221, -0.9426061774389248, -1.4269596304347576]","[0.7166486, 0.8455174, 0.22978193, 0.010145023, 1.1051185, 0.74184996, 0.21271428, 1.4461107, -0.5938406, -1.4493332]","(100, 20)",1e-05,"[0.960455060005188, 0.20770560204982758, 0.5347386598587036, 0.0670849084854126, 1.6067591905593872, 0.4042530655860901, -0.13362713158130646, 1.5866601467132568, -0.9437414407730103, -1.5157877206802368]"
26,"[-2.137207159941018, -1.548716462312171, -0.4097235362139258, 0.09950230877584003, 0.3047697198963778, 0.3717224578572047, -1.0782700431902128, -0.9204881218738453, -2.2284802823007532, 1.6278903209138331]","[-0.48619488694345114, -1.6747748323959941, -0.338907236118058, -0.03060431472841682, 0.10041403696044433, 0.22427383995143632, 0.19228911946860272, -1.1309945845017988, -0.15645906534328202, -1.8486374035991957]","[-0.67980486, 0.28469437, 0.4291588, 0.4245955, 0.83751965, -0.1693029, 0.5485888, -0.86039186, 0.8166166, 0.13651398]","(20, 4)",1e-05,"[-0.8620644807815552, -1.897128701210022, -0.6161361932754517, 0.08435028791427612, 0.3828597962856293, 0.08108371496200562, 0.32430222630500793, -1.020759105682373, -0.28490400314331055, -1.7478718757629395]"
23,"[-0.9623806480473136, -1.6709087756701242, -0.27783964327840793, -0.9500816447829181, -1.8826477468168035, -1.8395970086951476, -1.2454507077305115, 0.5701247373579653, 3.578944774899174, 2.747911711687151]","[0.22445779088600898, -0.7196011912853146, -0.8955135842721336, 0.623586842566207, -0.9838691679522027, -0.9860855733164424, -0.6569630702756915, -0.2732891380289769, 0.9986625806476012, 2.608809982477677]","[-0.19154085, -0.7455044, -0.7585882, -0.29883283, -0.8034021, -0.96474487, -0.98548573, -0.81557596, 0.7569038, 1.0598794]","(100, 20)",1e-05,"[0.32781100273132324, -0.8756078481674194, -1.0763239860534668, 0.8694536089897156, -1.0212717056274414, -1.2037794589996338, -0.7422007322311401, -0.427554726600647, 0.7076736688613892, 2.1244730949401855]"
56,"[1.1277697917032894, -0.6167016375988958, -2.2454707975740966, -1.7216037819454042, -0.2057979258287624, -0.6431066014382045, -0.994871653897775, 0.13107371707070214, 0.08136512881196556, -0.40860584270981265]","[1.4932332608483412, -0.1504634607184563, -0.7908307717772567, -1.5521188279192026, -0.34009359626404556, 0.40560701180921566, -0.6943650736795459, -0.4511481429464359, 0.563564792873223, -0.19104600163434404]","[-0.37418544, -0.24153145, 1.2663074, 1.345886, -1.5507511, -1.2320116, -0.45874932, -0.29315114, 1.6248108, -0.947896]","(50, 10)",1e-05,"[1.4202170372009277, -0.221016064286232, -0.847648024559021, -1.4903894662857056, -0.5177541971206665, 0.5087199807167053, -0.7968081831932068, -0.6092733144760132, 0.7612326741218567, -0.29459166526794434]"
9,"[2.3564076519401875, 0.08026659789866364, -1.0184116336690976, 0.7731049242622018, 0.6259768819617235, -0.6362086120037269, -0.8481798523509172, -0.3844170283470339, -1.0025075425906094, -0.23450906292930995]","[1.0584677749552682, 1.4923364637618968, -1.122379125503358, -0.5800851155402456, 1.193742103385336, -0.05870948624293382, -0.7418996493059715, -0.33151319434935506, 0.014819599365779701, -0.7975415092483881]","[1.2080854, 1.1847017, -0.73472565, -0.43996823, 1.6248606, -0.00022155046, -0.99183005, 0.04292196, 0.6288359, -0.8889345]","(100, 20)",0.0001,"[1.2225449085235596, 1.4342215061187744, -0.9783414602279663, -0.49402865767478943, 1.3749631643295288, 0.0739237368106842, -0.6305224895477295, -0.4110528826713562, -0.0835966169834137, -0.6535010933876038]"
11,"[1.220552242568979, 0.6384145957159848, -0.7898802092302276, -2.361363135025176, 0.13285202098126514, -0.1970077243723518, -0.0760779511015095, 0.10149436886419005, -0.7202119635367813, 0.23930190935999962]","[0.6584036723005278, 0.7042699585964356, -0.01359942979104134, -0.8429349597469535, -1.5579635429651244, 1.3253469064603598, -0.7607175112679561, 0.2957255648385991, -0.01640157604546212, -0.6518739327966119]","[0.8863791, 1.212959, 0.040574614, 0.03290128, -1.7521262, 0.5375538, -0.87208444, 0.60489047, 0.65757096, 0.03779927]","(100, 20)",0.0001,"[0.7823355197906494, 0.5783246755599976, 0.22033967077732086, -0.9990922212600708, -1.4545217752456665, 1.1058037281036377, -0.6440883874893188, 0.16529539227485657, -0.15604552626609802, -0.6854953765869141]"
60,"[0.9526084233240861, 0.08244639626527595, 0.7032575939323291, 0.9462779478182216, -1.4780112925573055, -0.929984919829518, 0.30529261319500667, 0.7760026384822799, 0.49816301967014687, -0.9583953158693476]","[1.3741617108691773, -0.10197888306584102, -0.18363411824272108, 0.6623081591677501, 0.3771236888739974, -1.7332503232646692, 0.2682474062920792, 0.45503369845356384, 0.42305677290189525, 0.04595024273991749]","[0.67253447, 0.88847774, 1.1417143, 1.0375352, 0.23748417, -0.14192313, 1.1017156, 1.0779929, 0.21904755, -1.0504503]","(50, 10)",1e-05,"[1.2339848279953003, -0.08656665682792664, -0.04349677264690399, 0.7666627764701843, 0.45380711555480957, -1.7392433881759644, -0.10771657526493073, 0.9710653424263, 0.4456857442855835, 0.1449374407529831]"
94,"[-0.3082293840259648, -0.2968024086668181, 1.6957894015159427, 1.9099167868751448, 0.6237615270226489, 0.2904857733246174, 0.9414048756159239, 0.8087004644333763, -0.9667144195959287, -2.3180183124851075]","[-1.1856597651624392, 0.443109902812491, -0.4442051164897517, 1.7620976785048408, 0.710605119389977, -0.03993464772054828, 0.279485543295708, 0.6966531719473236, 0.2813386942711495, -1.1166451915279327]","[-0.8144873, -1.2287879, 1.1734389, 0.74934655, -0.59305793, -1.1697971, -0.4219048, 1.3012255, 0.9659851, -0.20276068]","(50, 10)",1e-05,"[-1.5017824172973633, 0.5048086047172546, 0.27386146783828735, 1.5900650024414062, 0.709602415561676, 0.015345394611358643, -0.09763675928115845, 0.6511206030845642, 0.2900243401527405, -1.4828152656555176]"
52,"[0.4185223717210336, -0.7013853601343594, -0.06192313177101827, 0.011469453908906357, -0.4105014783487351, -0.28678503085709656, 1.0889963254811568, 0.9104242384465742, 0.40873433318946123, -2.1422188209835333]","[0.8040690876680198, -0.641444788769282, -0.9512161844884088, 0.07843328481265055, -0.1552237386591016, -0.5268929346923581, -0.2334979932757685, 0.8195753103395942, 0.052985821611658324, -0.25878419145174414]","[-0.542929, -0.61958164, -0.121629186, 0.7403936, -1.3373545, 0.22680034, -0.603296, -0.3194603, 0.15843852, 0.6014508]","(20, 4)",0.0001,"[0.8181082010269165, -0.19835612177848816, -0.8664369583129883, 0.3308047950267792, -0.2955174148082733, -0.5339919328689575, -0.18755820393562317, 0.9786406755447388, 0.2157960832118988, 0.16057726740837097]"
