seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
88,"[0.22461653339957438, 1.318030320057857, -0.08611223501594023, -0.8058442094657586, -0.7336720484304529, 0.6393652633056603, 0.027561054269627294, -0.4087066917385706, 0.8341597633245745, -0.9843083475757248]","[0.059506809684996, 0.44607951482876007, 0.9203924212508791, -0.7494370878914212, -0.6735775557722617, -0.2773106470746516, 0.8170161488056079, -0.3374838338386464, -0.40449768283642307, 0.8262540939012464]","[0.291706, -1.2418461, 0.20976004, 1.3905953, -0.32093987, 0.47503325, -1.4545416, -0.6582088, 2.3255723, 2.7378335]","(50, 10)",0.0001,"[0.10341286659240723, 0.5136221051216125, 1.109216570854187, -0.6933801770210266, -0.28544190526008606, 0.16379672288894653, 0.8496607542037964, -0.5521976947784424, -0.0425904355943203, 1.0327110290527344]"
4,"[2.067124107644449, 2.5686384206666197, 1.548636252558472, -1.8934739577779094, -3.0603493921538383, -1.5460546475415136, 1.6060580025500382, 1.0334052925338875, 0.1531615255673301, -0.9281370649952224]","[-0.6934151272640436, 2.3776218575252788, 0.7741830902158584, 0.3963862696822936, -2.2678525610233167, -1.3138441467792836, -0.02747901729369928, 1.8765519377017443, -0.26561020302204796, -0.041675644605451284]","[0.30924523, -0.6823073, 1.0778743, 0.26406637, 0.03017116, -0.64924127, -1.2512717, -0.857455, -0.016371246, 0.33047122]","(50, 10)",0.001,"[-0.6452851891517639, 2.487321615219116, 0.8179670572280884, 0.5004251599311829, -2.1732184886932373, -1.155300498008728, 0.028648991137742996, 1.6932505369186401, -0.2578180730342865, -0.05423722788691521]"
91,"[-1.1289669884288405, -0.3500837920234936, 0.3588623852690576, 0.6709128788251884, -0.7690741376259973, -0.999432036295885, -1.3230171276914775, 1.9302983069410935, 2.4770209522318285, -1.8142838600653524]","[-0.7757707519459813, -0.6065385173319822, 0.13701538160932414, 0.2903648387283267, 0.4316250299227421, -1.0308934604405149, -0.33671038309439766, -0.9317240756429412, 2.423428609526753, 0.9256807681473089]","[-1.0621728, -0.75437105, 0.8262921, 1.2844988, -1.8831829, -1.2878852, -0.18735537, -0.06861868, -0.9406086, -0.42362064]","(50, 10)",0.0001,"[-0.782579779624939, -0.5651044845581055, 0.22812622785568237, 0.3988910913467407, 0.42322009801864624, -0.9980928897857666, -0.3643296957015991, -0.8331340551376343, 2.126298666000366, 0.8107327818870544]"
1,"[-0.44777366358533155, -0.10574035166322028, 0.3966155421575484, 1.0972745116866522, 2.027988567456552, 1.1397070686752993, -2.2610192634955197, -2.39598013703586, -0.3067146415432615, 0.40023086770772087]","[-0.6517749350971669, 0.05570744061967592, 0.04692113136899287, 0.3338012596633283, 0.7193609829901707, 1.22202587012121, 0.04261022548454341, -2.2872743038603605, -0.654427655105257, 0.7127537782298696]","[-0.2746927, 0.34292808, 0.3002709, 0.20036861, 0.86517894, 0.9024333, 0.2965947, -1.5497983, -1.0845017, 0.75669587]","(100, 20)",0.0001,"[-0.6305618286132812, -0.11057324707508087, 0.0024318844079971313, 0.5207806825637817, 0.8280961513519287, 1.1877695322036743, 0.044224128127098083, -2.382354974746704, -0.719754695892334, 0.732668936252594]"
52,"[0.4185223717210336, -0.7013853601343594, -0.06192313177101827, 0.011469453908906357, -0.4105014783487351, -0.28678503085709656, 1.0889963254811568, 0.9104242384465742, 0.40873433318946123, -2.1422188209835333]","[0.8040690876680198, -0.641444788769282, -0.9512161844884088, 0.07843328481265055, -0.1552237386591016, -0.5268929346923581, -0.2334979932757685, 0.8195753103395942, 0.052985821611658324, -0.25878419145174414]","[0.5362555, -0.41489094, -0.18416056, -0.011207275, 0.27312505, -0.16911945, 0.015533373, 1.5287291, 0.16184169, -0.031840473]","(100, 20)",0.001,"[0.8203500509262085, -0.24665586650371552, -0.7465917468070984, 0.3004060983657837, 0.019202008843421936, -0.3730173110961914, 0.059762731194496155, 1.072939395904541, 0.1914273053407669, 0.1350884586572647]"
14,"[0.5056551689111879, 1.2698229884982295, 1.8669604770978578, 2.0663476828423546, 0.21897598581297573, -0.9528005740642272, -0.41287904739377845, 1.4393575748899095, 0.9622441119074492, 1.907505078818939]","[-0.494741129151717, 0.47585247699479916, 0.7074911636972763, 0.9508549249380589, 0.8752020115777207, -0.8486568578051596, -0.7429827043237693, 0.04827931339529773, 1.2949362873708512, -0.14636257782953532]","[0.6153076, 0.5945105, 0.04838261, 0.50485384, -0.77830344, -0.7746601, -0.2449899, -0.009210027, 0.038812734, 0.34117705]","(20, 4)",0.0001,"[-0.5841262340545654, 0.47765523195266724, 0.6449117660522461, 0.894312858581543, 0.750612735748291, -0.9202719926834106, -0.6985197067260742, 0.05511045455932617, 1.3940414190292358, -0.204440176486969]"
35,"[-2.223263267222157, -1.989672094441333, -1.4150748145182186, -0.8212655795011936, -2.2398976210908645, -1.2718568869535694, -1.2471422397079532, -1.0991395277809057, 0.5467537183927864, 3.2757550208821042]","[-1.9144632941528266, -0.7639407053194665, -1.2385702298982444, -0.5290778804603011, -0.3257706631586668, -1.878302511343735, -0.00043389802398674515, -0.9843454054857377, -0.47419849038116746, 0.9173528529143877]","[-1.5717492, -0.84930056, -0.85183215, -1.0916281, -0.54938316, -2.1178472, -0.8681305, -1.2976248, -1.0527036, 0.8135035]","(100, 20)",0.0001,"[-1.8490501642227173, -0.6822774410247803, -1.0873557329177856, -0.5578484535217285, -0.5153825283050537, -1.8804646730422974, -0.33679425716400146, -1.1050493717193604, -0.7038099765777588, 0.779487133026123]"
34,"[1.5659960799344281, -0.4803619457547359, -1.0839423596483155, 0.1675213475082694, 0.9709578066105129, 0.1238356957633096, -0.6905410299778845, -1.3810468241012401, -1.5426304109503217, -0.14750334587360048]","[0.5728656478990121, 0.8722564668815384, -1.145947754823562, -0.40001281504466274, 0.5735033513829847, 0.5927367322663304, -0.36220643366573324, -0.5013023029332221, -0.8427655663325201, -0.6800261813035627]","[0.46964374, 0.49499166, -0.29938817, -0.6368516, 0.21468988, 0.39508602, -0.13369189, -0.61673945, -0.6041782, -0.1578314]","(100, 20)",0.001,"[0.5255418419837952, 0.8733224272727966, -1.3447718620300293, -0.276641845703125, 0.47445428371429443, 0.5977516770362854, -0.44878506660461426, -0.5144453644752502, -0.9077280163764954, -0.7051311135292053]"
3,"[-0.8002904057913294, 1.0290506471787033, 0.44813717880772275, -0.652453653396722, 0.3549254962682892, 0.049329357131917106, -0.3098622573180623, 0.18935398431869174, 1.87114900921887, 1.0091447266623186]","[-1.2886888740566862, 0.24135002736395833, 1.05012781288705, -0.26500834712459487, -0.6084618280186398, 0.714278362613648, -0.3112934910452034, -0.17610509300283525, 0.31681727635132906, 1.4903414289545136]","[0.474683, 0.640477, -0.48558062, -1.5827576, -0.22094059, 1.1574824, 0.70621616, 1.1202574, 1.0931299, 0.039841447]","(20, 4)",0.0001,"[-1.3655227422714233, 0.3671531677246094, 1.0123622417449951, -0.24169927835464478, -0.6346307992935181, 0.6428061723709106, -0.4335895776748657, -0.16473126411437988, 0.17115294933319092, 1.437626600265503]"
18,"[1.0769444597298259, 1.1508178764839934, 1.1314012156091628, 0.6194191172025649, 0.19605842238177193, -0.03716624271710068, 0.07530562557817477, 1.092841581901716, 1.1164179633444207, 0.13578519206867418]","[0.4117106664196146, 0.7917234443298445, 0.515647929305666, 0.6743155056413788, 0.11438905252983732, 0.06183295655714788, -0.07086837975205845, 0.11045460674032039, 0.9610033282279935, 0.4104029711079279]","[-1.0341251, -0.49440354, 1.7591164, -0.4114408, -0.3994045, 1.0687602, 1.0686172, -0.8839207, -1.2960409, -0.7336812]","(50, 10)",0.001,"[0.42273110151290894, 0.9161264300346375, 0.541192352771759, 0.6260601878166199, 0.09270459413528442, 0.063510000705719, -0.12222719192504883, 0.19899260997772217, 1.0220458507537842, 0.44645506143569946]"
92,"[-0.47638607818833084, 0.2896693442622678, 1.2600691101965904, 1.9794712839398585, 2.3972614213846057, 1.74360811031123, 0.615770596118553, -1.260497787937056, 0.28965761125159295, -0.939215085030968]","[-0.38243733672059554, -0.29539852515135123, 0.5032605068681003, 0.9119965083142767, 1.2174331510405616, 1.3358768186032886, 0.5788943549760377, -0.02322213562795372, -1.3140956334420004, 1.1163778102008293]","[-0.75229824, 0.47524744, 0.39553767, -0.90449536, -0.99238735, -1.2520089, -1.1039791, 0.5541846, -0.13290747, 0.37984398]","(50, 10)",0.0001,"[-0.18890312314033508, -0.45460978150367737, 0.533942461013794, 0.8496288061141968, 0.9938218593597412, 1.304335594177246, 0.3732670545578003, 0.09175321459770203, -1.4151052236557007, 1.301668405532837]"
13,"[1.4793128611023205, 0.591042788834431, 0.3477782217475577, -0.806349611187325, -0.9062769035464382, 0.05592871077716732, 0.20916445777627946, -1.3139142763056653, -2.753412723668258, -2.3515827973302845]","[1.3635882169555849, 0.39423311404448613, 0.20574807604961282, 0.17493091898737567, -0.8586789620260133, -0.2716499920349156, 0.2865482657520384, 0.00586822524030034, -1.217918064509364, -1.7062703605949012]","[-1.2066702, -0.9295169, 0.6582613, 0.78146064, 0.51151586, -0.22210333, -0.58235574, -0.69200945, -0.4921425, 0.8665925]","(50, 10)",0.001,"[1.6560975313186646, 0.24116502702236176, -0.04519094526767731, 0.03513418138027191, -0.7691736221313477, -0.05168077349662781, 0.28651976585388184, 0.060058340430259705, -1.2748031616210938, -1.4300285577774048]"
71,"[0.9522399840519237, -1.169532400658353, -1.4476195133811665, -0.0609618985288381, 0.739031087695927, 0.5808766494264185, -1.7593410788728847, -2.721187982436676, -1.6816344238498644, 0.05833687127702186]","[0.3916491396695264, 0.6767825236101027, -1.9016089294579848, -1.0084941712695954, 0.16790582485393865, 0.37983954657017627, 0.2546485506876595, -2.182880776653604, -1.93152486974583, -0.7169187551720638]","[-0.859364, 0.32481232, 0.98076344, 0.106018335, -0.4556783, 0.5431729, 0.009780367, 0.80579484, 0.2556186, 0.39200154]","(50, 10)",0.0001,"[0.4308740198612213, 0.8225922584533691, -1.6133519411087036, -0.5681272745132446, 0.38218066096305847, 0.6196789741516113, 0.039332956075668335, -1.9167914390563965, -1.316137671470642, -0.17172947525978088]"
42,"[-0.06858052528652114, -1.9751580636656185, -2.034305230401492, -1.3042183002903787, -1.4179465516388512, -1.0646669975907521, 1.5073995488094774, 2.3797839958092455, 0.4982002654262605, -0.0017346807961412525]","[-0.2685296915967154, 0.06565910261822842, -1.7805181278289597, -0.620154301716403, -0.43043333500711806, -0.7865157732484593, -0.2974669693579119, 1.726179748188485, 1.0658881156080082, -0.5575718719782329]","[-0.7212996, -1.2150803, -0.1575478, 0.5301573, 0.21333593, 1.2568521, -0.424235, -1.5959023, -1.9958845, 0.5000505]","(50, 10)",0.001,"[0.11490939557552338, 0.18133775889873505, -1.9619174003601074, -0.692958414554596, -0.5775898098945618, -0.7093605995178223, -0.32224851846694946, 1.5033429861068726, 0.9910529851913452, -0.6638399362564087]"
89,"[1.1097467982772344, 2.7494568229333805, 2.793437258117477, 1.2762010586136605, 0.3916148593513883, 0.9368139977123908, 1.0682075952905798, -0.2573166031314196, -0.2766141739103809, 1.5269399600003974]","[-0.10581003778192176, 1.0505671575204159, 1.8567140720388202, 1.2980353476319935, 0.22899475383163923, 0.14169663145101313, 0.7648113663448406, 0.4876967613325143, -0.5949187764911069, 0.08985147300959387]","[-0.39314008, 0.89796233, 1.3054556, 0.92616415, 0.41447985, -0.14947109, 0.38568208, 0.37516102, -0.38472167, -0.21233524]","(100, 20)",0.0001,"[-0.12130400538444519, 1.1447625160217285, 1.7143009901046753, 1.2560635805130005, 0.22327297925949097, 0.43982353806495667, 0.7757349014282227, 0.42441415786743164, -0.882222056388855, -0.12754282355308533]"
65,"[3.4335508773089245, 3.144454023541827, 0.841010547351804, -1.5892790549141784, -1.825150136671232, -1.909472434156661, -2.6573631781809595, -2.932104031235805, -2.411024914237837, -0.6711922413533821]","[1.515136408143694, 1.8802918530708168, 1.0210281135174508, -0.6121721800885074, -1.453917775986262, -0.5947901336837977, -0.8917008022466039, -1.4290476028421009, -1.2573490423714384, -0.7783930596770302]","[1.183825, 1.3316994, 1.4841521, -0.30818334, -2.0249732, -0.50967395, -1.0704852, -1.488305, -1.5595552, -1.30498]","(100, 20)",0.0001,"[1.6145625114440918, 1.2596641778945923, 0.944390594959259, -0.7275189161300659, -1.6735258102416992, -0.5347147583961487, -0.9980412125587463, -1.5530734062194824, -1.364654302597046, -0.9310733675956726]"
54,"[-1.6548414401155862, -1.0923288020554764, -0.20930414280020937, 0.48050805157153986, 1.5395672153751465, 2.6580351381390885, 1.3425125521817323, 2.114649888439951, 2.759196543252524, 2.1465735566472923]","[-0.37883313991831413, -1.2204703914419042, -0.004599764558070707, 0.0992513297719262, 0.44195079527611236, 1.061092868518668, 1.5172784753711788, -0.16255086979963806, 1.6264513823013556, 1.2127117675116914]","[-0.83717364, -0.9685183, -0.87592846, -0.26630172, 0.73115027, 0.6268561, 1.2909398, -0.1335567, 0.6896982, 0.7165832]","(100, 20)",0.0001,"[-0.4102068543434143, -1.1696529388427734, -0.03986471891403198, 0.09341210126876831, 0.4171808362007141, 1.1136112213134766, 1.5872418880462646, -0.3079473376274109, 1.6433629989624023, 1.1850852966308594]"
39,"[-0.12378478423108075, 0.9491369505089282, 0.6007481699702958, -0.820814645641097, -1.45030813379365, -1.3368299005403044, -0.17220820268879794, 0.5880687080090562, -0.20713407563941955, -1.009909872293798]","[-0.8326665834789205, 0.42770203431381704, 0.6580917841987213, 0.03171962886869523, -0.8248017396106548, -0.6957426568620172, -0.48811688754975413, 0.3578405254477042, 0.40278354600850125, -0.4476025218927207]","[-0.5103268, -0.6247559, 0.28482613, 0.29282466, 0.92614853, 1.0699418, -0.3196074, -0.656416, -1.6763836, -1.997954]","(50, 10)",0.0001,"[-0.8907680511474609, 0.27574431896209717, 0.7716977596282959, -0.17431768774986267, -0.9683824777603149, -0.728318452835083, -0.37413349747657776, 0.3227563202381134, 0.4901527166366577, -0.6496073007583618]"
6,"[0.8053994409555097, 0.8856414169249209, 0.4943224239362206, 1.7995936753740582, 1.7673214780165216, 0.6334584440749447, 1.8001778240967057, 0.22129878296870098, -1.9224282693789516, -2.283598234786646]","[1.1541817622107653, 0.28073871009764134, 0.46523209629729423, 0.00660115850473994, 1.5086673621888056, 0.4808786174208332, -0.1226396265682021, 1.5264069482365221, -0.9426061774389248, -1.4269596304347576]","[1.008132, 0.4533199, 0.45989147, -1.3074623, -1.6670038, 0.4450245, 0.12486677, -0.84225947, -0.8589352, 0.1516951]","(20, 4)",0.001,"[0.8496102094650269, 0.5672147274017334, 0.2945500910282135, -0.06770697236061096, 1.6917825937271118, 0.44674181938171387, -0.2847208082675934, 1.716498851776123, -0.8876523971557617, -1.4446152448654175]"
31,"[-0.2961286904765348, -0.6336096511314683, 1.0251329346676603, 0.8600392488685231, -0.11189223653348883, 0.11324071608822323, 0.9080759866243711, 0.41638558378421137, -0.27700348089556404, 1.2447834539866645]","[-0.2675527565632014, 0.14081538535483745, -0.5111042131467308, 1.2299881847894252, 0.029535128252555443, -0.3426611026890122, 0.24639982591373452, 0.6614592379435917, -0.12217859368285405, -0.3091535096138941]","[-0.3351476, 0.47193018, 0.631791, 1.3721452, 0.61392844, -1.3121502, 0.5636103, 0.7433542, -0.74834216, -0.0029874928]","(100, 20)",0.0001,"[0.04959709569811821, 0.33622029423713684, -0.4516561031341553, 1.0917046070098877, -0.08697672933340073, -0.49981656670570374, 0.4198147654533386, 0.3446177840232849, 0.09842146188020706, -0.3367450535297394]"
72,"[0.33601750436686517, 0.44696086144959624, 1.5477168592623303, 0.9089844435908385, 0.08969874285455368, 1.1288989688706905, 1.1573235341285844, 0.644995806543942, 0.8025087475155676, 0.618384834647737]","[-0.49659825434637983, 0.7360499890535325, -0.06723705786356618, 1.329858565555967, -0.2534944331774924, -0.0009779421810754696, 0.998846954159118, 0.24665470792049013, 0.17872211707993674, 0.47878352028263726]","[-1.0814449, 0.018421937, 0.34553605, -0.08095185, -0.6390513, -0.9778218, -0.5490252, 0.7183828, 1.1277612, 1.1438925]","(50, 10)",0.0001,"[-0.9212353825569153, 0.7793101668357849, -0.11819212138652802, 1.3477497100830078, -0.15841539204120636, -0.12985451519489288, 1.3613530397415161, 0.11383257806301117, 0.24338139593601227, 0.5484587550163269]"
46,"[2.8137127642240065, -0.047749592330057045, -1.0955737735196776, -1.5325422459220963, -1.482447853598284, 1.7497486260458175, 3.2227051311515513, 2.045243991798609, -0.2059593156666384, -0.19616392221062062]","[1.806391032244124, 1.2675300096239235, -0.8734477868169073, -0.5143099794948421, -0.9233883551502011, -0.7295207189449474, 1.97432328483293, 1.674874580221986, 0.6237602432533423, -0.6188095755502503]","[2.3069432, 2.0655844, -0.21876214, -0.7877009, -0.26216203, -0.112736195, 2.063798, 2.1451805, 1.4787377, -0.9155026]","(100, 20)",0.001,"[1.8491358757019043, 1.5307618379592896, -1.1632345914840698, -0.2687240242958069, -0.9393629431724548, -0.516476571559906, 2.0381031036376953, 1.7028237581253052, 0.5655191540718079, -0.7012895941734314]"
60,"[0.9526084233240861, 0.08244639626527595, 0.7032575939323291, 0.9462779478182216, -1.4780112925573055, -0.929984919829518, 0.30529261319500667, 0.7760026384822799, 0.49816301967014687, -0.9583953158693476]","[1.3741617108691773, -0.10197888306584102, -0.18363411824272108, 0.6623081591677501, 0.3771236888739974, -1.7332503232646692, 0.2682474062920792, 0.45503369845356384, 0.42305677290189525, 0.04595024273991749]","[0.783919, -0.62076837, -1.0123314, 0.0015779058, 0.091492094, -1.8620689, 0.061440855, 1.2512324, 0.57284266, -0.05706573]","(100, 20)",0.0001,"[1.3742713928222656, -0.10557983815670013, -0.058279022574424744, 0.7073280811309814, 0.3945126533508301, -1.7992660999298096, 0.16506744921207428, 0.5883980989456177, 0.42927050590515137, 0.1706571727991104]"
27,"[0.5433834014821325, -0.2813752169572461, -1.6507690638399892, -0.5392228109744919, 0.0358458019989249, -1.3523093968168916, -0.28370180807418044, 0.4866379650562555, -0.9807717619087977, -0.8254637564587508]","[0.5743737551420518, 0.14440912969146297, -0.4286094610866067, -1.33224326962273, 0.4118313956896023, -0.13123660571344994, -1.3135848059827064, 0.6455335423134319, 0.1503724050584376, -1.1587534149996344]","[0.3178085, 0.7652599, 0.087213896, -0.057865933, -1.1509557, -1.1364361, 0.44698745, 0.35054594, 0.619852, 0.48590893]","(50, 10)",0.001,"[0.7091498970985413, -0.07367651164531708, -0.12536026537418365, -1.2321901321411133, 0.20756258070468903, 0.442069411277771, -1.398427128791809, 0.812934935092926, 0.38398516178131104, -1.0930441617965698]"
36,"[-0.6109003502778931, -1.1962871269208912, -1.9284712114416345, -0.8369365861790452, 0.6752890852409565, 0.3457813541320848, -0.32961489457060145, -1.457281927215059, -2.0157293730145973, 0.548955056985752]","[0.968335967536242, -1.2523806504491404, -0.4622226711318654, -1.1407892849121728, 0.2068437794404978, 0.7695112767270815, -0.1356949080810666, -0.3459442232798006, -1.0383340428682573, -0.9692546161114881]","[-0.5947593, 0.16449687, 0.12701668, -0.93373984, 0.27754012, 0.11349871, 0.49131322, 0.14585203, 0.94323796, 0.16201216]","(20, 4)",0.0001,"[0.8357294797897339, -0.9477077722549438, -0.6149628162384033, -1.1412692070007324, 0.32315972447395325, 0.7017414569854736, -0.2117742896080017, -0.36343517899513245, -1.0949699878692627, -0.969832181930542]"
97,"[-1.5808474741224197, -1.2290528862580499, 1.346181297541957, 1.1976573512813244, 0.3366372538547029, -0.6307799657498392, 0.1618084638687156, 0.2954837610351196, -0.2282927930042342, -0.06259748933095696]","[-1.3072190918419822, -0.6144420137771317, -0.6147636498973463, 1.604485878754506, 0.11279911560358014, 0.10107224788031996, -0.5985218386087331, 0.5006276465609918, 0.002299345065271241, -0.2558098988499508]","[-1.147393, -0.860245, 0.24215838, -0.2730304, -0.4141177, 0.52420413, -0.7724271, -0.62865293, 0.50410354, -0.52461565]","(50, 10)",0.0001,"[-1.2099928855895996, -0.5762562155723572, -0.6879419684410095, 1.6484251022338867, -0.001197516918182373, 0.24547749757766724, -0.6980709433555603, 0.6787824034690857, -0.018019497394561768, -0.1925765872001648]"
84,"[1.7657596647186145, 0.80593265424549, -0.49099348239789453, -0.6131802149332892, -0.8930455165630119, 0.3785499607319385, -0.9713944955957852, -1.5850208204140368, -1.3141875053091447, 0.4742749949797309]","[1.1868901270762575, 0.7626990371639784, 0.16356557756345913, -0.5892751786800983, -0.16233802217228793, -0.6732721299686545, 0.8039957134532832, -1.3924917347862193, -0.5540909496024881, -0.7321475274869262]","[-0.51836914, 0.56130683, -0.05685525, -0.21893474, -0.08182073, 0.27169582, -0.3286036, -0.3867578, -0.4019448, -0.31443658]","(50, 10)",0.0001,"[1.133398413658142, 0.6255320310592651, -0.06449806690216064, -0.6549462080001831, -0.2663700580596924, -0.5895000696182251, 0.8990086317062378, -1.1486631631851196, -0.5838853716850281, -0.6336557269096375]"
79,"[0.3212783034069509, 0.925336215464605, 1.413339881835395, 0.8285967290848415, -0.5435592959054865, -0.056201819171468714, 1.8646355226437261, 1.9385548012576812, 0.9224280275059789, -0.15752934733504564]","[-0.020878058660068977, 0.1995012737120827, 0.6804373652498913, 0.8080295946710735, 0.09369686379923348, -0.7785961949221885, 0.3154936541067953, 1.618595078210279, 0.7463944748024586, 0.024758454252039375]","[0.28375545, 0.43552172, 0.059596915, 1.001446, 0.4935355, -0.28806114, 0.9759302, 1.1526285, 0.3969542, 0.48429748]","(100, 20)",0.001,"[-0.12381231784820557, 0.3562995195388794, 0.9828091859817505, 0.9295080900192261, 0.26607465744018555, -0.9345542192459106, 0.3532799184322357, 1.8519715070724487, 0.7786508798599243, 0.010453581809997559]"
30,"[3.6797197203677383, 2.6841988295801826, -1.355879757919341, -0.9314851555473704, 1.8615556975115024, 2.590151730329535, 1.4312375358488243, 0.6150920298430339, 0.27271521074882693, -0.30257438887931704]","[2.2680611853164563, 1.595168642486804, 0.7361818186766333, -2.257549510266589, 0.405203918100588, 1.7588772206748517, 1.0941676417778106, 0.10855137902243173, 0.09262857062372803, 0.03019481364220898]","[-0.4675881, 0.15896773, -0.05758502, 0.32906613, -0.05000489, -1.1600738, 0.5794158, 0.44535136, 0.81128424, -0.23713681]","(50, 10)",0.0001,"[1.626880407333374, 1.6641401052474976, 1.0138638019561768, -2.7193148136138916, 0.6293503642082214, 1.5438177585601807, 0.9960440397262573, 0.46480792760849, 0.0329129695892334, 0.25452300906181335]"
55,"[0.9385057848644893, 0.4611060020433973, -0.7800011553020153, -1.16336574100135, 0.24006685469578415, 0.9343065873976425, 1.7347838283635246, 1.392368765525556, 0.9443571039674578, 1.4741979605798183]","[0.01919977144050522, 0.9445939943766618, -0.19160403014056093, -0.7725985027704652, -0.5591570283854266, 0.7551200249281451, 0.5078446919972052, 1.136495259810522, 0.3652250066196633, 0.3369149255735505]","[-0.793625, 0.34995213, 2.5310867, 0.14779481, -0.91679627, -1.4356341, -1.2202948, 0.88289046, 1.2865868, 0.6808086]","(50, 10)",0.0001,"[-0.06715741753578186, 0.5811750292778015, -0.19036465883255005, -0.842288076877594, -0.8391410708427429, 0.8266571760177612, 0.7324657440185547, 0.9575452208518982, 0.20427018404006958, 0.2824186682701111]"
94,"[-0.3082293840259648, -0.2968024086668181, 1.6957894015159427, 1.9099167868751448, 0.6237615270226489, 0.2904857733246174, 0.9414048756159239, 0.8087004644333763, -0.9667144195959287, -2.3180183124851075]","[-1.1856597651624392, 0.443109902812491, -0.4442051164897517, 1.7620976785048408, 0.710605119389977, -0.03993464772054828, 0.279485543295708, 0.6966531719473236, 0.2813386942711495, -1.1166451915279327]","[-1.5640097, 0.51259375, 0.6350478, 1.6757021, 0.69075316, 0.07542721, 0.33320177, 0.84432733, 0.39209875, -1.509388]","(100, 20)",0.0001,"[-1.183943510055542, 0.4860045313835144, -0.4247993230819702, 1.524725079536438, 0.5675373673439026, -0.32082653045654297, 0.05053931474685669, 0.9342716932296753, 0.099337637424469, -1.0769946575164795]"
16,"[0.5152276739766124, 0.144524383745533, -1.0183953636576761, -1.9749354802841095, -1.5787766719451315, 0.25751307478105334, -0.44708157882728417, -0.674185560798419, -1.6529463550583572, -2.02131055789495]","[-0.8583976403339317, 1.3774064495241565, -0.5847352604522926, -0.8830946506855164, -1.1174226432188172, -0.4474524297685868, 0.7383639017290176, -0.9334105354121602, -0.27107179646351903, -1.1784688823175045]","[-0.20087487, -0.4477719, 0.007999408, -0.9599545, -0.6948867, -1.01792, -0.23433296, -1.0283749, -0.38696447, -0.9226724]","(100, 20)",0.001,"[-0.998119592666626, 1.382129430770874, -0.6862442493438721, -0.793550968170166, -1.0540566444396973, -0.5496242046356201, 0.9795924425125122, -0.9950168132781982, -0.1020967960357666, -1.2773427963256836]"
81,"[-0.5811029134529359, 0.4310004762787655, 0.6375594550160434, -0.18088458138817717, 0.11779146978495952, 1.0227561550962823, 0.8887016571627435, 0.16692453209748487, 1.3827431017558145, 2.904046528960264]","[0.34705022487489934, -0.6592954249658236, 0.7647819225303542, 0.13046455534006848, -0.3059316163431158, 0.30868707299182974, 0.7327524622640604, 0.29925864246952394, -0.08338426004351966, 1.2809102722522356]","[-0.6382519, 0.11749413, 1.3852551, 1.2214001, 0.89037967, 0.10565261, -0.27554902, -1.263845, -1.4931548, -0.79956937]","(20, 4)",0.0001,"[0.32166939973831177, -0.7325159907341003, 0.8692512512207031, 0.16261690855026245, -0.3925788402557373, 0.5996911525726318, 0.6870591640472412, 0.37274640798568726, -0.1020570695400238, 1.313416838645935]"
15,"[1.9877180158333834, 0.6412507552841065, -1.3332199243664182, -0.5877213416820823, -0.04635724783356576, -0.15313840750309313, -1.3506328108232484, -2.250841349679237, -0.0869710897871927, 1.8672560230339834]","[0.452616209214033, 1.5766792051359406, -0.6501895378176186, -1.1402602649260716, 0.32905387248597995, 0.013888658901490259, -0.1276943853127383, -1.1097382782745002, -1.1645264933805102, 1.0720202706298756]","[-1.0029298, -1.3504229, -1.1138563, -0.015834143, 1.0321255, 0.938686, 0.397167, -0.6428429, -0.4862556, 1.3081876]","(20, 4)",0.0001,"[0.33424651622772217, 1.62332022190094, -0.2775369882583618, -1.1150386333465576, 0.08399206399917603, 0.19321641325950623, 0.055769115686416626, -1.056809902191162, -1.199213981628418, 0.15459933876991272]"
20,"[0.8896314159026872, -0.5813853203745856, -3.07725423138906, -3.178129315348814, 0.0009961796221158448, 0.4946515920223329, -0.9000429254088452, -0.9231928517859458, 1.8351160477986588, 2.4359315456730197]","[0.31697806608333295, 0.23955308459080216, -0.8252315520117297, -2.207631120266667, -1.119152866533463, 1.2586714568753656, -0.062132995037134986, -0.8855618299821835, -0.22463208841360643, 1.924961402585053]","[0.41726455, -1.3985205, -1.891056, -1.4462926, -0.1367913, 0.94138026, -0.21070984, -1.4740772, -0.051765468, 1.4146297]","(100, 20)",0.0001,"[0.6002765893936157, 0.4463890790939331, -0.8523325324058533, -1.8229598999023438, -1.2136309146881104, 1.2829151153564453, -0.40426844358444214, -0.6028015613555908, -0.5064446926116943, 1.9364311695098877]"
