seed,True,ARMA,Informer,Informer_para,Informer_lr,RNN
27,"[0.5433834014821325, -0.2813752169572461, -1.6507690638399892, -0.5392228109744919, 0.0358458019989249, -1.3523093968168916, -0.28370180807418044, 0.4866379650562555, -0.9807717619087977, -0.8254637564587508]","[0.5743737551420518, 0.14440912969146297, -0.4286094610866067, -1.33224326962273, 0.4118313956896023, -0.13123660571344994, -1.3135848059827064, 0.6455335423134319, 0.1503724050584376, -1.1587534149996344]","[0.5000429, 0.4459498, 1.1275682, 0.79591304, -0.9206971, -1.4848243, -0.22167605, -0.0005036853, 1.2658938, 0.83688486]","(50, 10)",1e-05,"[0.6975758671760559, 0.12386149168014526, -0.25725117325782776, -1.4423246383666992, 0.4920312762260437, 0.2153642773628235, -1.4288043975830078, 0.7243530750274658, 0.3460537791252136, -1.2041621208190918]"
89,"[1.1097467982772344, 2.7494568229333805, 2.793437258117477, 1.2762010586136605, 0.3916148593513883, 0.9368139977123908, 1.0682075952905798, -0.2573166031314196, -0.2766141739103809, 1.5269399600003974]","[-0.10581003778192176, 1.0505671575204159, 1.8567140720388202, 1.2980353476319935, 0.22899475383163923, 0.14169663145101313, 0.7648113663448406, 0.4876967613325143, -0.5949187764911069, 0.08985147300959387]","[-0.29335737, 0.28340676, 0.5483111, 0.60303986, 0.34374812, -0.028566035, 0.052858595, 0.43603164, 1.047367, -0.13517699]","(100, 20)",1e-05,"[-0.09179311990737915, 1.1516728401184082, 1.5616545677185059, 1.0749317407608032, -0.05153852701187134, 0.3108307123184204, 0.7593276500701904, 0.6310716867446899, -0.715033233165741, 0.15744692087173462]"
71,"[0.9522399840519237, -1.169532400658353, -1.4476195133811665, -0.0609618985288381, 0.739031087695927, 0.5808766494264185, -1.7593410788728847, -2.721187982436676, -1.6816344238498644, 0.05833687127702186]","[0.3916491396695264, 0.6767825236101027, -1.9016089294579848, -1.0084941712695954, 0.16790582485393865, 0.37983954657017627, 0.2546485506876595, -2.182880776653604, -1.93152486974583, -0.7169187551720638]","[-1.3926725, -0.026060833, 1.581237, -0.18502134, -0.9585412, 0.18232304, -0.41848433, 0.3916973, -0.016855048, 0.25178298]","(50, 10)",0.0001,"[0.3243924677371979, 0.9060061573982239, -1.4784003496170044, -0.34767040610313416, 0.4371996223926544, 0.6960943937301636, 0.36695387959480286, -1.7786375284194946, -1.4391541481018066, -0.04077640920877457]"
85,"[0.783565604740575, -0.23128560047596272, 1.245591134008775, 0.5255730375733589, 0.13670485802958854, 1.2243003148685252, 0.5537325694994476, 0.5876690299764378, -0.9171186822264674, -0.23122972465852398]","[1.0985822034907746, -0.5842846582186091, -0.45732384995737785, 1.0275570656294004, -0.4184386889606946, 0.038510748547272045, 0.857630731623199, -0.24453221268235925, 0.38278879171452673, -1.2341201752044242]","[-0.8954233, -1.1418821, -0.42328635, 0.25785622, 0.52593726, -0.7977991, -0.3710321, -0.6094393, -0.48569787, 0.24242425]","(50, 10)",0.0001,"[1.4342764616012573, -0.21958789229393005, -0.619720458984375, 1.183311104774475, -0.35076001286506653, -0.19355323910713196, 0.8495599031448364, -0.26975157856941223, -0.027916282415390015, -1.0404607057571411]"
90,"[1.7130880261288133, 1.5009803564878188, 2.081887324413866, -0.419534550644592, -0.9755141657726423, 1.0185698970243244, 1.645341301515098, 1.0585931284142258, 0.9759343192926778, 0.08256095322825291]","[0.5280869158686654, 1.1532392351085459, 0.5605761649182324, 1.4208439452299326, -1.2969912013243725, -0.11195524360867126, 1.0628744722624293, 0.7542254860459678, 0.3934725587302377, 0.5804240976887466]","[0.69625103, 1.2821312, 1.1532571, 1.2870737, -1.0182525, -0.6835359, 0.79590434, 1.2799622, 0.6332073, 1.0051498]","(100, 20)",1e-05,"[0.6626377105712891, 1.4944418668746948, 0.4717050790786743, 1.630156397819519, -1.147046685218811, -0.15960627794265747, 1.1403621435165405, 1.1680747270584106, 0.23402142524719238, 0.8606458902359009]"
29,"[-0.3838494298390033, -0.8209339735103687, -0.29288624789992923, -0.0011933479864128516, -0.21558756453364483, -0.17361018908784606, 1.3877131053933396, 2.1533300994088713, 0.6818409273858781, 0.9164525058305746]","[-0.6444171644428858, 0.13447758071923782, -0.780661098213375, 0.28706017567068354, -0.0907570427572727, -0.1596847561649396, -0.04078152977932764, 1.3872118206961348, 1.0713009097000374, -0.3327560713990486]","[1.2511116, 0.23679732, -0.9317976, 0.40821788, 1.2791861, 1.6830803, 0.9307136, -0.525836, -1.0939429, -1.1801069]","(50, 10)",1e-05,"[-0.47539788484573364, 0.1650739312171936, -0.6353656649589539, 0.37225937843322754, -0.016521036624908447, 0.419944703578949, 0.020940065383911133, 1.4553191661834717, 1.2370567321777344, -0.3307986259460449]"
82,"[1.1636955896271974, 0.551543475212207, -1.597994601477104, -1.644474056900559, -0.35267418935987405, 1.2896146463399254, 0.921871432679185, 1.7473868639972983, 1.0418311651243877, 1.0962248815547175]","[0.12830905270612536, 0.8050191121429633, -0.06662866342206791, -1.5761020232464564, -0.5675162319840195, 0.3132955230805002, 1.1706706789352408, 0.1217490423724133, 1.2774046365626845, 0.07149047596407254]","[0.47775552, 0.23653823, -0.44069344, -1.297656, -0.76128405, -0.21138221, 0.6917776, 0.24292868, 0.9817715, 0.1068073]","(100, 20)",0.0001,"[0.06631699204444885, 0.7273392677307129, -0.12852734327316284, -1.7143919467926025, -0.5874747633934021, 0.38397854566574097, 1.1504764556884766, 0.04708927869796753, 1.2049764394760132, -0.059150129556655884]"
86,"[-0.6597796119947241, -1.3459889959585982, -0.7114255402078072, -1.0230528737738915, -1.4463509436814377, 0.37292661399897864, 1.444459644565084, 1.1575064800879824, 0.9256016173664637, -0.39227314322700135]","[1.0035803761355615, -1.4325782775888014, -0.1972508535243884, -0.18690639143952117, -0.7320855078211586, -0.5730856428688758, 0.8436166750556108, 0.6563974101029619, 0.3218549328239536, 0.4478954155965015]","[0.29786214, 1.0831556, 0.65265983, -1.8782837, -0.73286223, -0.15432824, -0.050837014, 0.56989646, 0.0032661147, -1.0508969]","(50, 10)",1e-05,"[0.8139784336090088, -1.0514413118362427, -0.49753376841545105, 0.05580097436904907, -0.6993935108184814, -0.6695994138717651, 0.8312337398529053, 0.648034930229187, 0.20669129490852356, 0.34676292538642883]"
46,"[2.8137127642240065, -0.047749592330057045, -1.0955737735196776, -1.5325422459220963, -1.482447853598284, 1.7497486260458175, 3.2227051311515513, 2.045243991798609, -0.2059593156666384, -0.19616392221062062]","[1.806391032244124, 1.2675300096239235, -0.8734477868169073, -0.5143099794948421, -0.9233883551502011, -0.7295207189449474, 1.97432328483293, 1.674874580221986, 0.6237602432533423, -0.6188095755502503]","[1.3102088, 1.352643, -0.63421255, -0.4796877, -0.5345509, -0.28133747, 1.8193487, 1.7126336, 0.97055626, -0.43337014]","(100, 20)",1e-05,"[2.077669143676758, 1.2594318389892578, -0.8814331889152527, -0.399544358253479, -0.9619102478027344, -0.5757194757461548, 1.7219009399414062, 1.864627480506897, 0.4664135277271271, -0.6583171486854553]"
77,"[1.6381681811464013, 1.5163091051092064, -0.01503119565809874, -0.7291922849134499, -0.6024020784517252, -1.0381969221159666, -0.49444726436241826, -0.26433945326827135, 0.8936261423364658, 1.108942721816281]","[0.6339363739651767, 1.1403998556384682, 0.6058138444675307, -0.46367689644162696, -0.40552387211727314, -0.24900957693041903, -0.7681262590692697, 0.03880090606487829, -0.20233734897699485, 0.9126336494675971]","[1.0802565, 0.98038715, 0.76258564, -0.7655885, -0.5893557, 0.096829005, -1.0338756, -0.23154481, -0.17929515, 0.5054078]","(100, 20)",1e-05,"[0.4191161096096039, 1.2029316425323486, 0.674257755279541, -0.3364032208919525, -0.5933574438095093, -0.32744142413139343, -0.8348534107208252, -0.09794613718986511, -0.20697584748268127, 0.7865231037139893]"
10,"[0.9540683597246074, -1.4948819926179446, -2.085307280897278, -0.7357640837443896, 0.02099719610477871, -0.884042384348172, -1.1848339102345966, 0.9365599434162426, 0.9505495460881257, 0.7274982660519955]","[0.5160140247696614, 0.46982193451931475, -1.6626851623318337, -0.8958887084831305, 0.03438048102292804, 0.029660508854070552, -0.8313061171019696, -0.5600361950894036, 1.2627679739476574, 0.10868386394966972]","[-0.71349055, -1.0016595, 0.20936523, 0.4005226, 1.0327963, -0.864134, -0.19448544, 0.27889067, -1.1413478, -1.5990744]","(50, 10)",0.0001,"[0.4256110191345215, 0.28408902883529663, -1.5936795473098755, -1.1273952722549438, 0.2925373315811157, 0.12198035418987274, -0.92582106590271, -0.4567940831184387, 1.277379035949707, 0.19554971158504486]"
44,"[-0.5056082778797509, -2.0875265911689587, -1.0587424355010804, -0.5779309381379442, -0.9511686886023605, 1.2944907615656183, 0.7781956316766037, -0.40165013354457113, -0.7305511989994586, -1.953595362675893]","[0.9066305752729582, -1.220804902115266, -1.24685542134551, 0.05879457662006826, -0.28627994091444703, -0.5946582445800904, 1.619375445852434, -0.2692493333530508, -0.43113926174704276, -0.3794094163824284]","[0.6645963, 1.0420383, 0.65912414, 0.6797559, -0.6459055, -0.024207707, 0.00083682314, -1.4735525, -0.884245, 0.14317465]","(50, 10)",0.0001,"[1.0229398012161255, -1.022329330444336, -1.2677289247512817, 0.21793657541275024, -0.43533793091773987, -0.6111811399459839, 1.6810741424560547, -0.3502849340438843, -0.40555593371391296, -0.432731032371521]"
17,"[1.9776637326387456, 2.2808021325809653, 2.317044702502045, -0.7175141667587497, -2.1281041285195292, -0.8441584517729043, 1.7475194681679131, 1.3316694908239595, -1.3700210622760884, -1.811697341144787]","[1.156218373636755, 0.6947561258027226, 1.1927028964731252, 0.9360993840860329, -1.5657279365541836, -0.9571450470604014, 0.19501390176518796, 1.6099732135787765, 0.015507159076137977, -1.4957714905997983]","[0.052261546, 0.8358007, 0.38371167, 0.30845362, -0.96464384, -0.27003214, 0.29273424, -1.0596564, -0.77623564, -0.8880107]","(50, 10)",1e-05,"[1.1117620468139648, 0.6976244449615479, 1.247757077217102, 1.0220786333084106, -1.147776484489441, -1.1050883531570435, 0.3584565222263336, 1.5259689092636108, -0.11284556984901428, -1.2313388586044312]"
41,"[2.018166804797763, 0.26567622443363115, -0.9204996471380374, -1.0915786321448933, 0.09451775061611134, 0.31135675102023463, 0.4124258015615632, 0.7819182881710262, -0.06601750429049408, -1.0093415460830055]","[1.3271865846138056, 1.263780137117525, -0.7674561645015447, -0.6235334351298745, -0.48828947810733353, 0.5594706410122898, 0.05697221970524784, 0.2554370235623691, 0.4849397830804102, -0.4451383881405852]","[-1.4800967, -0.42212343, -0.026238076, 0.39743412, 0.36532325, 0.36909038, -0.055907696, -1.2169396, -1.5346527, 0.80758077]","(50, 10)",0.0001,"[0.996046781539917, 1.1703689098358154, -0.8523205518722534, -0.700452446937561, -0.41664281487464905, 0.42895519733428955, 0.006311684846878052, 0.2841208875179291, 0.5058884620666504, -0.5853073596954346]"
9,"[2.3564076519401875, 0.08026659789866364, -1.0184116336690976, 0.7731049242622018, 0.6259768819617235, -0.6362086120037269, -0.8481798523509172, -0.3844170283470339, -1.0025075425906094, -0.23450906292930995]","[1.0584677749552682, 1.4923364637618968, -1.122379125503358, -0.5800851155402456, 1.193742103385336, -0.05870948624293382, -0.7418996493059715, -0.33151319434935506, 0.014819599365779701, -0.7975415092483881]","[-0.76228315, -0.0031145178, 0.24002843, 0.581351, -1.2340356, -1.0528889, -0.32369664, -0.5861044, -1.0846515, -0.94241005]","(50, 10)",1e-05,"[1.2259747982025146, 1.3705732822418213, -1.17095148563385, -0.4553713798522949, 1.2111635208129883, 0.1277720332145691, -0.625704288482666, -0.26147741079330444, 0.06493699550628662, -0.7284359931945801]"
4,"[2.067124107644449, 2.5686384206666197, 1.548636252558472, -1.8934739577779094, -3.0603493921538383, -1.5460546475415136, 1.6060580025500382, 1.0334052925338875, 0.1531615255673301, -0.9281370649952224]","[-0.6934151272640436, 2.3776218575252788, 0.7741830902158584, 0.3963862696822936, -2.2678525610233167, -1.3138441467792836, -0.02747901729369928, 1.8765519377017443, -0.26561020302204796, -0.041675644605451284]","[0.047970265, -0.48855725, 0.37266573, 0.082644805, -0.047040675, -0.46764106, -1.2701337, -0.95831203, 0.0035410896, 0.7380631]","(50, 10)",1e-05,"[-0.3998866081237793, 2.0924253463745117, 0.8168949484825134, 0.5032214522361755, -2.5300793647766113, -1.5337915420532227, -0.2206239253282547, 1.8672817945480347, -0.13206703960895538, -0.12589891254901886]"
70,"[1.1041198434913908, 2.498722261475809, 0.7070132528875621, -0.37924950941900215, 1.2425046147542027, 2.703513984021721, 1.785425395293896, -0.8307463292078725, -0.7578664514622202, 0.023382765994171464]","[0.8786424197861102, 0.33478203392715566, 1.8273816201602098, -0.6856174928875278, -0.16250260818279144, 1.4244340097738206, 1.3099280987326258, 0.44909152869463953, -1.2184724638836528, 0.15454459949567922]","[0.6385053, 0.7025641, 0.67315006, -1.0256412, -1.0655891, -0.8523962, 0.82359904, 1.0351031, 1.0829415, 0.28678924]","(50, 10)",1e-05,"[0.6260308623313904, 0.18518047034740448, 1.8773481845855713, -0.5346522927284241, -0.47224509716033936, 1.4668980836868286, 1.4216432571411133, 0.22452859580516815, -1.1396769285202026, 0.03080330789089203]"
40,"[-0.36836396144562705, 0.06519317265661737, 1.635751843033155, 2.449605719636047, 1.5483543694146185, -0.8292807918568593, -0.32969365633440273, 1.8825053392083313, 2.7088104746043307, 1.0906967238931284]","[-0.5812837482297675, 0.226224708679752, 0.0442845071764584, 1.4762977079687007, 1.1850672469092574, 0.28909878946252787, -1.2818477371684764, 0.4883483842176247, 1.5959226716040207, 1.308324075565386]","[-0.7898603, 0.5061076, 0.25226113, 1.597051, 1.0158771, 0.17031248, -1.514884, 0.44266257, 1.092172, 0.5272038]","(100, 20)",0.0001,"[-0.5415278673171997, 0.2307250201702118, 0.05259242653846741, 1.490862250328064, 1.0865541696548462, 0.36979442834854126, -1.2534555196762085, 0.5228204131126404, 1.5821887254714966, 1.1823476552963257]"
59,"[0.49104831094266865, -0.8048544390998214, -0.024775232916586676, 0.6952599203292249, 1.9603310146283763, 1.547732630353295, 0.6385240670328055, 0.6746580949314387, 0.3768624967118318, -1.8612362572169527]","[0.21564556273037777, 0.4825847242848753, -1.0545777689510576, 0.5001076047949539, 0.4999196948776145, 1.3560457713089817, 0.41113479830049615, 0.035423764061565666, 0.5012348020362117, 0.06843656085165595]","[-0.04492023, 0.3047215, -0.8343386, 0.6346037, 0.58207387, 1.3122895, 0.7851431, 0.23806188, 0.3185023, 0.18528265]","(100, 20)",0.0001,"[0.41642993688583374, 0.5225152969360352, -0.8520404696464539, 0.8112371563911438, 0.3014010190963745, 1.3113418817520142, 0.47502684593200684, 0.24235869944095612, 0.31610697507858276, 0.16023285686969757]"
15,"[1.9877180158333834, 0.6412507552841065, -1.3332199243664182, -0.5877213416820823, -0.04635724783356576, -0.15313840750309313, -1.3506328108232484, -2.250841349679237, -0.0869710897871927, 1.8672560230339834]","[0.452616209214033, 1.5766792051359406, -0.6501895378176186, -1.1402602649260716, 0.32905387248597995, 0.013888658901490259, -0.1276943853127383, -1.1097382782745002, -1.1645264933805102, 1.0720202706298756]","[0.06015608, -0.6938613, -0.92844355, -0.62416315, 0.1218348, 0.1933146, 0.35285008, 0.8075093, 0.8681368, -0.18120356]","(50, 10)",1e-05,"[0.3797730803489685, 1.7231940031051636, -0.6971465349197388, -1.2708027362823486, 0.23711168766021729, -0.028342217206954956, -0.12212735414505005, -1.2502285242080688, -1.1672815084457397, 1.2930073738098145]"
64,"[0.960188229976986, 1.9874423379743371, 1.0987946114776337, 2.0902947357532593, 2.476175664241769, 0.8121078065848485, 0.3355804188099139, 0.0889636597566559, 0.9725893746154093, 1.7738191075207315]","[0.7652422687166154, 0.3161222113425893, 1.6022566710529627, -0.026237707568565305, 1.8247733014583274, 1.158331135151183, -0.14879648987058822, 0.35764641745039655, -0.12216291054414127, 0.9427720596271478]","[1.0540882, 0.4480063, 0.9895718, 0.61520195, 1.2004571, 1.0218648, 0.37802234, 0.28286955, -0.5292129, 0.7185438]","(100, 20)",1e-05,"[0.8929868340492249, 0.21275851130485535, 1.570237398147583, -0.13775506615638733, 1.8024466037750244, 0.9593986868858337, -0.32790473103523254, 0.09345980733633041, -0.20642831921577454, 0.8297274708747864]"
87,"[-3.453753699772272, -0.6902689726117852, -1.0857188978948584, -0.3239988130660879, 0.5905938518679926, 2.061073845904555, 0.8168329171895543, 0.22593668313470427, 0.21798706491249104, 1.2783242143974283]","[-1.802210349194059, -1.6097914363076313, 1.0149319978995854, -1.2856660095426324, 0.5795685456162364, 0.3458581854017142, 1.5551414202022835, -0.5044691644228937, 0.22517395298405843, 0.035896662584672265]","[-0.5119156, -0.28591347, -0.38524935, 0.6162768, 0.87798905, 0.1955978, 0.34837025, 0.7708435, 1.4537094, 1.5472677]","(50, 10)",0.0001,"[-1.7368459701538086, -1.452660083770752, 1.1277270317077637, -1.0939674377441406, 0.6132999062538147, 0.4850711226463318, 1.4745357036590576, -0.3622959554195404, 0.36892062425613403, -0.015093058347702026]"
54,"[-1.6548414401155862, -1.0923288020554764, -0.20930414280020937, 0.48050805157153986, 1.5395672153751465, 2.6580351381390885, 1.3425125521817323, 2.114649888439951, 2.759196543252524, 2.1465735566472923]","[-0.37883313991831413, -1.2204703914419042, -0.004599764558070707, 0.0992513297719262, 0.44195079527611236, 1.061092868518668, 1.5172784753711788, -0.16255086979963806, 1.6264513823013556, 1.2127117675116914]","[0.29293984, -0.12654015, -0.5317452, -1.1844786, -1.150321, -0.68749386, -0.34315243, 0.38360298, -0.44921824, -0.54180014]","(50, 10)",0.0001,"[-0.38095220923423767, -1.1138267517089844, -0.17400911450386047, -0.057765837758779526, 0.6611098051071167, 1.1739864349365234, 1.4752705097198486, -0.4145982563495636, 1.7315226793289185, 1.1349902153015137]"
35,"[-2.223263267222157, -1.989672094441333, -1.4150748145182186, -0.8212655795011936, -2.2398976210908645, -1.2718568869535694, -1.2471422397079532, -1.0991395277809057, 0.5467537183927864, 3.2757550208821042]","[-1.9144632941528266, -0.7639407053194665, -1.2385702298982444, -0.5290778804603011, -0.3257706631586668, -1.878302511343735, -0.00043389802398674515, -0.9843454054857377, -0.47419849038116746, 0.9173528529143877]","[-0.9552969, -1.2471459, -0.78994846, -0.07959865, 0.5386066, -1.2302086, 0.060669582, -0.41350564, 0.0042993017, 0.70106417]","(100, 20)",1e-05,"[-1.9234035015106201, -0.7562912106513977, -0.99357008934021, -0.8158901333808899, -0.5637152194976807, -1.8227462768554688, -0.07314568758010864, -0.8808163404464722, -0.782440185546875, 0.9087832570075989]"
18,"[1.0769444597298259, 1.1508178764839934, 1.1314012156091628, 0.6194191172025649, 0.19605842238177193, -0.03716624271710068, 0.07530562557817477, 1.092841581901716, 1.1164179633444207, 0.13578519206867418]","[0.4117106664196146, 0.7917234443298445, 0.515647929305666, 0.6743155056413788, 0.11438905252983732, 0.06183295655714788, -0.07086837975205845, 0.11045460674032039, 0.9610033282279935, 0.4104029711079279]","[-1.2705212, -0.4574867, 2.1505218, -1.35601, -0.3316166, 2.0442686, 1.1786014, -1.2326845, -1.8228443, -0.67396873]","(50, 10)",0.0001,"[0.7843402624130249, 0.6891998052597046, 0.705251932144165, 0.6699842214584351, 0.23754838109016418, 0.10840770602226257, -0.3655117154121399, 0.4240412414073944, 0.8063291311264038, 0.6145693063735962]"
68,"[-2.485083915460492, -2.5769433457135267, -0.5272650754224179, 0.8330953983588225, 0.437108669782632, -0.9249725933620062, -0.34223249638355, 0.46424143462466905, 2.0860737485258207, 2.2017187375229894]","[-0.9208060317839213, -1.5265337012331037, -1.0535306131222595, 0.6441007211337992, 0.6033397305754296, -0.0840056465878671, -0.9254552698897629, 0.3440349146268319, 0.35533028458966126, 1.645682210914122]","[-1.1478755, -0.86468863, -0.9484879, 0.32968915, 1.2510304, -0.08219528, -1.231742, 0.12949637, 0.7384086, 1.3725301]","(100, 20)",1e-05,"[-1.1263773441314697, -1.2635166645050049, -1.1439626216888428, 0.8175742626190186, 0.017524123191833496, 0.16677701473236084, -0.9643515944480896, 0.49320968985557556, 0.3333926498889923, 1.7687292098999023]"
98,"[0.656405584432002, -1.207656509505517, 0.5993212325163169, 0.583045848020239, -0.9246790935825699, -0.8244523844859435, 0.08045860789221096, 0.5647606216955552, 1.0008906723266189, -0.033911890927044164]","[0.89238032476624, -0.27793087143189765, -1.1163081610048424, 1.157745815952938, -0.004825251160305022, -0.9336506949052469, -0.18801392077725249, 0.3304851928203383, 0.3611302555446967, 0.6063882360290964]","[0.9171678, -0.30018133, -1.1093076, 1.3303686, 0.9601481, -0.8871233, -0.15669803, 0.57101226, 1.2118767, 0.76112837]","(100, 20)",0.0001,"[0.921812891960144, -0.5020795464515686, -1.1623523235321045, 0.9145148992538452, 0.0631818026304245, -0.8847610354423523, -0.3126727342605591, 0.3747120201587677, 0.29355961084365845, 0.591279923915863]"
80,"[-0.5613858153862623, -0.790461367838833, -1.0409663342353854, -0.5568659070484537, -0.5045889880848211, -2.70230625342549, -1.7096012135254275, 0.5860291433465896, 0.6817901070537535, 0.15430797407978392]","[0.6363220475105552, -0.8645520132644269, -0.30950265344731037, -0.6585186266447235, -0.13649868971573442, -0.3112248078802307, -2.3493995155345595, -0.1597158148071387, 0.894719307759013, 0.03574995230204431]","[0.83398837, 0.2774308, 0.168889, -1.3064795, -1.0522078, 1.146043, 1.0926675, -0.8104472, -1.2322804, -0.71546483]","(50, 10)",0.0001,"[0.4937479496002197, -0.7925952672958374, -0.3268434405326843, -0.5661976337432861, 0.07314203679561615, -0.13197410106658936, -2.2184598445892334, 0.10518185794353485, 0.9482361078262329, 0.2200080007314682]"
79,"[0.3212783034069509, 0.925336215464605, 1.413339881835395, 0.8285967290848415, -0.5435592959054865, -0.056201819171468714, 1.8646355226437261, 1.9385548012576812, 0.9224280275059789, -0.15752934733504564]","[-0.020878058660068977, 0.1995012737120827, 0.6804373652498913, 0.8080295946710735, 0.09369686379923348, -0.7785961949221885, 0.3154936541067953, 1.618595078210279, 0.7463944748024586, 0.024758454252039375]","[-0.06053053, 0.39472976, 0.27701637, 0.026925255, -0.0965002, 0.53582406, -0.11352523, 0.41792095, -0.49856034, -0.8474467]","(50, 10)",0.0001,"[-0.11914920806884766, 0.264154314994812, 0.8165974617004395, 0.991668701171875, 0.17856669425964355, -0.8585725426673889, 0.32596492767333984, 1.966874122619629, 0.8099799156188965, -0.17273664474487305]"
84,"[1.7657596647186145, 0.80593265424549, -0.49099348239789453, -0.6131802149332892, -0.8930455165630119, 0.3785499607319385, -0.9713944955957852, -1.5850208204140368, -1.3141875053091447, 0.4742749949797309]","[1.1868901270762575, 0.7626990371639784, 0.16356557756345913, -0.5892751786800983, -0.16233802217228793, -0.6732721299686545, 0.8039957134532832, -1.3924917347862193, -0.5540909496024881, -0.7321475274869262]","[-0.4056942, 0.56564295, 0.22410215, -0.3202946, -0.5311269, 0.202481, -0.4658848, -0.51451945, -0.53847015, -0.23609538]","(50, 10)",0.0001,"[1.147771954536438, 0.6810846328735352, 0.22860610485076904, -0.4467794895172119, -0.3175317049026489, -0.6062411069869995, 0.6340926885604858, -1.5349520444869995, -0.6640652418136597, -0.6834943294525146]"
26,"[-2.137207159941018, -1.548716462312171, -0.4097235362139258, 0.09950230877584003, 0.3047697198963778, 0.3717224578572047, -1.0782700431902128, -0.9204881218738453, -2.2284802823007532, 1.6278903209138331]","[-0.48619488694345114, -1.6747748323959941, -0.338907236118058, -0.03060431472841682, 0.10041403696044433, 0.22427383995143632, 0.19228911946860272, -1.1309945845017988, -0.15645906534328202, -1.8486374035991957]","[0.89023876, 0.36949134, 0.025850484, -0.94160813, -0.09032621, 0.68811625, -1.4567964, -0.91749716, 0.09469233, -0.68356025]","(50, 10)",1e-05,"[-0.6431461572647095, -1.5075587034225464, -0.3249927759170532, -0.01716931164264679, 0.1882024109363556, 0.01878146082162857, 0.13736996054649353, -1.1164472103118896, -0.2838352620601654, -1.6092861890792847]"
96,"[-1.2741581362232641, -0.735933208541081, 0.27360876414691276, 0.4293168106664177, 1.612928681231648, 2.462793050964408, 1.3723185701398026, 2.5126341570302753, 3.22601166774103, 1.4886932623391762]","[0.11799775593264265, -1.2075134731034063, 0.21385354676782886, 0.3417462030610175, 0.17023055749834345, 1.3331804668721332, 1.2734274262552403, 0.05595109619423633, 2.009168061722254, 1.4511184805595319]","[0.32714733, -0.48286554, 0.23948978, 0.52042097, 0.14094836, 0.9096948, 1.2172923, 0.29995194, 1.8710947, 1.4136246]","(100, 20)",0.0001,"[0.40444260835647583, -1.2235792875289917, 0.4245034456253052, 0.3176307678222656, 0.4878026247024536, 1.3303885459899902, 1.402185320854187, 0.14243851602077484, 1.7234241962432861, 1.4245330095291138]"
6,"[0.8053994409555097, 0.8856414169249209, 0.4943224239362206, 1.7995936753740582, 1.7673214780165216, 0.6334584440749447, 1.8001778240967057, 0.22129878296870098, -1.9224282693789516, -2.283598234786646]","[1.1541817622107653, 0.28073871009764134, 0.46523209629729423, 0.00660115850473994, 1.5086673621888056, 0.4808786174208332, -0.1226396265682021, 1.5264069482365221, -0.9426061774389248, -1.4269596304347576]","[-0.61442286, -0.21059391, -0.70472974, 0.77642417, 1.2382095, 0.52907926, -0.8938814, -1.4057612, 0.109041244, 0.51860434]","(50, 10)",0.0001,"[1.1246318817138672, 0.36138978600502014, 0.5862801671028137, 0.1523868590593338, 1.66555655002594, 0.34282153844833374, -0.2671981453895569, 1.7057490348815918, -1.4003982543945312, -1.400383472442627]"
34,"[1.5659960799344281, -0.4803619457547359, -1.0839423596483155, 0.1675213475082694, 0.9709578066105129, 0.1238356957633096, -0.6905410299778845, -1.3810468241012401, -1.5426304109503217, -0.14750334587360048]","[0.5728656478990121, 0.8722564668815384, -1.145947754823562, -0.40001281504466274, 0.5735033513829847, 0.5927367322663304, -0.36220643366573324, -0.5013023029332221, -0.8427655663325201, -0.6800261813035627]","[0.2501345, 0.6649663, -0.74387676, -0.5925515, 0.15403222, 0.2805706, -0.46887282, 0.06001611, -0.021011343, -0.87771595]","(100, 20)",0.0001,"[0.3222339153289795, 0.772784948348999, -1.0197077989578247, -0.48698949813842773, 0.35581493377685547, 0.6419057846069336, -0.5322866439819336, -0.6347450613975525, -0.8903208374977112, -0.7488900423049927]"
52,"[0.4185223717210336, -0.7013853601343594, -0.06192313177101827, 0.011469453908906357, -0.4105014783487351, -0.28678503085709656, 1.0889963254811568, 0.9104242384465742, 0.40873433318946123, -2.1422188209835333]","[0.8040690876680198, -0.641444788769282, -0.9512161844884088, 0.07843328481265055, -0.1552237386591016, -0.5268929346923581, -0.2334979932757685, 0.8195753103395942, 0.052985821611658324, -0.25878419145174414]","[0.28593543, -0.52037334, -1.0543836, 0.17715845, 0.038313694, -1.4922497, -0.43372458, 1.176757, 0.77099824, 0.2415111]","(100, 20)",1e-05,"[0.9141932129859924, -0.638914167881012, -0.4763069748878479, 0.47131383419036865, -0.312627911567688, -0.2867601811885834, -0.024924352765083313, 0.8098189234733582, 0.17058731615543365, -0.14833272993564606]"
