seed,Test,True,ARMA,ARMA_Order,ARMA_Train_loss,ARMA_Valid_loss,AR,AR_Order,Informer,Informer_para,Informer_lr,RNN
43,"[-0.11156417888470532, 0.966500439914207, 0.06058132689622597, -1.3372379535143002, -0.4305957387041587, 0.13068337221055676, -0.6601923748812928, -1.5378782637377053, -1.5310104121270827, -0.6472473879029459]","[-0.7525185267471248, 0.26469508448885715, 0.8341528976697784, -0.35649512193866323, -1.1589903925449687, 0.14889945756832562, 0.05623364342639395, -0.6883091965944897, -1.1937236654404604, -0.9341485794068525]","[-0.779451249853292, 0.29730114581914163, 0.845122945572489, -0.38688312117488827, -1.1820610275929673, 0.18456285996265293, 0.03669783507244985, -0.7045152070101439, -1.2197487347384168, -0.9372987991925132]","(1, 0, 1)",0.3331089769039302,0.807451538137663,"[-0.8426682586386174, 0.271356129617815, 0.8696703234777865, -0.4359705664139826, -1.1890722236615456, 0.218513775836693, 0.04468298922502045, -0.7482690372462208, -1.170372114059968, -0.9211756581960545]","(4, 0, 0)","[-0.95236105, 0.24162073, 0.90674144, -0.51458126, -1.0004504, 0.14492735, 0.22440532, -0.7341229, -1.0850797, -0.989129]","(20, 10)",0.0001,"[-0.7111899852752686, 0.29634717106819153, 0.880764365196228, -0.4387829601764679, -1.034576177597046, -0.03147301450371742, 0.15295515954494476, -0.650876522064209, -0.9692862629890442, -1.0212972164154053]"
47,"[-1.009250979898832, -0.7701319154712624, 0.08930738572817859, 0.2566093204995177, 0.8323242941617286, 1.3232039795721067, 1.4124786199861312, 1.6719219791951865, 0.8777050605621279, 0.23718701237558681]","[-0.7287000669637255, -0.6449009464169694, -0.4476814422627777, 0.3131481068595674, 0.10003526706973398, 0.7823066606268616, 0.9320506492586759, 0.9464532953567933, 1.1986953315167899, 0.278357394803733]","[-0.7265181626396066, -0.5989832749601662, -0.4343168259402438, 0.31415245497197264, 0.08468790616123723, 0.7635599990767958, 0.8863558613552691, 0.9106897188000219, 1.1532908628421104, 0.25295599245121236]","(1, 0, 1)",0.3542646385951507,0.6672289357007799,"[-0.7442338887094473, -0.6149920006943265, -0.3790266023238574, 0.26176695168350284, 0.11725950552195902, 0.7938788797729933, 0.9220185149528961, 0.8988832840623383, 1.1702562637665728, 0.23310875934462372]","(4, 0, 0)","[-1.1218364, -0.87325466, -0.6638927, 0.26976952, 0.12959027, 0.8445244, 0.89110243, 0.7849361, 1.0001152, 0.3444907]","(50, 20)",0.0001,"[-0.6857993006706238, -0.6210652589797974, -0.4226757884025574, 0.32811328768730164, 0.2159348428249359, 0.7776833772659302, 0.8394664525985718, 0.9149399399757385, 1.0597634315490723, 0.37949711084365845]"
45,"[1.5986809186122513, 0.5870517951914, -0.41358013736480403, -0.4052438815562328, 0.7583692513653287, 0.6914356783987883, -0.44176982189254166, 0.21781130501365153, 1.3373666074715205, 1.2397585200818428]","[0.786672168079583, 1.2053448345724598, -0.015620622094829839, -0.4057698263173891, -0.20235896839753825, 0.8595487355640978, 0.26166131061673936, -0.5726004772009113, 0.5041115436141073, 1.085310835664467]","[0.7503593929036176, 1.134344107682025, -0.05306453312638945, -0.3698734008867953, -0.18855500342677667, 0.8352655302584461, 0.209307424007695, -0.5405839179312288, 0.5072019794414121, 1.010593357465877]","(1, 0, 1)",0.32590282622168365,0.6172116010984839,"[0.7855622297133185, 1.0858807686677427, -0.0794882735312874, -0.4046387138137564, -0.26750397797397296, 0.7221039947915388, 0.2389443679449914, -0.4977212733524366, 0.4939024642447378, 0.93895031893407]","(4, 0, 0)","[0.7157005, 1.0347081, -0.22401378, -0.7438052, -0.32617384, 0.76928306, 0.5388031, -0.69647914, 0.55975616, 1.048185]","(10, 5)",0.0001,"[0.744629442691803, 1.0856547355651855, 0.04551774263381958, -0.550774335861206, -0.20933757722377777, 0.8366253972053528, 0.1907324194908142, -0.6060315370559692, 0.5011849999427795, 0.9904828667640686]"
48,"[1.7841674166006096, 2.2003436022919436, 1.0119687774891792, -0.26618771143275843, -0.3351779204101464, 0.21005192911370119, 0.3921341847760322, -0.25692673846648806, -1.0095307649133711, -1.2657635522890587]","[0.8633880684430364, 1.3524733823790913, 1.5241069111023977, 0.24991532193798038, -0.3911453724017486, -0.13960523420927207, 0.2798545462183372, 0.2522069116668636, -0.38303019429991986, -0.8180156677634112]","[0.7771095936513781, 1.411764483860786, 1.4538047663899598, 0.2044697672883855, -0.4735250425090874, -0.10725162491565965, 0.3038389611154408, 0.24848523247044046, -0.40400000090427346, -0.833103365634688]","(1, 0, 2)",0.32791179081036,0.8243236524513877,"[0.7955559846069712, 1.4399964832873133, 1.4822901416622458, 0.22581838245510555, -0.4322709491730618, -0.06706875867716844, 0.3284985265586884, 0.24379133593673408, -0.40973242108745656, -0.8268824106536118]","(3, 0, 0)","[0.84838086, 1.0915393, 1.1195862, 0.48060483, -0.5681403, -0.30831796, 0.23132887, 0.46630633, -0.32838273, -1.0308902]","(10, 5)",0.0001,"[0.7689300775527954, 1.147848129272461, 1.3064236640930176, 0.5242238640785217, -0.3908151090145111, -0.17107722163200378, 0.31576719880104065, 0.37421467900276184, -0.40080031752586365, -0.86805260181427]"
49,"[0.8382158388849568, -0.0017823148800648614, 0.351562312056268, -0.42582646617299624, 0.2523567822596229, 0.3716366264252864, -0.3938303597605525, 0.34268572030417965, 0.12956473948667274, 0.004100428920260829]","[1.221039115717665, 0.22769628102612427, -0.115630455393127, 0.4093775397528315, -0.630515236049412, 0.5676144002843289, 0.08782942628312196, -0.43774507290211345, 0.5615582567552364, -0.15121438889094543]","[1.235544297388684, 0.15776963008532396, -0.15121508763048022, 0.36203574623424617, -0.724459826478268, 0.5573296199033874, 0.06522212632901703, -0.4302709755668005, 0.5961345675338743, -0.21073183447135357]","(4, 0, 0)",0.33395343263030886,0.5425550716861582,"[1.235544297388684, 0.15776963008532396, -0.15121508763048022, 0.36203574623424617, -0.724459826478268, 0.5573296199033874, 0.06522212632901703, -0.4302709755668005, 0.5961345675338743, -0.21073183447135357]","(4, 0, 0)","[1.0190787, 0.4633194, -0.17630617, 0.36397144, -0.6405715, 0.50740474, 0.27359366, -0.3442668, 0.25918823, -0.052971985]","(20, 10)",0.0001,"[1.0273520946502686, -0.008828774094581604, 0.14577414095401764, 0.4537494480609894, -0.7605202198028564, 0.5308295488357544, 0.24188238382339478, -0.5680742263793945, 0.5845221877098083, -0.19079242646694183]"
53,"[1.0042581321986983, 1.786586900069016, 0.5037616150013121, -0.8280515123641135, 0.007359997236528915, -0.34453630765982646, 0.046965674911952915, 0.3372333050774645, -0.1431627080297465, -0.8911516232459916]","[0.42355291967175035, 0.7924816723628231, 1.3903460638876046, -0.19141141694249014, -0.7323458038928684, 0.3735328991829631, -0.531302757251308, 0.31261705353760694, 0.18092477830866105, -0.23362509718407704]","[0.4223539141357371, 0.8111678311484225, 1.4147281668084761, -0.2164466939623207, -0.7357896776270674, 0.39208991492249146, -0.5578305914040972, 0.33777591671928525, 0.16931206224571485, -0.23469992773917317]","(1, 0, 1)",0.3453118993971775,0.8888258596593359,"[0.4167030572105457, 0.8660563095382734, 1.4184056586767881, -0.23013874618487462, -0.7489296998488851, 0.34645484153682865, -0.6309316705441379, 0.32000959030922704, 0.22707606181126594, -0.2602249746526049]","(4, 0, 0)","[0.71249783, 0.94097775, 1.3586612, 0.17125037, -0.57184315, 0.22662169, -0.5202053, 0.5215278, 0.2423619, -0.18178481]","(50, 20)",0.0001,"[0.3546879291534424, 0.8127400875091553, 1.3169386386871338, -0.256136417388916, -0.7481017112731934, 0.1859440803527832, -0.525793194770813, 0.2161257266998291, 0.2943168878555298, -0.37677001953125]"
37,"[0.5198539064413863, 0.6858897627786857, 0.10725806906728796, -0.9021371215984122, -1.7735493506493345, -2.003625817677107, -1.6001014203826736, -0.7717716489465446, -0.24750679902302114, -0.36925922064009464]","[0.38359838798831714, 0.3280547124472277, 0.5218624065550719, -0.15367313421024797, -0.8253005544932882, -1.3608990734026905, -1.323176280975762, -0.9385132798947927, -0.30251500899914824, -0.09624929452344702]","[0.3735284189708156, 0.3212941443516365, 0.5104158372362443, -0.15152694791061133, -0.8074978122027873, -1.3337046799018404, -1.2976350886451624, -0.9215094286299391, -0.2960250082283274, -0.09463541603797329]","(1, 0, 1)",0.32388814704028557,0.720525262542623,"[0.4658390535081651, 0.2050043335775465, 0.46222085630229703, -0.140052469316305, -0.8862442352669229, -1.3525985427562899, -1.2638986512912094, -0.8028039893510768, -0.16263110509994994, 0.03936805345579392]","(2, 0, 0)","[0.3959933, 0.21689725, 0.48400295, -0.095142856, -0.89536726, -1.2167423, -1.2871268, -1.0205495, -0.3435678, -0.18270074]","(20, 10)",0.0001,"[0.4465811550617218, 0.29660502076148987, 0.516758382320404, -0.18235088884830475, -0.8541099429130554, -1.2726294994354248, -1.0482972860336304, -0.8599494099617004, -0.22810761630535126, -0.08980964124202728]"
62,"[0.5807857887775404, 1.309510170126392, 0.9957710142775008, 1.4423135326117467, 1.5073385732072293, 1.860124071525592, 0.6912137815587395, 0.7148231064998893, -0.005251213892576323, -0.10066984423083652]","[-0.00012903537550514044, 0.580850306465293, 1.0190850168937455, 0.486228505830628, 1.1991992796964326, 0.907738933359013, 1.4062546048460853, -0.01191352086430325, 0.720779866932041, -0.3656411473585968]","[-0.005029008904912801, 0.5460898418704525, 1.0068848798677814, 0.5262529020308409, 1.1404986251445024, 0.955451707139508, 1.3647608733145937, 0.10301474408389472, 0.6277478232083301, -0.25300639016764565]","(1, 0, 1)",0.3310424117671821,0.6382797797670026,"[0.035461422446140006, 0.5220618997037096, 1.0312964479995956, 0.5502197771809592, 1.0415043024514765, 0.9821784105235976, 1.2886248376337763, 0.13004728520809705, 0.4648746047869151, -0.19455074658699384]","(2, 0, 0)","[0.12981778, 0.5453027, 0.9879268, 0.73373705, 1.1190296, 1.0952873, 1.2129049, 0.10446284, 0.16460162, -0.42540556]","(10, 5)",0.0001,"[-0.008668318390846252, 0.5306848287582397, 0.972581684589386, 0.5588600039482117, 1.068615436553955, 0.943594753742218, 1.2752400636672974, 0.2059607058763504, 0.5973851084709167, -0.3416022062301636]"
52,"[0.07698530595451958, 1.302073473651972, 1.4133234630846068, 1.764720429031175, 2.3154781653454277, 2.362995080574064, 1.391187672921547, 1.1643013582939798, 0.39764984455662633, -0.1456017266395344]","[-0.6070785987528169, 0.380524605330928, 1.111811170986508, 0.8574178775913528, 1.3360114902354987, 1.6474724202276785, 1.5392588704602248, 0.6215582376914347, 0.8535222394482624, -0.02911127516750489]","[-0.5456284525080475, 0.36264340600315337, 1.0569804204742637, 0.8131803430512661, 1.328307944392993, 1.6310487224435524, 1.4800060822096681, 0.6056985942698104, 0.8572432198318725, -0.03720458711787089]","(4, 0, 0)",0.3219883199606063,0.7375286161465331,"[-0.5456284525080475, 0.36264340600315337, 1.0569804204742637, 0.8131803430512661, 1.328307944392993, 1.6310487224435524, 1.4800060822096681, 0.6056985942698104, 0.8572432198318725, -0.03720458711787089]","(4, 0, 0)","[-0.72897446, 0.4504661, 1.0696542, 1.0723108, 1.270991, 1.5677738, 1.6193635, 1.0686262, 0.93515164, -0.014373317]","(20, 10)",0.0001,"[-0.6376206278800964, 0.4613227844238281, 1.0799412727355957, 0.8559419512748718, 1.38602876663208, 1.7095431089401245, 1.609325885772705, 0.5947075486183167, 0.863333523273468, 0.035603053867816925]"
60,"[0.1439260942628195, -0.5516878304774138, -1.253597244706976, -0.6692049931331621, 0.09871728711618077, 0.7569978747274981, -0.1512836748371179, -0.2700760217890171, -0.642043653227157, -1.5500347664759542]","[-0.4775463092182544, 0.38269924887194673, -0.7430374549133871, -0.8820785172502825, -0.2281657345080208, 0.21280015437019117, 0.6505977975424025, -0.4765825736083192, -0.03178473498485748, -0.6261512857347282]","[-0.4913279331214198, 0.3906062998487732, -0.7469611018157394, -0.8593362602924114, -0.1899415659323343, 0.16163645836893487, 0.6607034616223266, -0.4204994861286744, 0.0029852405206108323, -0.6190328202444005]","(4, 0, 0)",0.3382767668528311,0.8070096396247101,"[-0.4913279331214198, 0.3906062998487732, -0.7469611018157394, -0.8593362602924114, -0.1899415659323343, 0.16163645836893487, 0.6607034616223266, -0.4204994861286744, 0.0029852405206108323, -0.6190328202444005]","(4, 0, 0)","[-0.5914582, -0.051030926, -0.67755044, -0.987144, -0.61489, 0.04266274, 0.5922937, -0.4244759, -0.35915554, -0.65990114]","(20, 10)",0.0001,"[-0.5393682718276978, 0.42663440108299255, -0.8743771314620972, -0.734168291091919, -0.36561718583106995, 0.3181729018688202, 0.5744653940200806, -0.44318464398384094, -0.06993928551673889, -0.6898810863494873]"
56,"[1.062138497073678, 0.23995009130914868, 0.16192740318761228, 0.44955851787324586, -0.4035215430663204, -0.11828645815823358, -0.6068315102284053, -1.6416433869243496, -0.4409004571584503, 0.9281506778209008]","[0.5422957253340213, 0.7909906344066674, -0.155545225894185, 0.2397000161347048, 0.32970850980589345, -0.5683757979692671, 0.16590144082639996, -0.6897822306416053, -1.296752271603547, 0.20747567864332317]","[0.5113645848193972, 0.7690082774947988, -0.12021051481952924, 0.20610700816725397, 0.3297244024877576, -0.5276473221235686, 0.12624943823819731, -0.6249550695185073, -1.2607252093260126, 0.15350894015035427]","(1, 0, 1)",0.3354354589259119,0.5324080258081384,"[0.47999365569400987, 0.7595984645162528, -0.1278618637852013, 0.1963914088087758, 0.385195329793428, -0.52778449196145, 0.10669874260136207, -0.5675666024917501, -1.300143077238436, 0.1492230428821792]","(3, 0, 0)","[0.58608323, 0.8170378, 0.08022535, 0.21954015, 0.43121797, -0.2377155, 0.07684223, -0.39077577, -1.1292379, -0.20649226]","(20, 10)",0.0001,"[0.41977083683013916, 0.7711273431777954, -0.09533023834228516, 0.13725757598876953, 0.24785220623016357, -0.6463320255279541, 0.12633728981018066, -0.619534432888031, -1.1332694292068481, 0.17358851432800293]"
63,"[1.050059351997494, 1.1375970531793824, 0.9018157948913458, -0.34597085854476634, 0.17781742522708355, 0.9972768497318145, 0.7951631711450577, -0.4408745917527447, -0.4381256548375619, -0.12837392231248315]","[0.7913603395091786, 0.6543791822429046, 0.8104074620579301, 0.4966120638623807, -0.5942768904759567, 0.4749558704650619, 0.7597989144992836, 0.41526371389541594, -0.6485064487004526, -0.11387243048733556]","[0.7869831674777794, 0.6452053366522068, 0.807037741610354, 0.4875597769536332, -0.5985047704291505, 0.4865364974565591, 0.7466064041342662, 0.4101849182622777, -0.6537477751288818, -0.10012735088479242]","(1, 0, 1)",0.32926132929661767,0.6500397287984058,"[0.7383580986153584, 0.6716436266714721, 0.802153779169186, 0.5141542356542196, -0.6019945532472837, 0.4991223864887474, 0.8482115882235992, 0.3289956333954384, -0.6655170842826506, -0.0818942105341901]","(3, 0, 0)","[0.37429366, 0.7818196, 0.74604726, 0.15778849, -0.4086797, -0.1476392, 0.6547288, 0.56753874, -0.68897367, -0.45304915]","(50, 20)",0.0001,"[0.675551176071167, 0.5737409591674805, 0.6856014728546143, 0.44789204001426697, -0.6955076456069946, 0.44651058316230774, 0.7412015199661255, 0.35605382919311523, -0.7362430095672607, -0.16708895564079285]"
57,"[-1.8630088636675026, -1.0000216091411298, -0.45118413556671233, 0.5061288786413728, 0.42788040157579815, 0.9503932125234023, 0.20599477772784902, -0.7118420755422327, -0.3173799698110968, -0.8456177701374148]","[-1.2194831459856854, -1.25326729067466, -0.3733879638037998, -0.26449015366481243, 0.6383739554737791, 0.10869342383890865, 0.896046500603948, -0.24202847257412496, -0.5908278392551702, -0.021966050183511693]","[-1.21541486717728, -1.233548496569553, -0.4124712109523556, -0.24802927259858434, 0.5837283435480591, 0.15239972170326585, 0.8294811373391382, -0.1598719843044269, -0.6007174007563255, -0.04104675814713547]","(1, 0, 1)",0.3317050691676505,0.8460192407211207,"[-1.1966246310779005, -1.2350932556064558, -0.4366902229326465, -0.26678262824447724, 0.5335610837771217, 0.1370301127828758, 0.7918620811549264, -0.13825074905574847, -0.6348507092480336, 0.019131907007666482]","(3, 0, 0)","[-1.2494639, -1.2764494, -0.68426496, -0.3794542, 0.47719875, 0.06254494, 0.8864045, -0.1173446, -0.90950096, -0.23228854]","(10, 5)",0.0001,"[-1.3832919597625732, -1.39780592918396, -0.46088942885398865, -0.40300223231315613, 0.46986159682273865, 0.2735830247402191, 0.967585563659668, 0.2532837688922882, -0.7234723567962646, 0.1669018566608429]"
54,"[0.31203083810310817, 1.3613904788509006, 1.195532054916856, 1.4605682871991594, 0.9667515199872356, 0.19552214134450574, 0.23813215504759117, 0.8253908993813368, -0.06620810044579895, -1.3417662727601902]","[-0.6043694926509021, 0.6142155844285593, 1.054282686636621, 0.6683907115985456, 1.1263729313998867, 0.4035650542872923, -0.0062603857991404, 0.24126234794716137, 0.7047597254077561, -0.418587963149677]","[-0.6204886485540327, 0.6014981401013149, 1.0968785955595035, 0.6999838797628736, 1.1535136598165703, 0.4441212393578006, -0.007848192296978931, 0.24458468843873665, 0.7218962168801359, -0.40147009390379323]","(1, 0, 1)",0.3151414472367813,0.7680184433434294,"[-0.5979016118954893, 0.528558583998621, 1.0787224766075383, 0.6396908227664544, 1.1428103980168451, 0.5062266792616182, -0.006788882877498098, 0.30079415065500503, 0.7502320201605395, -0.39339219552010335]","(3, 0, 0)","[-0.5937682, 0.6026235, 1.1272408, 0.63700277, 1.130023, 0.49574348, -0.24565649, 0.30362788, 0.8276744, -0.13257739]","(10, 5)",0.0001,"[-0.7595427632331848, 0.44282492995262146, 1.0512157678604126, 0.643393337726593, 1.0305118560791016, 0.4204544425010681, 0.13283300399780273, 0.38346242904663086, 0.7445656061172485, -0.4250170588493347]"
69,"[-1.3572221770065578, -1.689371623382879, -2.218453378526922, -2.4307958881708336, -1.608259844621509, -1.6702634237071332, -1.6587362341714638, -1.4930287109740452, -0.2854297640817306, 0.8723836238072996]","[-0.9063654868615589, -0.9040394335757783, -1.23735190659499, -1.599777425229427, -1.63090717555612, -0.7928062568434491, -1.2738602952854086, -1.0218060865287595, -0.9821256677096656, 0.2056330697731022]","[-0.8347919804302475, -0.903462587090888, -1.2603446064249748, -1.5658771026051084, -1.605126426744962, -0.8147891344859995, -1.2398116238045598, -0.9901136842998131, -0.936889437329189, 0.15919228506415456]","(4, 0, 0)",0.34984670200896584,0.5862571011066632,"[-0.8347919804302475, -0.903462587090888, -1.2603446064249748, -1.5658771026051084, -1.605126426744962, -0.8147891344859995, -1.2398116238045598, -0.9901136842998131, -0.936889437329189, 0.15919228506415456]","(4, 0, 0)","[-0.98676676, -1.088163, -1.1165199, -1.0802658, -1.2342106, -0.8615254, -1.2456357, -1.1442397, -1.035162, -0.11009561]","(20, 10)",0.0001,"[-0.9485610127449036, -0.6638315916061401, -0.9219686388969421, -1.12826669216156, -1.001375436782837, -0.3888041377067566, -0.9296305775642395, -0.7554762959480286, -0.6427108645439148, -0.020197734236717224]"
50,"[-0.7398717908313841, -0.42551601429476005, 0.19253691287633612, 1.2298119011299429, 0.4577166314850195, 0.704582015968397, 0.9634884957302314, 0.8580584785749414, 1.1904080425814711, 1.4132258747786544]","[-0.2506365489102902, -0.614553516376239, -0.11823925610664054, 0.2516565409296564, 1.1039836306651147, -0.0942751838475378, 0.751719607892166, 0.5876286917841484, 0.5642441326828672, 0.9082859762400376]","[-0.2706031182583913, -0.6159714273130839, -0.13663705805833543, 0.2582583190690436, 1.1153173142742527, -0.066727972359265, 0.7366252210314103, 0.6200020439602364, 0.5696149024674634, 0.9279164119878467]","(1, 0, 1)",0.3376892505607305,0.6559435643595675,"[-0.2735571230805869, -0.5360088259658835, -0.16237932615216116, 0.2946580893825287, 1.100993568660664, -0.06696130132274963, 0.6500093869970583, 0.709149096254958, 0.5177978719447792, 0.9305152023966625]","(3, 0, 0)","[-0.24300306, -0.4048173, -0.12569492, 0.33144432, 1.2657962, 0.20179936, 0.68620396, 0.8544743, 0.77112573, 0.98890543]","(20, 10)",0.0001,"[-0.37030816078186035, -0.2745530605316162, -0.16863763332366943, 0.35182827711105347, 1.1022531986236572, 0.03431963920593262, 0.6574066877365112, 0.8196097612380981, 0.35930073261260986, 1.1022531986236572]"
55,"[0.0597406406247821, -0.1678599922012634, -0.9621383958223706, -0.7242586151080308, -0.17647016738731758, -1.0147712914908675, -1.2606932635760457, -0.9813658235672976, 0.39282085477752915, -0.09476282728208718]","[-0.039946685167910584, 0.07971398320873739, -0.2077169838056321, -0.8582799039195546, -0.2951186631482535, -0.028910835813190816, -1.000315873584272, -0.7605353267839096, -0.6010981601753429, 0.6933699348652006]","[-0.06905848713496819, 0.09673867993301047, -0.2207283156012868, -0.856795963991557, -0.2793978731893819, -0.030646932185889993, -1.0109983597007266, -0.7406188636435317, -0.6016329879192157, 0.7156798345238777]","(1, 0, 1)",0.3218153397831225,0.8544866510468018,"[0.05180163894225823, 0.0124700640141987, -0.1634633068336625, -0.8729031659557861, -0.2755314618634027, 0.026009670939510204, -1.0499206102983116, -0.7892771308295713, -0.5252855226976679, 0.676434038534977]","(3, 0, 0)","[0.2334507, 0.06947228, -0.07461386, -0.91792303, -0.49191052, 0.08969633, -1.179427, -0.8830628, -0.644461, 0.70195216]","(10, 5)",0.0001,"[0.027860403060913086, 0.0830613374710083, -0.1169426441192627, -0.9054372310638428, -0.3351099491119385, 0.07150804996490479, -1.03660249710083, -0.8166363835334778, -0.6316397786140442, 0.711365818977356]"
59,"[0.39252656193441793, 0.10522439082413843, 0.5670246387022652, 0.12040436613973832, 0.19563415423037656, 0.7403999543365595, 0.7732802993362309, 1.1573201297249, 1.1896231605276943, 1.5076741635150042]","[0.8636055764672351, -0.039276226299199635, 0.12486250397373824, 0.504593386715396, -0.1318923272179597, 0.2615803178393564, 0.6096097954168813, 0.4684754016277902, 0.9230824289110049, 0.7280819460721919]","[0.8430150243834786, -0.09237340032225261, 0.19086212085717738, 0.5042715769229379, -0.1746570249049216, 0.2717493959569428, 0.5890037748958927, 0.4162473715064594, 0.9096784391450945, 0.7074002977495151]","(4, 0, 0)",0.3371656946735753,0.6772398131755605,"[0.8430150243834786, -0.09237340032225261, 0.19086212085717738, 0.5042715769229379, -0.1746570249049216, 0.2717493959569428, 0.5890037748958927, 0.4162473715064594, 0.9096784391450945, 0.7074002977495151]","(4, 0, 0)","[0.9304625, -0.4026618, -0.012645565, 0.6833529, -0.3017752, 0.50155246, 0.72883755, 0.5955498, 1.020352, 0.9603605]","(10, 5)",0.0001,"[0.8834303021430969, -0.14611874520778656, 0.3072855472564697, 0.47393345832824707, -0.06840355694293976, 0.279141902923584, 0.6238784193992615, 0.5081977248191833, 0.9032399654388428, 0.7151958346366882]"
64,"[0.23852963012555473, -0.6688249263640104, -1.0927167707160792, 0.07694186236625611, 0.9028233188183508, 0.8403579258344346, 0.3291329648542219, 0.6839714346741905, -0.10916170940259728, -0.36405424235644585]","[0.17516356987934845, 0.1509478451858805, -0.7442988489569506, -0.7205673462376039, 0.43722553548505805, 0.6842105510758217, 0.4982526502965237, 0.08000663970596003, 0.6439681148212105, -0.43114576681320255]","[0.17732579668384865, 0.1470636970652528, -0.738340798612508, -0.7121727758491662, 0.43692851629330876, 0.6750685713377667, 0.4925041107443074, 0.07710510845468595, 0.6405317902815668, -0.4322858937548979]","(1, 0, 1)",0.3260083979615303,0.8033906931944114,"[0.23387639667110172, 0.192821733722668, -0.852889772126303, -0.7207587312846029, 0.49696513225248456, 0.6785753743669611, 0.4066944484206627, 0.06518393308125436, 0.6561620415590477, -0.3858548675508905]","(3, 0, 0)","[-0.19398072, 0.37268743, -0.5832923, -0.81648743, 0.416954, 1.031473, 0.9403757, 0.36110964, 0.7273375, -0.36321512]","(50, 20)",0.0001,"[0.10828816145658493, 0.21164846420288086, -0.8594518303871155, -0.7785941362380981, 0.4057133197784424, 0.7272503972053528, 0.5665693283081055, -0.01521071046590805, 0.5709335207939148, -0.40055349469184875]"
61,"[-0.0036954660390594585, 0.27550783067996126, 1.1239127417131645, 1.1687177412800736, 1.1831522415013263, 1.5818914086661853, 1.559611048077245, 0.11037240701178674, 0.016774561263831866, 1.010526995482934]","[0.1346935947096829, -0.0710422633939009, 0.3110289623769117, 0.9683982605247086, 0.6845186110177193, 0.8408929359924666, 1.161444940669952, 0.978888577742269, -0.37907188185934776, 0.20631050219350575]","[0.14113398157628718, -0.07020811214902509, 0.3036961010297207, 0.960942131796932, 0.694833753313333, 0.835557917250066, 1.1632393962214584, 0.9884033385787552, -0.35737596079286205, 0.18478940839765345]","(1, 0, 1)",0.35038191174810707,0.807751130777642,"[0.04758381946596668, -0.10820461288318547, 0.3404232371762669, 0.9927540180472483, 0.6736274238731444, 0.7749276959130968, 1.1749041895647396, 0.9682500069520052, -0.42401612832092705, 0.16299659637978503]","(3, 0, 0)","[0.22351304, -0.117548265, 0.19910747, 0.8733039, 0.86667466, 0.8402893, 1.0319068, 0.9895191, -0.29361275, -0.12107909]","(20, 10)",0.0001,"[0.09249047935009003, -0.38428813219070435, 0.3951635956764221, 0.9670384526252747, 0.7578505277633667, 0.7899219393730164, 1.0648819208145142, 0.9896010160446167, -0.5478971004486084, -0.15166181325912476]"
71,"[-0.3554152505113094, -0.02975410376236226, -0.25959945907995363, -0.9358414537869765, -0.12890522663637843, -0.5793798935908536, -0.41284641392986976, -0.17134171205282966, 0.7643885659247678, 1.6737191415560615]","[-0.043121824067123976, -0.3338543384777474, 0.13717306547651145, -0.32818599181820934, -0.7717484578778717, 0.2569690023025575, -0.7078643947421324, -0.05891421655880358, -0.14188460377342788, 0.8353308678114817]","[0.040874392111340474, -0.3663126337107149, 0.17631790190885943, -0.3159564187535132, -0.8309266272722915, 0.26105108466638316, -0.7008890690305755, -0.1702871703280032, -0.08877111170019884, 0.7744439705919298]","(3, 0, 0)",0.3521422450239284,0.8132154897214666,"[0.040874392111340474, -0.3663126337107149, 0.17631790190885943, -0.3159564187535132, -0.8309266272722915, 0.26105108466638316, -0.7008890690305755, -0.1702871703280032, -0.08877111170019884, 0.7744439705919298]","(3, 0, 0)","[-0.02866415, -0.53998476, -0.00027594715, -0.41374028, -1.0405091, 0.17490429, -0.80557173, -0.389773, -0.12704736, 0.7351822]","(10, 5)",0.0001,"[0.07256852090358734, -0.47057288885116577, -0.04167613387107849, -0.38570624589920044, -0.9006721377372742, 0.14207789301872253, -0.6369028687477112, -0.25475555658340454, -0.2646912932395935, 0.7548903822898865]"
51,"[1.1027938592817046, 0.34045469877338874, 0.5465650431561858, -0.012748478862714074, -0.031411042081015306, 0.18515080084438512, 1.031587476771617, 1.025435166503927, 0.8898924504433815, 1.490158626581319]","[0.41068459361253906, 0.8974515624754351, -0.10827108246432882, 0.6007005843883502, -0.3130987710568892, 0.1251383434474293, 0.12258162912067047, 0.9702966622112819, 0.540286835398286, 0.6197490327442385]","[0.41123447273018376, 0.9268497544745808, -0.10305712792919597, 0.6073540129639724, -0.30650056547522186, 0.11562556488488365, 0.1326569615200835, 0.9862707301563223, 0.5687600186184021, 0.6321585180927124]","(1, 0, 1)",0.3376373479498303,0.8495291597934461,"[0.34467705386278336, 0.9438819561075695, -0.1366329942654207, 0.5526495140511392, -0.20832282479036962, 0.05034032090976448, 0.19795826371962275, 0.9488212421195545, 0.5962333145579916, 0.5814660321315988]","(3, 0, 0)","[0.39445594, 0.83948135, 0.1868441, 0.3920047, -0.13524371, 0.08616537, 0.21518669, 0.7888643, 0.56549203, 0.5908962]","(10, 5)",0.0001,"[0.4285903573036194, 0.8767306208610535, 0.001271367073059082, 0.5021237134933472, -0.288604736328125, 0.09505617618560791, 0.12634897232055664, 0.8778505325317383, 0.6522573232650757, 0.5604467988014221]"
